userid,version,sum_gamerounds,retention_1,retention_7
151354,gate_30,27,TRUE,FALSE
151367,gate_30,222,TRUE,TRUE
151387,gate_40,0,FALSE,FALSE
151428,gate_30,0,FALSE,FALSE
151543,gate_40,20,TRUE,FALSE
151588,gate_40,32,TRUE,TRUE
151823,gate_30,13,FALSE,FALSE
151846,gate_30,20,TRUE,FALSE
152136,gate_30,3,FALSE,FALSE
152233,gate_40,11,FALSE,FALSE
152269,gate_40,12,FALSE,FALSE
152371,gate_30,25,FALSE,FALSE
152596,gate_30,31,TRUE,FALSE
152747,gate_30,0,FALSE,FALSE
152824,gate_40,62,TRUE,FALSE
153206,gate_40,12,FALSE,FALSE
153448,gate_30,3,FALSE,FALSE
153509,gate_40,3,FALSE,FALSE
153715,gate_40,7,FALSE,FALSE
153746,gate_40,3,FALSE,FALSE
153879,gate_40,3,FALSE,FALSE
153921,gate_30,22,FALSE,FALSE
154098,gate_40,118,TRUE,FALSE
154141,gate_40,24,TRUE,FALSE
154165,gate_40,4,FALSE,FALSE
154254,gate_30,19,TRUE,FALSE
154280,gate_40,16,FALSE,FALSE
154381,gate_40,18,TRUE,FALSE
154392,gate_30,28,TRUE,FALSE
154490,gate_40,117,TRUE,TRUE
154535,gate_30,7,TRUE,FALSE
154658,gate_40,37,TRUE,FALSE
154666,gate_40,20,TRUE,FALSE
154849,gate_30,1,FALSE,FALSE
154995,gate_40,4,FALSE,FALSE
155074,gate_30,9,TRUE,FALSE
155505,gate_30,23,TRUE,FALSE
155627,gate_30,1,FALSE,FALSE
155665,gate_40,87,TRUE,FALSE
155726,gate_40,103,TRUE,TRUE
155827,gate_40,29,FALSE,FALSE
155888,gate_30,5,FALSE,FALSE
155941,gate_40,28,FALSE,FALSE
155958,gate_40,25,TRUE,FALSE
156189,gate_30,16,FALSE,FALSE
156220,gate_30,212,TRUE,TRUE
156370,gate_30,12,FALSE,TRUE
156403,gate_40,31,TRUE,FALSE
156485,gate_30,5,TRUE,FALSE
156697,gate_30,762,TRUE,TRUE
156750,gate_30,12,FALSE,FALSE
156852,gate_30,23,TRUE,FALSE
156990,gate_40,49,FALSE,TRUE
157002,gate_40,16,FALSE,FALSE
157010,gate_30,10,FALSE,FALSE
157098,gate_40,3,FALSE,FALSE
157124,gate_30,3,FALSE,FALSE
157149,gate_40,1,FALSE,FALSE
157151,gate_30,1,FALSE,FALSE
157168,gate_40,32,TRUE,FALSE
157385,gate_40,3,FALSE,FALSE
157553,gate_30,24,TRUE,TRUE
157584,gate_30,62,TRUE,FALSE
157624,gate_40,16,TRUE,FALSE
157879,gate_40,313,TRUE,TRUE
157929,gate_40,21,FALSE,FALSE
158094,gate_30,42,TRUE,FALSE
158279,gate_30,2,FALSE,FALSE
158375,gate_40,16,TRUE,FALSE
158459,gate_40,57,TRUE,TRUE
158501,gate_40,8,FALSE,FALSE
158595,gate_40,33,TRUE,FALSE
158623,gate_40,1,FALSE,FALSE
158679,gate_30,43,TRUE,FALSE
158710,gate_30,0,FALSE,FALSE
158820,gate_40,294,TRUE,FALSE
159013,gate_30,4,FALSE,FALSE
159030,gate_30,0,FALSE,FALSE
159050,gate_30,16,TRUE,FALSE
159068,gate_30,37,FALSE,FALSE
159201,gate_30,5,FALSE,FALSE
159273,gate_30,2,FALSE,FALSE
159335,gate_40,17,TRUE,FALSE
159569,gate_40,41,TRUE,FALSE
159606,gate_40,3,FALSE,FALSE
159637,gate_30,2,FALSE,FALSE
159790,gate_30,6,FALSE,FALSE
159811,gate_30,12,FALSE,FALSE
159871,gate_40,141,TRUE,FALSE
159887,gate_30,15,FALSE,FALSE
159961,gate_40,5,FALSE,FALSE
160149,gate_30,3,FALSE,FALSE
160152,gate_30,44,FALSE,FALSE
160169,gate_30,4,FALSE,FALSE
160191,gate_30,58,TRUE,FALSE
160268,gate_30,384,TRUE,TRUE
160315,gate_30,41,TRUE,FALSE
160475,gate_40,0,FALSE,FALSE
160706,gate_30,32,TRUE,FALSE
160982,gate_40,21,TRUE,FALSE
161056,gate_40,4,FALSE,FALSE
161358,gate_40,12,TRUE,FALSE
161890,gate_40,2,FALSE,FALSE
161945,gate_40,9,TRUE,FALSE
161999,gate_30,8,FALSE,TRUE
162054,gate_30,16,FALSE,FALSE
162085,gate_30,253,TRUE,TRUE
162166,gate_30,9,TRUE,FALSE
162205,gate_30,35,TRUE,TRUE
162303,gate_30,2,FALSE,FALSE
162399,gate_40,13,FALSE,FALSE
162493,gate_30,0,FALSE,FALSE
162877,gate_30,14,FALSE,FALSE
163067,gate_40,32,TRUE,FALSE
163075,gate_40,93,TRUE,TRUE
163117,gate_40,4,FALSE,FALSE
163195,gate_40,109,TRUE,TRUE
163209,gate_30,53,FALSE,TRUE
163279,gate_40,79,TRUE,FALSE
163504,gate_30,0,FALSE,FALSE
163607,gate_40,12,FALSE,FALSE
163689,gate_40,331,TRUE,TRUE
163693,gate_30,9,FALSE,FALSE
163794,gate_30,12,TRUE,FALSE
163912,gate_40,114,TRUE,FALSE
164005,gate_30,2,FALSE,FALSE
164057,gate_40,30,TRUE,FALSE
164270,gate_40,1,FALSE,FALSE
164319,gate_30,144,TRUE,FALSE
164380,gate_40,0,FALSE,FALSE
164413,gate_30,64,TRUE,FALSE
164652,gate_40,59,TRUE,FALSE
164711,gate_30,6,TRUE,FALSE
164951,gate_40,1,FALSE,FALSE
165037,gate_40,10,FALSE,FALSE
165122,gate_40,15,FALSE,FALSE
165459,gate_40,1,FALSE,FALSE
165507,gate_40,15,FALSE,FALSE
165565,gate_30,409,TRUE,TRUE
165633,gate_30,45,TRUE,FALSE
165643,gate_40,19,FALSE,FALSE
165807,gate_40,8,TRUE,FALSE
165902,gate_30,6,FALSE,FALSE
165967,gate_40,56,FALSE,FALSE
165990,gate_40,28,TRUE,FALSE
166021,gate_30,6,FALSE,FALSE
166026,gate_30,4,FALSE,FALSE
166189,gate_40,0,FALSE,FALSE
166349,gate_30,75,FALSE,TRUE
166402,gate_40,22,TRUE,TRUE
166505,gate_30,3,FALSE,FALSE
166549,gate_40,5,FALSE,FALSE
166647,gate_40,6,FALSE,FALSE
166818,gate_40,14,FALSE,FALSE
166972,gate_40,83,TRUE,FALSE
167030,gate_30,5,FALSE,TRUE
167120,gate_30,32,TRUE,TRUE
167220,gate_40,31,FALSE,FALSE
167311,gate_40,1,FALSE,FALSE
167424,gate_40,1,FALSE,FALSE
167446,gate_30,343,FALSE,TRUE
167447,gate_30,3,FALSE,FALSE
167625,gate_40,37,TRUE,FALSE
167993,gate_30,0,FALSE,FALSE
168124,gate_40,10,FALSE,FALSE
168191,gate_30,62,TRUE,TRUE
168212,gate_30,8,FALSE,FALSE
168425,gate_40,18,FALSE,FALSE
168439,gate_40,16,FALSE,FALSE
168613,gate_30,21,TRUE,FALSE
168648,gate_30,75,TRUE,FALSE
168732,gate_30,168,FALSE,TRUE
168790,gate_40,5,FALSE,FALSE
168885,gate_40,6,FALSE,FALSE
169163,gate_30,2,FALSE,FALSE
169254,gate_30,327,TRUE,FALSE
169278,gate_30,39,TRUE,FALSE
169330,gate_40,3,FALSE,FALSE
169714,gate_30,4,TRUE,FALSE
169909,gate_30,14,FALSE,FALSE
170045,gate_40,133,TRUE,TRUE
170086,gate_40,3,FALSE,FALSE
170171,gate_30,379,TRUE,TRUE
170172,gate_30,43,TRUE,FALSE
170266,gate_40,15,FALSE,FALSE
170496,gate_30,68,TRUE,FALSE
170502,gate_40,337,TRUE,TRUE
170510,gate_40,5,FALSE,FALSE
170619,gate_30,3,FALSE,FALSE
170811,gate_40,0,FALSE,FALSE
170887,gate_40,13,FALSE,FALSE
171130,gate_30,9,TRUE,FALSE
171285,gate_40,94,TRUE,FALSE
171406,gate_30,470,TRUE,TRUE
171635,gate_40,7,FALSE,FALSE
171875,gate_30,105,TRUE,TRUE
171972,gate_40,62,FALSE,TRUE
172077,gate_30,4,FALSE,FALSE
172138,gate_40,12,FALSE,FALSE
172353,gate_30,15,TRUE,FALSE
172381,gate_40,44,TRUE,FALSE
172400,gate_40,6,TRUE,FALSE
172857,gate_30,73,TRUE,TRUE
173039,gate_30,32,TRUE,FALSE
173129,gate_40,69,TRUE,TRUE
173351,gate_40,27,TRUE,FALSE
173419,gate_40,51,FALSE,FALSE
173478,gate_40,378,TRUE,TRUE
173654,gate_30,14,FALSE,FALSE
173708,gate_40,288,TRUE,TRUE
173971,gate_30,44,FALSE,FALSE
173991,gate_30,22,FALSE,FALSE
174156,gate_40,1,FALSE,FALSE
174194,gate_40,37,FALSE,FALSE
174195,gate_40,18,FALSE,FALSE
174304,gate_40,81,TRUE,TRUE
174328,gate_30,33,TRUE,TRUE
174426,gate_30,0,FALSE,FALSE
174807,gate_30,128,TRUE,FALSE
174817,gate_40,6,FALSE,FALSE
174841,gate_30,6,FALSE,FALSE
174944,gate_40,3,FALSE,FALSE
175086,gate_30,0,FALSE,FALSE
175124,gate_30,7,TRUE,FALSE
175200,gate_30,20,TRUE,FALSE
175324,gate_40,13,TRUE,FALSE
175412,gate_30,64,FALSE,FALSE
175561,gate_40,435,TRUE,TRUE
175628,gate_30,21,FALSE,FALSE
175831,gate_40,138,TRUE,FALSE
176021,gate_40,229,TRUE,TRUE
176027,gate_40,3,FALSE,FALSE
176094,gate_30,7,FALSE,FALSE
176322,gate_30,8,TRUE,FALSE
176347,gate_30,6,FALSE,FALSE
176487,gate_30,19,FALSE,FALSE
176813,gate_30,8,TRUE,FALSE
176905,gate_30,19,TRUE,FALSE
177192,gate_40,11,FALSE,TRUE
177321,gate_30,7,FALSE,FALSE
177328,gate_30,23,TRUE,FALSE
177337,gate_40,10,TRUE,FALSE
177373,gate_40,1,FALSE,FALSE
177454,gate_30,65,TRUE,TRUE
177463,gate_40,8,FALSE,FALSE
177477,gate_40,36,TRUE,FALSE
177685,gate_40,9,FALSE,FALSE
177932,gate_30,5,FALSE,FALSE
178129,gate_40,84,TRUE,FALSE
178169,gate_40,13,TRUE,FALSE
178234,gate_30,1,FALSE,FALSE
178260,gate_30,47,TRUE,FALSE
178587,gate_40,75,TRUE,FALSE
178610,gate_30,62,TRUE,FALSE
178620,gate_30,8,FALSE,FALSE
178805,gate_40,34,FALSE,FALSE
178912,gate_30,1,FALSE,FALSE
179102,gate_30,210,TRUE,TRUE
179208,gate_30,9,FALSE,FALSE
179221,gate_40,31,TRUE,FALSE
179233,gate_40,9,FALSE,FALSE
179386,gate_40,27,TRUE,FALSE
179551,gate_40,14,TRUE,FALSE
179716,gate_40,5,FALSE,FALSE
179795,gate_30,402,TRUE,TRUE
179891,gate_40,19,TRUE,FALSE
179911,gate_30,174,TRUE,TRUE
179952,gate_30,14,FALSE,FALSE
179959,gate_30,388,TRUE,TRUE
180120,gate_40,114,TRUE,TRUE
180459,gate_40,9,FALSE,FALSE
180683,gate_40,51,TRUE,FALSE
180746,gate_40,9,FALSE,FALSE
180914,gate_30,255,TRUE,TRUE
180998,gate_40,14,FALSE,FALSE
181059,gate_40,15,FALSE,FALSE
181212,gate_40,80,TRUE,TRUE
181392,gate_30,36,FALSE,FALSE
181483,gate_40,4,FALSE,FALSE
181490,gate_40,0,FALSE,FALSE
181853,gate_40,1,FALSE,FALSE
181945,gate_30,1,FALSE,FALSE
181949,gate_30,1,FALSE,FALSE
182050,gate_40,5,FALSE,FALSE
182059,gate_30,15,FALSE,FALSE
182082,gate_40,0,FALSE,FALSE
182201,gate_30,320,TRUE,TRUE
182272,gate_40,10,TRUE,FALSE
182400,gate_30,20,TRUE,FALSE
182409,gate_40,2,FALSE,FALSE
182517,gate_30,11,FALSE,TRUE
182550,gate_40,9,TRUE,FALSE
182749,gate_30,17,FALSE,FALSE
183329,gate_30,46,TRUE,TRUE
183550,gate_30,1,FALSE,FALSE
183591,gate_40,1,FALSE,FALSE
183738,gate_30,52,FALSE,FALSE
183758,gate_30,23,TRUE,FALSE
183971,gate_30,5,FALSE,FALSE
184071,gate_30,5,FALSE,FALSE
184112,gate_40,14,FALSE,FALSE
184265,gate_40,28,TRUE,FALSE
184342,gate_30,2,FALSE,FALSE
184819,gate_30,13,FALSE,FALSE
184871,gate_40,256,TRUE,TRUE
184938,gate_40,5,FALSE,FALSE
185021,gate_30,17,TRUE,FALSE
185056,gate_30,143,TRUE,TRUE
185074,gate_40,12,TRUE,FALSE
185137,gate_40,0,FALSE,FALSE
185157,gate_40,17,FALSE,FALSE
185368,gate_30,52,FALSE,FALSE
185512,gate_40,934,TRUE,TRUE
185666,gate_40,292,TRUE,TRUE
185728,gate_40,26,FALSE,FALSE
185735,gate_30,1,TRUE,FALSE
185777,gate_40,1,FALSE,FALSE
185984,gate_30,41,TRUE,FALSE
186065,gate_30,18,FALSE,FALSE
186070,gate_40,32,TRUE,FALSE
186071,gate_30,48,TRUE,FALSE
186160,gate_30,1,FALSE,FALSE
186354,gate_40,0,FALSE,FALSE
186386,gate_30,18,FALSE,TRUE
186465,gate_30,2,FALSE,FALSE
186532,gate_40,1,FALSE,FALSE
186621,gate_40,43,TRUE,FALSE
186768,gate_40,33,TRUE,FALSE
186790,gate_30,5,FALSE,FALSE
186890,gate_30,1,FALSE,FALSE
187084,gate_30,69,TRUE,FALSE
187168,gate_40,8,FALSE,FALSE
187424,gate_40,15,TRUE,FALSE
187680,gate_40,83,FALSE,FALSE
187709,gate_40,3,FALSE,FALSE
188036,gate_30,2,FALSE,FALSE
188051,gate_30,8,FALSE,FALSE
188113,gate_30,5,FALSE,FALSE
188134,gate_40,3,TRUE,FALSE
188592,gate_40,22,FALSE,FALSE
188683,gate_40,30,FALSE,FALSE
188801,gate_30,4,FALSE,FALSE
188805,gate_30,84,FALSE,FALSE
188813,gate_30,27,TRUE,FALSE
188880,gate_30,163,FALSE,FALSE
189024,gate_40,2,TRUE,FALSE
189066,gate_40,61,TRUE,FALSE
189098,gate_30,35,TRUE,FALSE
189102,gate_30,7,FALSE,FALSE
189116,gate_30,129,TRUE,FALSE
189329,gate_40,5,FALSE,FALSE
189473,gate_30,16,TRUE,FALSE
189553,gate_40,13,TRUE,FALSE
189748,gate_40,9,FALSE,FALSE
189970,gate_40,104,TRUE,FALSE
190092,gate_30,1,FALSE,FALSE
190151,gate_30,36,TRUE,FALSE
190211,gate_30,11,TRUE,FALSE
190226,gate_40,63,TRUE,FALSE
190245,gate_40,4,FALSE,FALSE
190265,gate_40,19,FALSE,FALSE
190421,gate_40,294,TRUE,TRUE
190424,gate_30,2,TRUE,FALSE
190570,gate_30,7,TRUE,FALSE
190691,gate_30,38,TRUE,FALSE
190695,gate_30,12,FALSE,FALSE
190740,gate_40,5,FALSE,FALSE
190832,gate_40,64,TRUE,TRUE
190851,gate_40,7,FALSE,FALSE
190942,gate_40,62,FALSE,TRUE
190985,gate_30,6,FALSE,TRUE
191098,gate_40,12,FALSE,FALSE
191123,gate_30,1,FALSE,FALSE
191259,gate_30,155,TRUE,TRUE
191329,gate_40,1,FALSE,FALSE
191357,gate_40,64,FALSE,FALSE
191440,gate_30,56,TRUE,FALSE
191952,gate_40,462,FALSE,TRUE
192195,gate_30,4,FALSE,FALSE
192199,gate_30,12,TRUE,FALSE
192237,gate_30,4,FALSE,FALSE
192338,gate_30,57,TRUE,FALSE
192398,gate_30,41,TRUE,TRUE
192424,gate_40,181,TRUE,TRUE
192506,gate_40,65,TRUE,FALSE
192641,gate_40,4,FALSE,FALSE
192863,gate_40,15,FALSE,FALSE
192877,gate_30,11,FALSE,FALSE
193023,gate_40,28,FALSE,TRUE
193180,gate_40,11,FALSE,FALSE
193226,gate_30,89,TRUE,TRUE
193252,gate_30,34,TRUE,FALSE
193406,gate_30,10,FALSE,FALSE
193423,gate_30,24,TRUE,FALSE
193471,gate_40,20,TRUE,FALSE
193572,gate_30,1,FALSE,FALSE
193660,gate_30,2,TRUE,FALSE
194165,gate_40,6,TRUE,FALSE
194177,gate_40,22,TRUE,FALSE
194208,gate_30,37,TRUE,FALSE
194228,gate_30,28,TRUE,FALSE
194528,gate_30,1,FALSE,FALSE
195031,gate_30,153,TRUE,FALSE
195134,gate_30,33,TRUE,FALSE
195218,gate_40,6,TRUE,FALSE
195475,gate_40,2,FALSE,FALSE
195667,gate_40,17,FALSE,FALSE
195673,gate_30,89,TRUE,TRUE
195721,gate_30,9,TRUE,FALSE
195752,gate_30,18,FALSE,FALSE
195806,gate_30,30,TRUE,FALSE
196020,gate_40,41,FALSE,FALSE
196073,gate_30,53,TRUE,TRUE
196293,gate_40,133,TRUE,TRUE
196344,gate_30,217,TRUE,TRUE
196451,gate_40,8,FALSE,FALSE
196526,gate_40,6,TRUE,FALSE
196639,gate_40,5,FALSE,FALSE
196687,gate_40,6,FALSE,FALSE
197207,gate_40,19,FALSE,FALSE
197217,gate_30,9,FALSE,FALSE
197348,gate_30,13,FALSE,FALSE
197645,gate_30,6,TRUE,FALSE
197765,gate_40,39,TRUE,FALSE
197798,gate_30,7,FALSE,FALSE
197807,gate_40,1,FALSE,FALSE
197915,gate_30,299,TRUE,TRUE
198005,gate_40,99,TRUE,FALSE
198189,gate_30,6,FALSE,FALSE
198209,gate_40,5,FALSE,FALSE
198250,gate_40,2,FALSE,FALSE
198256,gate_40,17,TRUE,FALSE
198271,gate_30,1,TRUE,FALSE
198390,gate_30,59,FALSE,TRUE
198415,gate_40,13,FALSE,FALSE
198473,gate_40,39,TRUE,FALSE
198741,gate_30,13,FALSE,FALSE
198750,gate_40,41,TRUE,TRUE
198783,gate_30,7,FALSE,FALSE
198901,gate_30,35,TRUE,FALSE
198914,gate_40,14,TRUE,FALSE
198960,gate_40,17,FALSE,FALSE
199083,gate_30,4,TRUE,FALSE
199150,gate_30,0,FALSE,FALSE
199739,gate_40,196,TRUE,FALSE
199869,gate_30,284,TRUE,TRUE
199912,gate_30,15,FALSE,FALSE
199929,gate_40,59,TRUE,TRUE
200006,gate_30,18,TRUE,FALSE
200073,gate_30,21,TRUE,FALSE
200267,gate_40,2,FALSE,FALSE
200398,gate_40,88,TRUE,TRUE
200463,gate_40,393,TRUE,TRUE
200499,gate_40,159,TRUE,FALSE
200587,gate_30,40,TRUE,TRUE
200615,gate_40,15,TRUE,FALSE
200873,gate_40,25,FALSE,FALSE
200915,gate_40,1,FALSE,FALSE
201136,gate_40,2,FALSE,FALSE
201194,gate_40,35,TRUE,FALSE
201344,gate_30,32,TRUE,FALSE
201345,gate_40,25,FALSE,FALSE
201516,gate_30,37,TRUE,FALSE
201538,gate_40,20,TRUE,FALSE
201717,gate_30,9,FALSE,FALSE
201766,gate_30,34,TRUE,TRUE
201830,gate_40,1,FALSE,FALSE
201868,gate_40,2,FALSE,FALSE
201901,gate_30,7,FALSE,FALSE
201975,gate_40,65,FALSE,FALSE
202226,gate_30,29,FALSE,TRUE
202542,gate_30,26,TRUE,FALSE
202730,gate_40,6,FALSE,FALSE
202881,gate_40,17,FALSE,FALSE
202935,gate_30,1,FALSE,FALSE
202938,gate_30,1,FALSE,FALSE
202961,gate_40,24,FALSE,FALSE
203165,gate_30,0,TRUE,FALSE
203342,gate_30,0,FALSE,FALSE
203401,gate_40,2,FALSE,FALSE
203427,gate_40,40,TRUE,TRUE
203446,gate_40,61,TRUE,FALSE
203623,gate_40,123,TRUE,FALSE
203639,gate_30,3,FALSE,FALSE
203696,gate_30,19,FALSE,FALSE
203804,gate_30,85,TRUE,FALSE
203880,gate_40,23,TRUE,FALSE
203926,gate_30,1,FALSE,FALSE
203970,gate_40,18,TRUE,FALSE
204002,gate_40,1,FALSE,FALSE
204018,gate_40,33,TRUE,FALSE
204040,gate_40,4,FALSE,FALSE
204061,gate_40,24,FALSE,FALSE
204106,gate_40,91,TRUE,FALSE
204229,gate_40,17,TRUE,FALSE
204244,gate_40,2,FALSE,FALSE
204251,gate_30,750,TRUE,TRUE
204307,gate_30,36,TRUE,FALSE
204517,gate_40,4,FALSE,FALSE
204652,gate_30,1,FALSE,FALSE
204714,gate_40,24,FALSE,FALSE
204809,gate_40,67,FALSE,TRUE
204843,gate_30,7,FALSE,FALSE
204870,gate_40,16,TRUE,FALSE
204957,gate_40,2,FALSE,FALSE
205049,gate_30,10,FALSE,FALSE
205112,gate_40,459,TRUE,TRUE
205146,gate_40,261,TRUE,TRUE
205306,gate_30,5,FALSE,FALSE
205322,gate_30,71,FALSE,FALSE
205475,gate_40,109,TRUE,TRUE
205674,gate_40,35,TRUE,FALSE
205840,gate_30,49,TRUE,FALSE
205855,gate_30,169,TRUE,TRUE
205881,gate_30,45,TRUE,FALSE
205938,gate_30,29,TRUE,FALSE
205958,gate_40,5,FALSE,FALSE
205965,gate_30,11,TRUE,FALSE
206431,gate_40,208,TRUE,TRUE
206635,gate_40,15,FALSE,FALSE
206819,gate_30,12,FALSE,FALSE
206857,gate_30,17,FALSE,FALSE
206963,gate_30,23,TRUE,FALSE
206979,gate_30,35,TRUE,FALSE
207006,gate_40,8,TRUE,FALSE
207058,gate_40,1,FALSE,FALSE
207142,gate_30,70,TRUE,FALSE
207282,gate_30,13,FALSE,FALSE
207388,gate_40,6,FALSE,FALSE
207538,gate_40,4,FALSE,FALSE
207551,gate_30,121,TRUE,FALSE
207557,gate_40,10,TRUE,FALSE
207657,gate_30,9,FALSE,FALSE
208374,gate_40,7,FALSE,FALSE
208389,gate_30,3,FALSE,FALSE
208509,gate_40,2,FALSE,FALSE
208551,gate_30,131,TRUE,TRUE
208564,gate_30,226,TRUE,TRUE
208764,gate_40,38,TRUE,FALSE
208900,gate_30,29,TRUE,FALSE
208979,gate_40,16,FALSE,FALSE
208993,gate_40,10,TRUE,FALSE
209045,gate_40,11,TRUE,FALSE
209143,gate_40,26,TRUE,FALSE
209187,gate_30,47,FALSE,FALSE
209281,gate_30,0,FALSE,FALSE
209488,gate_30,0,FALSE,FALSE
209635,gate_40,1,FALSE,FALSE
209644,gate_40,179,TRUE,TRUE
209854,gate_30,61,FALSE,TRUE
209988,gate_30,13,TRUE,FALSE
210186,gate_30,6,FALSE,FALSE
210202,gate_40,6,FALSE,FALSE
210220,gate_30,6,TRUE,TRUE
210382,gate_40,19,TRUE,FALSE
210466,gate_40,1,FALSE,FALSE
210755,gate_30,3,FALSE,FALSE
210788,gate_40,6,TRUE,FALSE
210950,gate_40,12,FALSE,FALSE
210999,gate_40,4,FALSE,TRUE
211052,gate_30,1,FALSE,FALSE
211196,gate_30,0,FALSE,FALSE
211268,gate_40,2,FALSE,FALSE
211929,gate_40,4,FALSE,FALSE
211975,gate_30,16,FALSE,FALSE
211983,gate_30,99,TRUE,TRUE
212109,gate_30,58,TRUE,TRUE
212274,gate_30,1,FALSE,FALSE
212303,gate_40,1,FALSE,FALSE
212517,gate_40,275,TRUE,TRUE
212581,gate_40,14,FALSE,FALSE
212593,gate_40,83,TRUE,FALSE
212771,gate_30,3,FALSE,FALSE
213035,gate_40,784,FALSE,TRUE
213040,gate_30,5,FALSE,FALSE
213336,gate_30,38,FALSE,TRUE
213350,gate_40,141,TRUE,TRUE
213447,gate_40,1,FALSE,FALSE
213526,gate_40,152,TRUE,TRUE
213624,gate_30,4,FALSE,FALSE
213632,gate_30,12,FALSE,FALSE
213633,gate_30,32,FALSE,FALSE
213843,gate_30,13,FALSE,FALSE
213919,gate_30,41,FALSE,FALSE
214005,gate_30,21,FALSE,FALSE
214048,gate_40,5,TRUE,FALSE
214056,gate_40,36,FALSE,FALSE
214300,gate_40,131,TRUE,TRUE
214344,gate_40,67,TRUE,FALSE
214469,gate_30,19,TRUE,FALSE
214481,gate_30,5,FALSE,FALSE
214494,gate_40,30,TRUE,FALSE
214681,gate_40,60,FALSE,TRUE
214700,gate_40,0,FALSE,FALSE
214785,gate_30,7,FALSE,FALSE
214948,gate_40,4,FALSE,FALSE
215092,gate_30,1,FALSE,FALSE
215131,gate_40,7,TRUE,FALSE
215241,gate_30,33,FALSE,FALSE
215414,gate_30,2,FALSE,FALSE
215434,gate_40,5,TRUE,FALSE
215467,gate_40,30,FALSE,FALSE
215597,gate_40,19,TRUE,FALSE
215764,gate_30,314,TRUE,TRUE
215813,gate_40,4,FALSE,FALSE
215869,gate_40,3,FALSE,FALSE
216089,gate_30,5,FALSE,FALSE
216143,gate_40,8,FALSE,FALSE
216159,gate_40,5,FALSE,FALSE
216304,gate_30,32,TRUE,FALSE
216581,gate_40,7,FALSE,FALSE
216630,gate_40,71,TRUE,FALSE
216907,gate_30,5,TRUE,FALSE
216922,gate_30,0,FALSE,FALSE
216947,gate_30,59,FALSE,FALSE
217252,gate_30,22,FALSE,FALSE
217510,gate_30,101,TRUE,FALSE
217616,gate_30,14,FALSE,FALSE
217752,gate_40,6,FALSE,FALSE
217973,gate_30,0,FALSE,FALSE
218080,gate_30,9,FALSE,FALSE
218278,gate_40,77,TRUE,FALSE
218349,gate_40,15,FALSE,FALSE
218428,gate_30,9,FALSE,FALSE
218483,gate_30,34,TRUE,FALSE
218491,gate_30,60,TRUE,FALSE
218725,gate_40,195,TRUE,FALSE
218784,gate_30,10,TRUE,FALSE
218785,gate_40,469,TRUE,TRUE
219102,gate_30,55,TRUE,FALSE
219299,gate_30,75,TRUE,FALSE
219443,gate_30,18,FALSE,FALSE
219691,gate_40,6,FALSE,FALSE
219723,gate_40,75,FALSE,FALSE
219760,gate_40,7,FALSE,FALSE
220185,gate_40,17,TRUE,FALSE
220564,gate_40,2,FALSE,FALSE
220754,gate_30,6,TRUE,FALSE
220846,gate_40,383,TRUE,TRUE
220937,gate_30,2,FALSE,TRUE
221629,gate_30,1,FALSE,FALSE
221780,gate_40,99,TRUE,TRUE
221798,gate_40,9,FALSE,FALSE
221918,gate_30,228,TRUE,TRUE
221990,gate_30,196,TRUE,TRUE
222236,gate_40,57,FALSE,TRUE
222469,gate_40,165,TRUE,TRUE
222570,gate_30,1,FALSE,FALSE
222583,gate_30,24,FALSE,FALSE
222645,gate_30,4,FALSE,FALSE
222716,gate_40,7,TRUE,FALSE
222863,gate_40,114,TRUE,FALSE
222866,gate_40,39,FALSE,FALSE
222985,gate_40,1,FALSE,FALSE
223116,gate_40,4,FALSE,FALSE
223256,gate_30,15,TRUE,FALSE
223370,gate_30,14,TRUE,FALSE
223404,gate_40,43,TRUE,TRUE
223470,gate_30,33,FALSE,FALSE
223761,gate_30,183,TRUE,FALSE
223797,gate_40,2,FALSE,FALSE
223954,gate_40,57,TRUE,FALSE
224063,gate_40,2,FALSE,FALSE
224096,gate_40,34,TRUE,TRUE
224123,gate_40,1,FALSE,FALSE
224138,gate_30,3,FALSE,FALSE
224388,gate_40,20,FALSE,FALSE
224442,gate_40,5,FALSE,FALSE
224454,gate_40,18,TRUE,FALSE
224587,gate_30,5,FALSE,FALSE
224610,gate_40,21,TRUE,FALSE
224701,gate_40,9,FALSE,FALSE
225355,gate_40,4,FALSE,FALSE
225367,gate_30,324,TRUE,TRUE
225619,gate_40,44,TRUE,FALSE
225887,gate_40,102,TRUE,TRUE
225892,gate_30,14,FALSE,FALSE
226086,gate_30,4,FALSE,FALSE
226129,gate_30,42,TRUE,FALSE
226208,gate_40,1,FALSE,FALSE
226528,gate_40,15,FALSE,FALSE
226764,gate_40,3,FALSE,FALSE
226829,gate_40,101,TRUE,TRUE
227053,gate_30,20,TRUE,FALSE
227063,gate_40,24,FALSE,FALSE
227105,gate_40,19,TRUE,TRUE
227149,gate_30,19,FALSE,FALSE
227440,gate_40,4,FALSE,FALSE
227503,gate_30,10,TRUE,FALSE
227511,gate_40,12,TRUE,FALSE
227587,gate_40,613,TRUE,TRUE
227739,gate_40,11,FALSE,FALSE
227843,gate_30,194,TRUE,TRUE
227943,gate_30,2,FALSE,FALSE
227982,gate_30,178,TRUE,FALSE
227985,gate_40,2,FALSE,FALSE
228028,gate_30,30,TRUE,FALSE
228133,gate_30,16,TRUE,FALSE
