brand,sic,city,gu,dong,address,zip,lon,lat,d250,d50,land,sales
Starbucks,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 연세로 50,3722,126.9429168,37.56380069,3,2,0.45,2527.2
Starbucks,I56220,서울특별시,서대문구,연희동,서울특별시 서대문구 연희로 144,3723,126.9338837,37.57018891,1,1,0.45,3619.2
Starbucks,I56220,서울특별시,서대문구,충현동,서울특별시 서대문구 서소문로 21,3742,126.9640699,37.55988846,5,2,0.45,2340
Starbucks,I56220,서울특별시,서대문구,충현동,서울특별시 서대문구 서소문로 21,3742,126.9640699,37.55988846,5,2,0.45,2340
Ediya,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 신촌로 87-20,3789,126.9364442,37.5564982,7,2,0.45,1794
Ediya,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 신촌역로 30,3765,126.9423733,37.55981322,3,1,0.45,2808
Ediya,I56220,서울특별시,서대문구,천연동,서울특별시 서대문구 통일로 141,3735,126.9652177,37.56691763,1,1,0.45,3016
Ediya,I56220,서울특별시,서대문구,홍제1동,서울특별시 서대문구 통일로 431,3646,126.9453111,37.58745632,2,1,0.45,2912
Ediya,I56220,서울특별시,서대문구,홍은2동,서울특별시 서대문구 가좌로 140,3655,126.9241453,37.58456219,1,1,0.45,3016
Ediya,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 신촌로 5,3785,126.9276982,37.55867168,3,2,0.45,2106
Ediya,I56220,서울특별시,서대문구,북가좌2동,서울특별시 서대문구 증가로 257,3678,126.9115148,37.58343723,2,1,0.45,2912
Ediya,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 연세로12길 10,3776,126.9375087,37.55885048,3,1,0.45,2808
Ediya,I56220,서울특별시,서대문구,남가좌2동,서울특별시 서대문구 거북골로 33,3665,126.9240491,37.57945244,1,1,0.45,3016
Ediya,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 신촌로 87-20,3789,126.9364442,37.5564982,7,2,0.45,1794
Ediya,I56220,서울특별시,서대문구,연희동,서울특별시 서대문구 연희로10길 86,3726,126.9336705,37.56369951,1,1,0.45,3016
Ediya,I56220,서울특별시,서대문구,남가좌1동,서울특별시 서대문구 가재울미래로 2,3711,126.9177798,37.57456558,1,1,0.45,3016
Ediya,I56220,서울특별시,서대문구,남가좌1동,서울특별시 서대문구 수색로 32,3712,126.9151025,37.56948619,1,1,0.45,3016
Ediya,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 신촌로 177,3766,126.9455815,37.55703969,4,2,0.45,2028
CoffeeBean,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 신촌로 83,3789,126.9358278,37.55606915,10,1,0.45,2080
CoffeeBean,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 신촌로 113,3779,126.9385569,37.55596758,7,1,0.45,2392
CoffeeBean,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 연세로 8-1,3779,126.9372841,37.55633456,8,2,0.45,1716
CoffeeBean,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 신촌역로 20,3766,126.9431181,37.55836922,4,1,0.45,2704
CoffeeBean,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 이화여대길 6,3767,126.9459981,37.55719658,4,2,0.45,2028
CoffeeBean,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 이화여대길 68,3765,126.9446329,37.55930183,3,1,0.45,2808
CoffeeBean,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 성산로 515,3721,126.9433127,37.56302033,3,1,0.45,2808
CoffeeBean,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 연세로 50,3722,126.9429168,37.56380069,3,2,0.45,2106
Twosome,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 신촌역로 31,3777,126.9418993,37.55891695,3,1,0.45,2808
Twosome,I56220,서울특별시,서대문구,남가좌1동,서울특별시 서대문구 모래내로 151,3712,126.9180517,37.56985565,1,1,0.45,3016
Twosome,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 이화여대길 7,3766,126.9456242,37.55722928,4,3,0.45,1352
Twosome,I56220,서울특별시,서대문구,북가좌1동,서울특별시 서대문구 수색로 100,3709,126.9078045,37.57468094,1,1,0.45,3016
Twosome,I56220,서울특별시,서대문구,충현동,서울특별시 서대문구 충정로 60,3740,126.9661435,37.56381715,2,1,0.45,2912
Twosome,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 연세로 1,3789,126.9366468,37.55577919,9,1,0.45,2184
Twosome,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 연세로5길 32,3789,126.9353484,37.55635317,9,1,0.45,2184
Twosome,I56220,서울특별시,서대문구,충현동,서울특별시 서대문구 충정로 13,3737,126.9626005,37.56056035,3,1,0.45,2808
Twosome,I56220,서울특별시,서대문구,충현동,서울특별시 서대문구 서소문로 27,3741,126.9648455,37.5602737,4,1,0.45,2704
Starbucks,I56220,서울특별시,서초구,잠원동,서울특별시 서초구 강남대로 581,6530,127.0197628,37.51366263,6,1,0.9,4147.2
Starbucks,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 강남대로 399,6615,127.0268289,37.49825898,15,1,0.9,2592
Starbucks,I56220,서울특별시,서초구,서초1동,서울특별시 서초구 남부순환로339길 64,6722,127.0215728,37.48591615,1,1,0.9,5011.2
Starbucks,I56220,서울특별시,서초구,방배4동,서울특별시 서초구 방배로 184,6586,126.9924576,37.49001452,2,1,0.9,4838.4
Starbucks,I56220,서울특별시,서초구,반포1동,서울특별시 서초구 강남대로 483,6541,127.023627,37.50531485,7,1,0.9,3974.4
Starbucks,I56220,서울특별시,서초구,반포4동,서울특별시 서초구 서래로 48,6577,126.9985423,37.49925701,1,1,0.9,5011.2
Starbucks,I56220,서울특별시,서초구,서초3동,서울특별시 서초구 남부순환로 2395,6711,127.0123471,37.48066733,3,1,0.9,4665.6
Starbucks,I56220,서울특별시,서초구,반포4동,서울특별시 서초구 사평대로 205,6545,127.0078261,37.50448036,1,1,0.9,5011.2
Starbucks,I56220,서울특별시,서초구,반포3동,서울특별시 서초구 잠원로 69,6511,127.006958,37.51024881,2,1,0.9,4838.4
Starbucks,I56220,서울특별시,서초구,잠원동,서울특별시 서초구 강남대로 557,6531,127.0206276,37.51153431,6,1,0.9,4147.2
Starbucks,I56220,서울특별시,서초구,서초1동,서울특별시 서초구 서초중앙로 118,6634,127.014217,37.49238766,3,2,0.9,3499.2
Starbucks,I56220,서울특별시,서초구,반포4동,서울특별시 서초구 서초중앙로 225,6593,127.0115392,37.50165515,1,1,0.9,5011.2
Starbucks,I56220,서울특별시,서초구,양재1동,서울특별시 서초구 강남대로 202,6743,127.0368501,37.48232032,1,1,0.9,5011.2
Starbucks,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 서초대로77길 27,6614,127.0254816,37.50011306,10,4,0.9,864
Starbucks,I56220,서울특별시,서초구,방배1동,서울특별시 서초구 방배로 84,6665,126.9976309,37.48198508,3,1,0.9,4665.6
Starbucks,I56220,서울특별시,서초구,서초1동,서울특별시 서초구 서초중앙로 26,6720,127.0169304,37.4846702,3,1,0.9,4665.6
Starbucks,I56220,서울특별시,서초구,양재1동,서울특별시 서초구 논현로 139,6740,127.0425756,37.48198841,3,1,0.9,4665.6
Starbucks,I56220,서울특별시,서초구,반포3동,서울특별시 서초구 잠원로 51,6511,127.0074239,37.50923454,2,1,0.9,4838.4
Starbucks,I56220,서울특별시,서초구,반포4동,서울특별시 서초구 신반포로 176,6546,127.0023932,37.50393001,4,1,0.9,4492.8
Starbucks,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 서초중앙로 164,6605,127.013362,37.49635417,2,1,0.9,4838.4
Starbucks,I56220,서울특별시,서초구,잠원동,서울특별시 서초구 나루터로4길 61,6523,127.013448,37.50958236,2,1,0.9,4838.4
Starbucks,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 서초대로 411,6615,127.0259036,37.49809817,8,1,0.9,3801.6
Starbucks,I56220,서울특별시,서초구,방배4동,서울특별시 서초구 방배로 211,6562,126.9905093,37.49194417,1,1,0.9,5011.2
Starbucks,I56220,서울특별시,서초구,잠원동,서울특별시 서초구 신반포로 257,6523,127.0119225,37.50861449,2,1,0.9,4838.4
Starbucks,I56220,서울특별시,서초구,반포1동,서울특별시 서초구 강남대로85길 5,6536,127.0225824,37.50736061,2,1,0.9,4838.4
Starbucks,I56220,서울특별시,서초구,방배본동,서울특별시 서초구 방배중앙로 162,6557,126.9865526,37.49352318,1,1,0.9,5011.2
Starbucks,I56220,서울특별시,서초구,반포4동,서울특별시 서초구 신반포로 194,6545,127.0068163,37.50642716,3,2,0.9,3499.2
Starbucks,I56220,서울특별시,서초구,잠원동,서울특별시 서초구 강남대로 595,6526,127.019521,37.51485002,4,2,0.9,3369.6
Starbucks,I56220,서울특별시,서초구,서초2동,서울특별시 서초구 강남대로 343,6626,127.0292201,37.49351207,9,1,0.9,3628.8
Starbucks,I56220,서울특별시,서초구,양재2동,서울특별시 서초구 언남10길 10,6781,127.0441064,37.47365699,1,1,0.9,5011.2
Starbucks,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 강남대로 465,6611,127.0240884,37.50375083,11,1,0.9,3283.2
Starbucks,I56220,서울특별시,서초구,방배1동,서울특별시 서초구 방배로 114,6665,126.9960731,37.48433262,2,1,0.9,4838.4
Starbucks,I56220,서울특별시,서초구,서초2동,서울특별시 서초구 남부순환로 2557,6734,127.03005,37.48442722,2,1,0.9,4838.4
Starbucks,I56220,서울특별시,서초구,서초2동,서울특별시 서초구 서초대로78길 24,6621,127.027735,37.49553624,7,1,0.9,3974.4
Starbucks,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 서초대로77길 62,6611,127.0238869,37.50272196,6,1,0.9,4147.2
Starbucks,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 서초중앙로 138,6606,127.0139553,37.49423264,3,1,0.9,4665.6
Starbucks,I56220,서울특별시,서초구,서초3동,서울특별시 서초구 효령로 274,6716,127.0141978,37.48438612,4,1,0.9,4492.8
Starbucks,I56220,서울특별시,서초구,방배본동,서울특별시 서초구 방배중앙로 204,6552,126.9856769,37.49723701,4,3,0.9,2246.4
Starbucks,I56220,서울특별시,서초구,방배본동,서울특별시 서초구 방배중앙로 204,6552,126.9856769,37.49723701,4,3,0.9,2246.4
Starbucks,I56220,서울특별시,서초구,방배2동,서울특별시 서초구 방배천로 5-4,6693,126.9821471,37.47733842,3,1,0.9,4665.6
Starbucks,I56220,서울특별시,서초구,서초1동,서울특별시 서초구 서초중앙로 64,6640,127.0151529,37.48743065,2,1,0.9,4838.4
Starbucks,I56220,서울특별시,서초구,서초2동,서울특별시 서초구 서초대로74길 29,6621,127.0274035,37.49493882,5,1,0.9,4320
Starbucks,I56220,서울특별시,서초구,서초3동,서울특별시 서초구 남부순환로323길 1,6719,127.0134831,37.48112734,3,2,0.9,3499.2
Starbucks,I56220,서울특별시,서초구,방배4동,서울특별시 서초구 서초대로 3-4,6568,126.9830474,37.48598728,3,1,0.9,4665.6
Starbucks,I56220,서울특별시,서초구,방배4동,서울특별시 서초구 동작대로 112,6568,126.9826899,37.4864978,3,1,0.9,4665.6
Starbucks,I56220,서울특별시,서초구,내곡동,서울특별시 서초구 청계산로 203,6802,127.0562524,37.4472724,2,1,0.9,4838.4
Starbucks,I56220,서울특별시,서초구,잠원동,서울특별시 서초구 강남대로 595,6526,127.019521,37.51485002,4,2,0.9,3369.6
Ediya,I56220,서울특별시,서초구,방배본동,서울특별시 서초구 동광로 1,6560,126.9830125,37.49105991,1,1,0.9,4176
Ediya,I56220,서울특별시,서초구,양재2동,서울특별시 서초구 동산로 60,6784,127.0453977,37.4716851,1,1,0.9,4176
Ediya,I56220,서울특별시,서초구,잠원동,서울특별시 서초구 신반포로 333,6531,127.0201379,37.51092655,4,1,0.9,3744
Ediya,I56220,서울특별시,서초구,반포4동,서울특별시 서초구 신반포로 194,6545,127.0068163,37.50642716,3,2,0.9,2916
Ediya,I56220,서울특별시,서초구,서초3동,서울특별시 서초구 반포대로 32,6716,127.0121072,37.48343156,2,2,0.9,3024
Ediya,I56220,서울특별시,서초구,서초2동,서울특별시 서초구 남부순환로 2561,6734,127.0305599,37.4843413,2,1,0.9,4032
Ediya,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 서초대로77길 55,6611,127.0244504,37.50200577,7,1,0.9,3312
Ediya,I56220,서울특별시,서초구,방배1동,서울특별시 서초구 서초대로 108,6664,126.9941867,37.48756037,1,1,0.9,4176
Ediya,I56220,서울특별시,서초구,서초3동,서울특별시 서초구 서초중앙로 89,6650,127.0140594,37.48975526,1,1,0.9,4176
Ediya,I56220,서울특별시,서초구,서초3동,서울특별시 서초구 효령로40길 4,6708,127.0057618,37.48273859,1,1,0.9,4176
Ediya,I56220,서울특별시,서초구,반포본동,서울특별시 서초구 신반포로 50,6548,126.990128,37.50178041,1,1,0.9,4176
Ediya,I56220,서울특별시,서초구,반포4동,서울특별시 서초구 신반포로 188,6545,127.0048767,37.50343736,1,1,0.9,4176
Ediya,I56220,서울특별시,서초구,반포4동,서울특별시 서초구 신반포로 200,6545,127.0050321,37.50621391,3,1,0.9,3888
Ediya,I56220,서울특별시,서초구,방배본동,서울특별시 서초구 방배로 234,6584,126.9899033,37.49411954,1,1,0.9,4176
Ediya,I56220,서울특별시,서초구,내곡동,서울특별시 서초구 청계산로 189,6802,127.055336,37.44824723,2,1,0.9,4032
Ediya,I56220,서울특별시,서초구,반포1동,서울특별시 서초구 강남대로79길 10,6541,127.0231974,37.50529327,7,1,0.9,3312
Ediya,I56220,서울특별시,서초구,잠원동,서울특별시 서초구 신반포로47길 42,6530,127.0187151,37.51246455,3,1,0.9,3888
Ediya,I56220,서울특별시,서초구,양재1동,서울특별시 서초구 바우뫼로 20,6763,127.0252738,37.46998,1,1,0.9,4176
Ediya,I56220,서울특별시,서초구,양재2동,서울특별시 서초구 동산로 3,6779,127.0402645,37.4690755,2,2,0.9,3024
CoffeeBean,I56220,서울특별시,서초구,서초1동,서울특별시 서초구 서초중앙로 118,6634,127.014217,37.49238766,3,2,0.9,2916
CoffeeBean,I56220,서울특별시,서초구,서초2동,서울특별시 서초구 서초대로74길 4,6620,127.0256838,37.49673577,6,1,0.9,3456
CoffeeBean,I56220,서울특별시,서초구,서초2동,서울특별시 서초구 강남대로51길 1,6628,127.0302441,37.49127685,4,1,0.9,3744
CoffeeBean,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 강남대로 423,6614,127.0257958,37.50030487,11,2,0.9,2052
CoffeeBean,I56220,서울특별시,서초구,서초2동,서울특별시 서초구 강남대로 369,6621,127.0281972,37.49564817,10,2,0.9,2160
CoffeeBean,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 서초대로73길 12,6615,127.025717,37.49853815,12,1,0.9,2592
CoffeeBean,I56220,서울특별시,서초구,서초3동,서울특별시 서초구 서초대로 280,6645,127.0123549,37.49295779,1,1,0.9,4176
CoffeeBean,I56220,서울특별시,서초구,반포본동,서울특별시 서초구 신반포로 23,6502,126.9872107,37.50173741,1,1,0.9,4176
CoffeeBean,I56220,서울특별시,서초구,방배4동,서울특별시 서초구 방배로 178,6586,126.992826,37.4895311,2,1,0.9,4032
CoffeeBean,I56220,서울특별시,서초구,반포1동,서울특별시 서초구 강남대로 503,6536,127.0228039,37.50684884,4,1,0.9,3744
CoffeeBean,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 서초중앙로24길 27,6601,127.0163934,37.49544236,1,1,0.9,4176
CoffeeBean,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 강남대로65길 7,6614,127.0253102,37.5002468,7,3,0.9,1656
CoffeeBean,I56220,서울특별시,서초구,서초2동,서울특별시 서초구 서초대로74길 11,6620,127.0268953,37.49662862,7,1,0.9,3312
CoffeeBean,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 강남대로 449-3,6611,127.0248644,37.50235159,8,2,0.9,2376
CoffeeBean,I56220,서울특별시,서초구,서초2동,서울특별시 서초구 강남대로 267,6730,127.0323214,37.48715803,3,2,0.9,2916
CoffeeBean,I56220,서울특별시,서초구,잠원동,서울특별시 서초구 신반포로47길 5,6531,127.0194363,37.51094776,4,1,0.9,3744
CoffeeBean,I56220,서울특별시,서초구,서초2동,서울특별시 서초구 강남대로 365,6621,127.0283372,37.49531593,9,2,0.9,2268
CoffeeBean,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 서초대로 397,6616,127.0244987,37.49742881,4,1,0.9,3744
CoffeeBean,I56220,서울특별시,서초구,반포1동,서울특별시 서초구 강남대로 475,6541,127.0238386,37.50469487,6,1,0.9,3456
CoffeeBean,I56220,서울특별시,서초구,서초3동,서울특별시 서초구 서초중앙로 43,6654,127.0155622,37.48553283,6,1,0.9,3456
CoffeeBean,I56220,서울특별시,서초구,서초3동,서울특별시 서초구 반포대로 4,6719,127.0131653,37.4812148,3,2,0.9,2916
CoffeeBean,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 강남대로65길 7,6614,127.0253102,37.5002468,7,3,0.9,1656
CoffeeBean,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 강남대로 449-3,6611,127.0248644,37.50235159,8,2,0.9,2376
CoffeeBean,I56220,서울특별시,서초구,양재2동,서울특별시 서초구 동산로 1,6779,127.0401185,37.46900223,2,2,0.9,3024
CoffeeBean,I56220,서울특별시,서초구,방배1동,서울특별시 서초구 효령로 117,6686,126.9969256,37.48145648,3,1,0.9,3888
CoffeeBean,I56220,서울특별시,서초구,방배본동,서울특별시 서초구 방배중앙로 187,6554,126.9855167,37.49570384,4,1,0.9,3744
CoffeeBean,I56220,서울특별시,서초구,서초3동,서울특별시 서초구 서초대로 250,6647,127.0092578,37.49199476,1,1,0.9,4176
CoffeeBean,I56220,서울특별시,서초구,서초2동,서울특별시 서초구 사임당로 171,6626,127.0283369,37.49272089,3,2,0.9,2916
CoffeeBean,I56220,서울특별시,서초구,서초2동,서울특별시 서초구 사임당로 171,6626,127.0283369,37.49272089,3,2,0.9,2916
Twosome,I56220,서울특별시,서초구,서초3동,서울특별시 서초구 효령로 275,6654,127.0141902,37.48496274,5,2,0.9,2700
Twosome,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 서초대로 353,6607,127.0199046,37.49589503,1,1,0.9,4176
Twosome,I56220,서울특별시,서초구,방배2동,서울특별시 서초구 과천대로 870-13,6761,126.987969,37.46900861,1,1,0.9,4176
Twosome,I56220,서울특별시,서초구,방배1동,서울특별시 서초구 방배로 97,6686,126.996274,37.48283857,4,1,0.9,3744
Twosome,I56220,서울특별시,서초구,반포4동,서울특별시 서초구 반포대로 235,6578,127.0032397,37.50065733,1,1,0.9,4176
Twosome,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 강남대로 419,6614,127.0261983,37.49979459,15,1,0.9,2160
Twosome,I56220,서울특별시,서초구,양재2동,서울특별시 서초구 강남대로16길 3,6779,127.0391999,37.47099511,1,1,0.9,4176
Twosome,I56220,서울특별시,서초구,서초3동,서울특별시 서초구 효령로 275,6654,127.0141902,37.48496274,5,2,0.9,2700
Twosome,I56220,서울특별시,서초구,서초3동,서울특별시 서초구 반포대로 34,6716,127.0119792,37.48370982,2,2,0.9,3024
Twosome,I56220,서울특별시,서초구,서초3동,서울특별시 서초구 서초중앙로 15,6718,127.0162349,37.48338491,2,1,0.9,4032
Twosome,I56220,서울특별시,서초구,서초3동,서울특별시 서초구 반포대로14길 71,6651,127.0145276,37.48682173,5,1,0.9,3600
Twosome,I56220,서울특별시,서초구,방배본동,서울특별시 서초구 방배중앙로 204,6552,126.9856769,37.49723701,4,3,0.9,1872
Twosome,I56220,서울특별시,서초구,반포2동,서울특별시 서초구 반포대로 287,6547,127.0010418,37.50434209,4,3,0.9,1872
Twosome,I56220,서울특별시,서초구,서초2동,서울특별시 서초구 강남대로 263,6730,127.0323811,37.48691524,3,2,0.9,2916
Twosome,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 서초중앙로 188,6600,127.0137201,37.4975015,2,1,0.9,4032
Twosome,I56220,서울특별시,서초구,양재1동,서울특별시 서초구 강남대로 213,6749,127.0349336,37.48275521,1,1,0.9,4176
Twosome,I56220,서울특별시,서초구,반포2동,서울특별시 서초구 반포대로 287,6547,127.0010418,37.50434209,4,3,0.9,1872
Twosome,I56220,서울특별시,서초구,반포2동,서울특별시 서초구 반포대로 287,6547,127.0010418,37.50434209,4,3,0.9,1872
Starbucks,I56220,서울특별시,성동구,왕십리도선동,서울특별시 성동구 왕십리로 326,4709,127.0338801,37.56274199,1,1,0.75,4176
Starbucks,I56220,서울특별시,성동구,성수2가1동,서울특별시 성동구 뚝섬로 377,4781,127.053479,37.53992399,1,1,0.75,4176
Starbucks,I56220,서울특별시,성동구,성수2가3동,서울특별시 성동구 성수이로 94,4783,127.0569453,37.54322254,1,1,0.75,4176
Starbucks,I56220,서울특별시,성동구,성수1가2동,서울특별시 성동구 아차산로 42,4779,127.0490964,37.54643942,2,1,0.75,4032
Starbucks,I56220,서울특별시,성동구,사근동,서울특별시 성동구 왕십리로 241,4765,127.0400086,37.55707033,1,1,0.75,4176
Starbucks,I56220,서울특별시,성동구,왕십리도선동,서울특별시 성동구 왕십리로 410,4701,127.0240621,37.56654474,2,2,0.75,3024
Ediya,I56220,서울특별시,성동구,사근동,서울특별시 성동구 사근동길 4,4762,127.0415675,37.55995734,2,2,0.75,2520
Ediya,I56220,서울특별시,성동구,성수2가3동,서울특별시 성동구 아차산로15길 19,4798,127.0620525,37.54474094,1,1,0.75,3480
Ediya,I56220,서울특별시,성동구,금호2.3가동,서울특별시 성동구 장터길 17-1,4724,127.0177912,37.54842677,1,1,0.75,3480
Ediya,I56220,서울특별시,성동구,성수1가2동,서울특별시 성동구 상원4길 4,4790,127.0488018,37.54735611,2,1,0.75,3360
Ediya,I56220,서울특별시,성동구,옥수동,서울특별시 성동구 한림말5길 9,4735,127.0166987,37.54200222,2,1,0.75,3360
Ediya,I56220,서울특별시,성동구,사근동,서울특별시 성동구 사근동길 4,4762,127.0415675,37.55995734,2,2,0.75,2520
Ediya,I56220,서울특별시,성동구,왕십리도선동,서울특별시 성동구 고산자로 269,4709,127.0357582,37.56368542,1,1,0.75,3480
Ediya,I56220,서울특별시,성동구,성수2가1동,서울특별시 성동구 성덕정길 106,4776,127.0550869,37.53715262,1,1,0.75,3480
Ediya,I56220,서울특별시,성동구,마장동,서울특별시 성동구 마장로 293-1,4756,127.0421587,37.56593607,1,1,0.75,3480
Ediya,I56220,서울특별시,성동구,왕십리2동,서울특별시 성동구 무학봉15길 27,4710,127.030155,37.5637026,1,1,0.75,3480
Ediya,I56220,서울특별시,성동구,용답동,서울특별시 성동구 천호대로 426,4808,127.0662535,37.56085797,2,1,0.75,3360
Ediya,I56220,서울특별시,성동구,마장동,서울특별시 성동구 고산자로 339-1,4704,127.0373301,37.56996051,1,1,0.75,3480
Ediya,I56220,서울특별시,성동구,응봉동,서울특별시 성동구 독서당로 377,4720,127.0311293,37.55052828,1,1,0.75,3480
Ediya,I56220,서울특별시,성동구,금호1가동,서울특별시 성동구 난계로 35,4727,127.0244663,37.55551928,1,1,0.75,3480
Ediya,I56220,서울특별시,성동구,금호2.3가동,서울특별시 성동구 무수막길 89-30,4726,127.0196788,37.55378566,3,3,0.75,1620
Ediya,I56220,서울특별시,성동구,금호2.3가동,서울특별시 성동구 금호산길 64,4726,127.0195983,37.55388411,3,3,0.75,1620
Ediya,I56220,서울특별시,성동구,금호2.3가동,서울특별시 성동구 금호산길 64,4726,127.0195983,37.55388411,3,3,0.75,1620
Ediya,I56220,서울특별시,성동구,왕십리도선동,서울특별시 성동구 무학로 33,4702,127.0264842,37.56917777,1,1,0.75,3480
Twosome,I56220,서울특별시,성동구,성수1가2동,서울특별시 성동구 아차산로 15-8,4789,127.0461802,37.54793867,1,1,0.75,3480
Twosome,I56220,서울특별시,성동구,금호2.3가동,서울특별시 성동구 금호로 105,4728,127.0247464,37.55225981,2,1,0.75,3360
Twosome,I56220,서울특별시,성동구,금호2.3가동,서울특별시 성동구 금호로 107,4728,127.0242942,37.55222003,2,1,0.75,3360
Twosome,I56220,서울특별시,성동구,왕십리도선동,서울특별시 성동구 왕십리로 410,4701,127.0240621,37.56654474,2,2,0.75,2520
Twosome,I56220,서울특별시,성동구,옥수동,서울특별시 성동구 매봉길 13,4733,127.0151752,37.54426016,1,1,0.75,3480
Twosome,I56220,서울특별시,성동구,옥수동,서울특별시 성동구 매봉길 15,4733,127.0136927,37.54598681,1,1,0.75,3480
Twosome,I56220,서울특별시,성동구,옥수동,서울특별시 성동구 독서당로40길 37,4739,127.0178663,37.54184074,2,1,0.75,3360
Twosome,I56220,서울특별시,성동구,행당1동,서울특별시 성동구 왕십리광장로 17,4750,127.0383792,37.56143616,1,1,0.75,3480
Twosome,I56220,서울특별시,성동구,사근동,서울특별시 성동구 왕십리로 220,4763,127.0474999,37.55717606,1,1,0.75,3480
Starbucks,I56220,서울특별시,성북구,월곡2동,서울특별시 성북구 화랑로 76,2799,127.0404418,37.60181969,1,1,0.75,4176
Starbucks,I56220,서울특별시,성북구,안암동,서울특별시 성북구 인촌로 102-2,2856,127.0307477,37.5860984,7,1,0.75,3312
Starbucks,I56220,서울특별시,성북구,안암동,서울특별시 성북구 안암로 145,2841,127.0317018,37.58848499,3,3,0.75,1944
Starbucks,I56220,서울특별시,성북구,안암동,서울특별시 성북구 인촌로24길 51,2856,127.029689,37.58391819,3,2,0.75,2916
Starbucks,I56220,서울특별시,성북구,종암동,서울특별시 성북구 종암로28길 40,2797,127.0342762,37.60130987,3,2,0.75,2916
Starbucks,I56220,서울특별시,성북구,길음2동,서울특별시 성북구 동소문로 315,2730,127.0287256,37.60839154,2,1,0.75,4032
Starbucks,I56220,서울특별시,성북구,안암동,서울특별시 성북구 인촌로 73,2841,127.0263415,37.58709834,1,1,0.75,4176
Starbucks,I56220,서울특별시,성북구,월곡1동,서울특별시 성북구 동소문로 314,2733,127.029302,37.60761238,2,1,0.75,4032
Starbucks,I56220,서울특별시,성북구,안암동,서울특별시 성북구 인촌로 105,2842,127.0309577,37.58648758,6,3,0.75,1728
Starbucks,I56220,서울특별시,성북구,삼선동,서울특별시 성북구 동소문로 10,2860,127.0073203,37.58872396,4,2,0.75,2808
Starbucks,I56220,서울특별시,성북구,동선동,서울특별시 성북구 보문로34길 62,2849,127.0188421,37.59082962,1,1,0.75,4176
Starbucks,I56220,서울특별시,성북구,종암동,서울특별시 성북구 종암로 122,2797,127.0339835,37.60118133,3,2,0.75,2916
Starbucks,I56220,서울특별시,성북구,성북동,서울특별시 성북구 성북로 11,2880,127.0049043,37.58904601,1,1,0.75,4176
Ediya,I56220,서울특별시,성북구,종암동,서울특별시 성북구 종암로 105,2804,127.0339369,37.59952304,3,1,0.75,3240
Ediya,I56220,서울특별시,성북구,석관동,서울특별시 성북구 화랑로40길 61,2781,127.0649241,37.61376579,4,2,0.75,2340
Ediya,I56220,서울특별시,성북구,정릉1동,서울특별시 성북구 북악산로 851,2818,127.0185842,37.60012621,2,2,0.75,2520
Ediya,I56220,서울특별시,성북구,월곡2동,서울특별시 성북구 화랑로13길 28,2748,127.0422635,37.60459168,2,1,0.75,3360
Ediya,I56220,서울특별시,성북구,안암동,서울특별시 성북구 인촌로24길 45,2856,127.0295604,37.5842325,3,2,0.75,2430
Ediya,I56220,서울특별시,성북구,정릉3동,서울특별시 성북구 정릉로9라길 8,2708,127.0003737,37.61115524,2,2,0.75,2520
Ediya,I56220,서울특별시,성북구,정릉4동,서울특별시 성북구 보국문로 66,2711,127.0095373,37.61025939,1,1,0.75,3480
