customer_id,InvoiceNo,InvoiceDate,Quantity,UnitPrice,Country,TotalSales
12580,549193,2011-04-07 10:24,4,4.95,Germany,19.8
12580,549193,2011-04-07 10:24,4,4.95,Germany,19.8
12580,549193,2011-04-07 10:24,12,0.85,Germany,10.2
12580,549193,2011-04-07 10:24,2,18,Germany,36
12581,573417,2011-10-31 8:56,10,0.85,Germany,8.5
12581,573417,2011-10-31 8:56,25,0.42,Germany,10.5
12581,573417,2011-10-31 8:56,10,0.79,Germany,7.9
12581,573417,2011-10-31 8:56,12,1.25,Germany,15
12581,573417,2011-10-31 8:56,12,1.25,Germany,15
12581,573417,2011-10-31 8:56,12,1.25,Germany,15
12581,573417,2011-10-31 8:56,1,9.95,Germany,9.95
12581,573417,2011-10-31 8:56,12,0.83,Germany,9.96
12581,573417,2011-10-31 8:56,12,1.65,Germany,19.8
12581,573417,2011-10-31 8:56,6,2.95,Germany,17.7
12581,573417,2011-10-31 8:56,12,1.25,Germany,15
12581,573417,2011-10-31 8:56,12,0.85,Germany,10.2
12581,573417,2011-10-31 8:56,12,1.25,Germany,15
12581,573417,2011-10-31 8:56,12,0.85,Germany,10.2
12581,573417,2011-10-31 8:56,1,18,Germany,18
12585,539957,2010-12-23 12:58,3,4.95,Germany,14.85
12585,539957,2010-12-23 12:58,16,1.69,Germany,27.04
12585,539957,2010-12-23 12:58,16,1.69,Germany,27.04
12585,539957,2010-12-23 12:58,2,14.95,Germany,29.9
12585,539957,2010-12-23 12:58,2,15.95,Germany,31.9
12585,539957,2010-12-23 12:58,12,7.65,Germany,91.8
12585,539957,2010-12-23 12:58,8,3.95,Germany,31.6
12585,539957,2010-12-23 12:58,24,0.85,Germany,20.4
12585,539957,2010-12-23 12:58,12,2.1,Germany,25.2
12585,539957,2010-12-23 12:58,12,2.1,Germany,25.2
12585,539957,2010-12-23 12:58,24,0.85,Germany,20.4
12585,539957,2010-12-23 12:58,24,1.25,Germany,30
12585,539957,2010-12-23 12:58,12,1.25,Germany,15
12585,539957,2010-12-23 12:58,12,1.25,Germany,15
12585,539957,2010-12-23 12:58,12,1.25,Germany,15
12585,539957,2010-12-23 12:58,12,1.49,Germany,17.88
12585,539957,2010-12-23 12:58,12,1.25,Germany,15
12585,539957,2010-12-23 12:58,12,1.25,Germany,15
12585,539957,2010-12-23 12:58,12,1.25,Germany,15
12585,539957,2010-12-23 12:58,12,1.25,Germany,15
12585,539957,2010-12-23 12:58,12,1.25,Germany,15
12585,539957,2010-12-23 12:58,12,1.25,Germany,15
12585,539957,2010-12-23 12:58,12,1.25,Germany,15
12585,539957,2010-12-23 12:58,2,6.75,Germany,13.5
12585,539957,2010-12-23 12:58,2,5.95,Germany,11.9
12585,539957,2010-12-23 12:58,6,2.55,Germany,15.3
12585,539957,2010-12-23 12:58,6,2.55,Germany,15.3
12585,539957,2010-12-23 12:58,6,2.55,Germany,15.3
12585,539957,2010-12-23 12:58,12,1.25,Germany,15
12585,539957,2010-12-23 12:58,24,0.55,Germany,13.2
12585,539957,2010-12-23 12:58,24,0.55,Germany,13.2
12585,539957,2010-12-23 12:58,24,0.55,Germany,13.2
12585,539957,2010-12-23 12:58,24,0.55,Germany,13.2
12585,539957,2010-12-23 12:58,24,0.55,Germany,13.2
12585,539957,2010-12-23 12:58,12,1.45,Germany,17.4
12585,539957,2010-12-23 12:58,12,1.45,Germany,17.4
12585,539957,2010-12-23 12:58,12,1.45,Germany,17.4
12585,539957,2010-12-23 12:58,12,1.45,Germany,17.4
12585,539957,2010-12-23 12:58,12,1.45,Germany,17.4
12585,539957,2010-12-23 12:58,12,1.45,Germany,17.4
12585,539957,2010-12-23 12:58,2,12.75,Germany,25.5
12585,539957,2010-12-23 12:58,3,4.95,Germany,14.85
12585,539957,2010-12-23 12:58,12,1.45,Germany,17.4
12585,539957,2010-12-23 12:58,4,4.95,Germany,19.8
12585,539957,2010-12-23 12:58,3,6.95,Germany,20.85
12585,539957,2010-12-23 12:58,12,1.25,Germany,15
12585,539957,2010-12-23 12:58,12,1.65,Germany,19.8
12585,539957,2010-12-23 12:58,12,0.85,Germany,10.2
12585,539957,2010-12-23 12:58,12,2.55,Germany,30.6
12585,539957,2010-12-23 12:58,24,0.29,Germany,6.96
12585,539957,2010-12-23 12:58,24,0.29,Germany,6.96
12585,539957,2010-12-23 12:58,24,0.29,Germany,6.96
12585,539957,2010-12-23 12:58,25,0.42,Germany,10.5
12585,539957,2010-12-23 12:58,25,0.42,Germany,10.5
12585,539957,2010-12-23 12:58,25,0.42,Germany,10.5
12585,539957,2010-12-23 12:58,25,0.42,Germany,10.5
12585,539957,2010-12-23 12:58,25,0.42,Germany,10.5
12585,539957,2010-12-23 12:58,12,1.25,Germany,15
12585,539957,2010-12-23 12:58,6,2.95,Germany,17.7
12585,539957,2010-12-23 12:58,4,3.75,Germany,15
12585,539957,2010-12-23 12:58,24,0.42,Germany,10.08
12585,539957,2010-12-23 12:58,24,0.42,Germany,10.08
12585,539957,2010-12-23 12:58,2,9.95,Germany,19.9
12585,539957,2010-12-23 12:58,12,1.65,Germany,19.8
12585,539957,2010-12-23 12:58,6,18,Germany,108
12585,550620,2011-04-19 13:39,32,1.69,Germany,54.08
12585,550620,2011-04-19 13:39,32,1.69,Germany,54.08
12585,550620,2011-04-19 13:39,2,12.75,Germany,25.5
12585,550620,2011-04-19 13:39,192,0.72,Germany,138.24
12585,550620,2011-04-19 13:39,16,1.69,Germany,27.04
12585,550620,2011-04-19 13:39,24,1.65,Germany,39.6
12585,550620,2011-04-19 13:39,8,8.5,Germany,68
12585,550620,2011-04-19 13:39,2,12.75,Germany,25.5
12585,550620,2011-04-19 13:39,12,2.55,Germany,30.6
12585,550620,2011-04-19 13:39,6,2.1,Germany,12.6
12585,550620,2011-04-19 13:39,12,1.25,Germany,15
12585,550620,2011-04-19 13:39,1,12.75,Germany,12.75
12585,550620,2011-04-19 13:39,3,5.95,Germany,17.85
12585,550620,2011-04-19 13:39,24,0.29,Germany,6.96
12585,550620,2011-04-19 13:39,4,4.95,Germany,19.8
12585,550620,2011-04-19 13:39,4,4.95,Germany,19.8
12585,550620,2011-04-19 13:39,3,4.95,Germany,14.85
12585,550620,2011-04-19 13:39,4,4.15,Germany,16.6
12585,550620,2011-04-19 13:39,4,8.5,Germany,34
12585,550620,2011-04-19 13:39,12,1.65,Germany,19.8
12585,550620,2011-04-19 13:39,4,4.15,Germany,16.6
12585,550620,2011-04-19 13:39,6,18,Germany,108
12590,552978,2011-05-12 14:46,48,4.95,Germany,237.6
12590,552978,2011-05-12 14:46,48,4.95,Germany,237.6
12590,552978,2011-05-12 14:46,60,3.39,Germany,203.4
12590,552978,2011-05-12 14:46,96,1.25,Germany,120
12590,552978,2011-05-12 14:46,48,1.45,Germany,69.6
12590,552978,2011-05-12 14:46,60,2.1,Germany,126
12590,552978,2011-05-12 14:46,24,1.65,Germany,39.6
12590,552978,2011-05-12 14:46,100,2.75,Germany,275
12590,552978,2011-05-12 14:46,40,1.25,Germany,50
12590,552978,2011-05-12 14:46,48,2.55,Germany,122.4
12590,552978,2011-05-12 14:46,48,2.55,Germany,122.4
12590,552978,2011-05-12 14:46,100,2.55,Germany,255
12590,552978,2011-05-12 14:46,50,4.25,Germany,212.5
12590,552978,2011-05-12 14:46,50,1.85,Germany,92.5
12590,552978,2011-05-12 14:46,20,6.75,Germany,135
12590,552978,2011-05-12 14:46,48,1.85,Germany,88.8
12590,552978,2011-05-12 14:46,48,1.45,Germany,69.6
12590,552978,2011-05-12 14:46,72,2.55,Germany,183.6
12590,552978,2011-05-12 14:46,24,2.1,Germany,50.4
12590,552978,2011-05-12 14:46,24,2.55,Germany,61.2
12590,552978,2011-05-12 14:46,50,4.25,Germany,212.5
12590,552978,2011-05-12 14:46,100,2.75,Germany,275
12590,552978,2011-05-12 14:46,50,3.39,Germany,169.5
12590,552978,2011-05-12 14:46,48,1.25,Germany,60
12590,552978,2011-05-12 14:46,48,1.25,Germany,60
12590,552978,2011-05-12 14:46,12,7.65,Germany,91.8
12590,552978,2011-05-12 14:46,48,1.25,Germany,60
12590,552978,2011-05-12 14:46,36,4.15,Germany,149.4
12590,552978,2011-05-12 14:46,24,1.95,Germany,46.8
12590,552978,2011-05-12 14:46,24,2.95,Germany,70.8
12590,552978,2011-05-12 14:46,60,4.95,Germany,297
12590,552978,2011-05-12 14:46,60,4.95,Germany,297
12590,552978,2011-05-12 14:46,60,4.95,Germany,297
12590,552978,2011-05-12 14:46,60,4.95,Germany,297
12590,552978,2011-05-12 14:46,60,2.1,Germany,126
12590,552978,2011-05-12 14:46,24,4.25,Germany,102
12590,552978,2011-05-12 14:46,24,1.65,Germany,39.6
12590,552978,2011-05-12 14:46,60,1.85,Germany,111
12590,552978,2011-05-12 14:46,60,1.85,Germany,111
12590,552978,2011-05-12 14:46,60,1.85,Germany,111
12590,552978,2011-05-12 14:46,60,1.85,Germany,111
12590,552978,2011-05-12 14:46,48,1.65,Germany,79.2
12590,552978,2011-05-12 14:46,100,0.72,Germany,72
12590,552978,2011-05-12 14:46,100,0.72,Germany,72
12590,552978,2011-05-12 14:46,100,0.72,Germany,72
12590,552978,2011-05-12 14:46,100,0.72,Germany,72
12590,552978,2011-05-12 14:46,100,0.72,Germany,72
12590,552978,2011-05-12 14:46,100,1.45,Germany,145
12590,552978,2011-05-12 14:46,100,1.45,Germany,145
12590,552978,2011-05-12 14:46,100,1.45,Germany,145
12590,552978,2011-05-12 14:46,100,1.45,Germany,145
12590,552978,2011-05-12 14:46,50,2.55,Germany,127.5
12590,552978,2011-05-12 14:46,50,2.55,Germany,127.5
12590,552978,2011-05-12 14:46,48,5.95,Germany,285.6
12590,552978,2011-05-12 14:46,48,3.75,Germany,180
12590,552978,2011-05-12 14:46,48,3.75,Germany,180
12590,552978,2011-05-12 14:46,48,0.85,Germany,40.8
12590,552978,2011-05-12 14:46,24,7.65,Germany,183.6
12590,552978,2011-05-12 14:46,600,0.65,Germany,390
12590,552978,2011-05-12 14:46,64,1.65,Germany,105.6
12590,552978,2011-05-12 14:46,24,5.39,Germany,129.36
12590,552978,2011-05-12 14:46,72,2.75,Germany,198
12590,552978,2011-05-12 14:46,48,2.55,Germany,122.4
12590,552978,2011-05-12 14:46,96,2.1,Germany,201.6
12590,552978,2011-05-12 14:46,10,6.75,Germany,67.5
12590,552978,2011-05-12 14:46,10,6.75,Germany,67.5
12590,552978,2011-05-12 14:46,10,6.75,Germany,67.5
12590,552980,2011-05-12 14:52,1,523,Germany,523
12592,552649,2011-05-10 13:44,30,0.85,Germany,25.5
12592,552649,2011-05-10 13:44,30,0.85,Germany,25.5
12592,552649,2011-05-10 13:44,20,0.85,Germany,17
12592,552649,2011-05-10 13:44,20,1.65,Germany,33
12592,552649,2011-05-10 13:44,20,1.65,Germany,33
12592,552649,2011-05-10 13:44,12,1.95,Germany,23.4
12592,552649,2011-05-10 13:44,12,1.95,Germany,23.4
12592,552649,2011-05-10 13:44,20,1.65,Germany,33
12592,552649,2011-05-10 13:44,1,18,Germany,18
12592,566054,2011-09-08 15:04,10,1.65,Germany,16.5
12592,566054,2011-09-08 15:04,20,1.65,Germany,33
12592,566054,2011-09-08 15:04,12,1.95,Germany,23.4
12592,566054,2011-09-08 15:04,20,1.65,Germany,33
12592,566054,2011-09-08 15:04,12,1.95,Germany,23.4
12592,566054,2011-09-08 15:04,20,1.65,Germany,33
12592,566054,2011-09-08 15:04,20,0.85,Germany,17
12592,566054,2011-09-08 15:04,10,0.85,Germany,8.5
12592,566054,2011-09-08 15:04,1,18,Germany,18
12600,536967,2010-12-03 12:57,30,1.95,Germany,58.5
12600,539327,2010-12-17 9:24,12,1.65,Germany,19.8
12600,539327,2010-12-17 9:24,6,2.95,Germany,17.7
12600,539327,2010-12-17 9:24,12,5.95,Germany,71.4
12600,539327,2010-12-17 9:24,12,5.95,Germany,71.4
12600,543048,2011-02-03 9:58,3,18,Germany,54
12600,543048,2011-02-03 9:58,16,0.42,Germany,6.72
12600,543048,2011-02-03 9:58,8,1.69,Germany,13.52
12600,543048,2011-02-03 9:58,3,4.95,Germany,14.85
12600,543048,2011-02-03 9:58,3,4.95,Germany,14.85
12600,543048,2011-02-03 9:58,12,1.25,Germany,15
12600,543048,2011-02-03 9:58,12,5.95,Germany,71.4
12600,543048,2011-02-03 9:58,48,4.95,Germany,237.6
12600,547085,2011-03-20 15:41,12,2.89,Germany,34.68
12600,547085,2011-03-20 15:41,12,5.95,Germany,71.4
12600,551467,2011-04-28 16:20,12,0.83,Germany,9.96
12600,551467,2011-04-28 16:20,12,2.95,Germany,35.4
12600,551467,2011-04-28 16:20,10,1.65,Germany,16.5
12600,551467,2011-04-28 16:20,18,5.95,Germany,107.1
12600,551467,2011-04-28 16:20,8,1.69,Germany,13.52
12600,551467,2011-04-28 16:20,12,1.25,Germany,15
12600,551467,2011-04-28 16:20,12,5.95,Germany,71.4
12600,553884,2011-05-19 15:36,12,2.08,Germany,24.96
12600,553884,2011-05-19 15:36,10,1.65,Germany,16.5
12600,553884,2011-05-19 15:36,15,5.95,Germany,89.25
12600,553884,2011-05-19 15:36,9,5.95,Germany,53.55
12600,560230,2011-07-17 10:53,12,5.95,Germany,71.4
12600,560230,2011-07-17 10:53,12,0.75,Germany,9
12600,560230,2011-07-17 10:53,24,0.42,Germany,10.08
12600,560230,2011-07-17 10:53,10,1.65,Germany,16.5
12600,560230,2011-07-17 10:53,10,2.08,Germany,20.8
12600,560230,2011-07-17 10:53,10,2.08,Germany,20.8
12600,560230,2011-07-17 10:53,6,5.95,Germany,35.7
12600,560230,2011-07-17 10:53,21,5.95,Germany,124.95
12600,560230,2011-07-17 10:53,2,18,Germany,36
12600,563776,2011-08-19 11:23,2,18,Germany,36
12600,563776,2011-08-19 11:23,15,5.95,Germany,89.25
12600,563776,2011-08-19 11:23,12,0.83,Germany,9.96
12600,563776,2011-08-19 11:23,24,0.29,Germany,6.96
12600,563776,2011-08-19 11:23,12,1.65,Germany,19.8
12600,563776,2011-08-19 11:23,10,0.85,Germany,8.5
12600,563776,2011-08-19 11:23,10,1.65,Germany,16.5
12600,563776,2011-08-19 11:23,4,4.25,Germany,17
12600,563776,2011-08-19 11:23,12,5.95,Germany,71.4
12600,567134,2011-09-16 14:20,12,1.45,Germany,17.4
12600,567134,2011-09-16 14:20,10,1.25,Germany,12.5
12600,567134,2011-09-16 14:20,18,5.95,Germany,107.1
12600,567134,2011-09-16 14:20,10,2.08,Germany,20.8
12600,567134,2011-09-16 14:20,18,5.95,Germany,107.1
12600,575750,2011-11-11 10:29,24,0.85,Germany,20.4
12600,575750,2011-11-11 10:29,24,0.79,Germany,18.96
12600,575750,2011-11-11 10:29,6,1.95,Germany,11.7
12600,575750,2011-11-11 10:29,10,2.08,Germany,20.8
12600,575750,2011-11-11 10:29,48,0.39,Germany,18.72
12600,575750,2011-11-11 10:29,18,5.95,Germany,107.1
12600,575750,2011-11-11 10:29,10,2.08,Germany,20.8
12600,575750,2011-11-11 10:29,18,5.95,Germany,107.1
12600,575750,2011-11-11 10:29,3,18,Germany,54
12601,540769,2011-01-11 10:38,12,1.45,Germany,17.4
12601,540769,2011-01-11 10:38,10,1.65,Germany,16.5
12601,540769,2011-01-11 10:38,12,0.85,Germany,10.2
12601,540769,2011-01-11 10:38,12,2.55,Germany,30.6
12601,540769,2011-01-11 10:38,8,1.69,Germany,13.52
12601,540769,2011-01-11 10:38,12,1.65,Germany,19.8
12601,540769,2011-01-11 10:38,12,0.42,Germany,5.04
12601,540769,2011-01-11 10:38,8,1.65,Germany,13.2
12601,540769,2011-01-11 10:38,1,18,Germany,18
12601,543550,2011-02-10 9:43,12,2.95,Germany,35.4
12601,543550,2011-02-10 9:43,8,2.1,Germany,16.8
12601,543550,2011-02-10 9:43,12,1.25,Germany,15
12601,543550,2011-02-10 9:43,6,2.95,Germany,17.7
12601,543550,2011-02-10 9:43,12,0.85,Germany,10.2
12601,543550,2011-02-10 9:43,1,18,Germany,18
12601,548412,2011-03-31 10:38,36,2.1,Germany,75.6
12601,548412,2011-03-31 10:38,12,1.45,Germany,17.4
12601,548412,2011-03-31 10:38,1,18,Germany,18
12601,553885,2011-05-19 15:41,24,1.45,Germany,34.8
12601,553885,2011-05-19 15:41,2,7.5,Germany,15
12601,553885,2011-05-19 15:41,4,3.75,Germany,15
12601,553885,2011-05-19 15:41,3,5.95,Germany,17.85
12601,553885,2011-05-19 15:41,1,18,Germany,18
12601,553885,2011-05-19 15:41,1,39.95,Germany,39.95
12601,555417,2011-06-03 10:17,4,3.75,Germany,15
12601,555417,2011-06-03 10:17,6,2.95,Germany,17.7
12601,555417,2011-06-03 10:17,12,1.45,Germany,17.4
12601,555417,2011-06-03 10:17,1,18,Germany,18
12603,577168,2011-11-18 10:42,56,10.95,Germany,613.2
12603,577168,2011-11-18 10:42,7,18,Germany,126
12603,577168,2011-11-18 10:42,1,0,Germany,0
12609,542128,2011-01-25 15:13,24,0.85,Germany,20.4
12609,542128,2011-01-25 15:13,24,0.85,Germany,20.4
12609,542128,2011-01-25 15:13,24,1.25,Germany,30
12609,542128,2011-01-25 15:13,4,4.95,Germany,19.8
12609,542128,2011-01-25 15:13,3,5.95,Germany,17.85
12609,542128,2011-01-25 15:13,6,2.1,Germany,12.6
12609,542128,2011-01-25 15:13,6,2.55,Germany,15.3
12609,542128,2011-01-25 15:13,12,1.95,Germany,23.4
12609,542128,2011-01-25 15:13,12,1.95,Germany,23.4
12609,542128,2011-01-25 15:13,24,0.29,Germany,6.96
12609,542128,2011-01-25 15:13,24,0.29,Germany,6.96
12609,542128,2011-01-25 15:13,24,0.29,Germany,6.96
12609,542128,2011-01-25 15:13,2,18,Germany,36
12609,542128,2011-01-25 15:13,8,1.95,Germany,15.6
12609,542128,2011-01-25 15:13,20,0.85,Germany,17
12609,542128,2011-01-25 15:13,6,2.55,Germany,15.3
12609,555719,2011-06-06 15:31,24,0.39,Germany,9.36
12609,555719,2011-06-06 15:31,24,0.19,Germany,4.56
12609,555719,2011-06-06 15:31,48,0.39,Germany,18.72
12609,555719,2011-06-06 15:31,48,0.39,Germany,18.72
12609,555719,2011-06-06 15:31,4,3.95,Germany,15.8
12609,555719,2011-06-06 15:31,12,0.83,Germany,9.96
12609,555719,2011-06-06 15:31,6,0.83,Germany,4.98
12609,555719,2011-06-06 15:31,6,2.1,Germany,12.6
12609,555719,2011-06-06 15:31,12,1.95,Germany,23.4
12609,555719,2011-06-06 15:31,10,0.85,Germany,8.5
12609,555719,2011-06-06 15:31,6,2.95,Germany,17.7
12609,555719,2011-06-06 15:31,8,1.65,Germany,13.2
12609,555719,2011-06-06 15:31,12,2.95,Germany,35.4
12609,555719,2011-06-06 15:31,6,2.25,Germany,13.5
12609,555719,2011-06-06 15:31,6,2.95,Germany,17.7
12609,555719,2011-06-06 15:31,8,3.75,Germany,30
12609,555719,2011-06-06 15:31,2,7.65,Germany,15.3
12609,555719,2011-06-06 15:31,6,2.55,Germany,15.3
12609,555719,2011-06-06 15:31,6,3.75,Germany,22.5
12609,555719,2011-06-06 15:31,6,2.95,Germany,17.7
12609,555719,2011-06-06 15:31,2,8.25,Germany,16.5
12609,555719,2011-06-06 15:31,2,8.25,Germany,16.5
12609,555719,2011-06-06 15:31,2,8.25,Germany,16.5
12609,555719,2011-06-06 15:31,2,8.25,Germany,16.5
12609,555719,2011-06-06 15:31,10,1.45,Germany,14.5
12609,555719,2011-06-06 15:31,12,1.45,Germany,17.4
12609,555719,2011-06-06 15:31,5,18,Germany,90
12609,567904,2011-09-22 16:34,4,4.95,Germany,19.8
12609,567904,2011-09-22 16:34,10,1.65,Germany,16.5
12609,567904,2011-09-22 16:34,10,1.65,Germany,16.5
12609,567904,2011-09-22 16:34,10,1.65,Germany,16.5
12609,567904,2011-09-22 16:34,4,4.15,Germany,16.6
12609,567904,2011-09-22 16:34,4,4.15,Germany,16.6
12609,567904,2011-09-22 16:34,8,2.25,Germany,18
12609,567904,2011-09-22 16:34,12,0.83,Germany,9.96
12609,567904,2011-09-22 16:34,6,2.89,Germany,17.34
12609,567904,2011-09-22 16:34,12,1.45,Germany,17.4
12609,567904,2011-09-22 16:34,3,6.25,Germany,18.75
12609,567904,2011-09-22 16:34,3,6.25,Germany,18.75
12609,567904,2011-09-22 16:34,6,3.75,Germany,22.5
12609,567904,2011-09-22 16:34,12,2.08,Germany,24.96
12609,567904,2011-09-22 16:34,12,2.08,Germany,24.96
12609,567904,2011-09-22 16:34,12,1.25,Germany,15
12609,567904,2011-09-22 16:34,2,18,Germany,36
12612,568350,2011-09-26 15:35,9,6.95,Germany,62.55
12612,568350,2011-09-26 15:35,9,6.95,Germany,62.55
12612,568350,2011-09-26 15:35,9,6.95,Germany,62.55
12612,568350,2011-09-26 15:35,6,6.95,Germany,41.7
12612,568350,2011-09-26 15:35,9,4.95,Germany,44.55
12612,568350,2011-09-26 15:35,6,4.95,Germany,29.7
12612,568350,2011-09-26 15:35,6,4.95,Germany,29.7
12612,568350,2011-09-26 15:35,18,2.95,Germany,53.1
12612,568350,2011-09-26 15:35,18,2.95,Germany,53.1
12612,568350,2011-09-26 15:35,18,2.95,Germany,53.1
12612,568350,2011-09-26 15:35,12,2.95,Germany,35.4
12612,568350,2011-09-26 15:35,36,0.39,Germany,14.04
12612,568350,2011-09-26 15:35,4,3.75,Germany,15
12612,568350,2011-09-26 15:35,4,3.75,Germany,15
12612,568350,2011-09-26 15:35,24,1,Germany,24
12612,568350,2011-09-26 15:35,24,1,Germany,24
12612,568350,2011-09-26 15:35,24,1,Germany,24
12612,568350,2011-09-26 15:35,24,1,Germany,24
12612,568350,2011-09-26 15:35,2,18,Germany,36
12613,547383,2011-03-22 15:42,12,4.95,Germany,59.4
12613,547383,2011-03-22 15:42,12,0.85,Germany,10.2
12613,547383,2011-03-22 15:42,12,0.85,Germany,10.2
12613,547383,2011-03-22 15:42,12,0.65,Germany,7.8
12613,547383,2011-03-22 15:42,4,4.25,Germany,17
12613,547383,2011-03-22 15:42,3,4.95,Germany,14.85
12613,547383,2011-03-22 15:42,3,4.95,Germany,14.85
12613,547383,2011-03-22 15:42,12,0.85,Germany,10.2
12613,547383,2011-03-22 15:42,12,0.42,Germany,5.04
12613,547383,2011-03-22 15:42,12,1.25,Germany,15
12613,547383,2011-03-22 15:42,10,1.95,Germany,19.5
12613,547383,2011-03-22 15:42,12,0.85,Germany,10.2
12613,547383,2011-03-22 15:42,28,0.21,Germany,5.88
12613,547383,2011-03-22 15:42,30,0.21,Germany,6.3
12613,547383,2011-03-22 15:42,12,1.25,Germany,15
12613,547383,2011-03-22 15:42,12,1.25,Germany,15
12613,547383,2011-03-22 15:42,12,1.25,Germany,15
12613,547383,2011-03-22 15:42,12,0.85,Germany,10.2
12613,547383,2011-03-22 15:42,12,1.65,Germany,19.8
12613,547383,2011-03-22 15:42,12,1.65,Germany,19.8
12613,547383,2011-03-22 15:42,12,1.65,Germany,19.8
12613,547383,2011-03-22 15:42,12,1.65,Germany,19.8
12613,547383,2011-03-22 15:42,12,1.65,Germany,19.8
12613,547383,2011-03-22 15:42,12,1.65,Germany,19.8
12613,547383,2011-03-22 15:42,12,0.85,Germany,10.2
12613,547383,2011-03-22 15:42,12,0.85,Germany,10.2
12613,547383,2011-03-22 15:42,12,0.42,Germany,5.04
12613,547383,2011-03-22 15:42,6,2.95,Germany,17.7
12613,547383,2011-03-22 15:42,6,2.95,Germany,17.7
12613,547383,2011-03-22 15:42,6,4.25,Germany,25.5
12613,547383,2011-03-22 15:42,12,1.45,Germany,17.4
12613,547383,2011-03-22 15:42,12,0.85,Germany,10.2
12613,547383,2011-03-22 15:42,6,2.95,Germany,17.7
12613,547383,2011-03-22 15:42,10,1.95,Germany,19.5
12613,547383,2011-03-22 15:42,10,1.95,Germany,19.5
12613,547383,2011-03-22 15:42,10,1.95,Germany,19.5
12613,547383,2011-03-22 15:42,10,1.95,Germany,19.5
12613,547383,2011-03-22 15:42,10,1.95,Germany,19.5
12613,547383,2011-03-22 15:42,6,3.25,Germany,19.5
12613,547383,2011-03-22 15:42,3,5.45,Germany,16.35
12613,547383,2011-03-22 15:42,3,5.45,Germany,16.35
12613,547383,2011-03-22 15:42,24,1.65,Germany,39.6
12613,547383,2011-03-22 15:42,12,2.55,Germany,30.6
12613,547383,2011-03-22 15:42,6,2.95,Germany,17.7
12613,547383,2011-03-22 15:42,3,18,Germany,54
12613,547384,2011-03-22 15:46,1,18,Germany,18
12613,554699,2011-05-26 9:17,6,2.08,Germany,12.48
12613,554699,2011-05-26 9:17,20,2.08,Germany,41.6
12613,554699,2011-05-26 9:17,20,2.08,Germany,41.6
12613,554699,2011-05-26 9:17,3,4.95,Germany,14.85
12613,554699,2011-05-26 9:17,10,2.08,Germany,20.8
12613,554699,2011-05-26 9:17,10,2.08,Germany,20.8
12613,554699,2011-05-26 9:17,6,2.55,Germany,15.3
12613,554699,2011-05-26 9:17,12,1.65,Germany,19.8
12613,554699,2011-05-26 9:17,12,1.65,Germany,19.8
12613,554699,2011-05-26 9:17,12,2.95,Germany,35.4
12613,554699,2011-05-26 9:17,12,2.95,Germany,35.4
12613,554699,2011-05-26 9:17,6,2.95,Germany,17.7
12613,554699,2011-05-26 9:17,10,2.08,Germany,20.8
12613,554699,2011-05-26 9:17,12,1.25,Germany,15
12613,554699,2011-05-26 9:17,4,4.15,Germany,16.6
12613,554699,2011-05-26 9:17,4,4.15,Germany,16.6
12613,554699,2011-05-26 9:17,4,4.15,Germany,16.6
12613,554699,2011-05-26 9:17,6,2.55,Germany,15.3
12613,554699,2011-05-26 9:17,10,2.08,Germany,20.8
12613,554699,2011-05-26 9:17,6,2.55,Germany,15.3
12613,554699,2011-05-26 9:17,6,2.55,Germany,15.3
12613,554699,2011-05-26 9:17,3,18,Germany,54
12613,554700,2011-05-26 9:18,3,4.95,Germany,14.85
12613,554700,2011-05-26 9:18,36,2.1,Germany,75.6
12613,554700,2011-05-26 9:18,6,2.95,Germany,17.7
12613,554700,2011-05-26 9:18,12,0.42,Germany,5.04
12613,554700,2011-05-26 9:18,12,0.42,Germany,5.04
12613,554700,2011-05-26 9:18,10,2.08,Germany,20.8
12613,571065,2011-10-13 14:59,6,5.95,Germany,35.7
12613,571065,2011-10-13 14:59,10,1.95,Germany,19.5
12613,571065,2011-10-13 14:59,36,0.65,Germany,23.4
12613,571065,2011-10-13 14:59,12,1.45,Germany,17.4
12613,571065,2011-10-13 14:59,6,4.25,Germany,25.5
12613,571065,2011-10-13 14:59,6,3.35,Germany,20.1
12613,571065,2011-10-13 14:59,12,1.65,Germany,19.8
12613,571065,2011-10-13 14:59,12,1.65,Germany,19.8
12613,571065,2011-10-13 14:59,12,1.65,Germany,19.8
12613,571065,2011-10-13 14:59,4,4.15,Germany,16.6
12613,571065,2011-10-13 14:59,4,4.15,Germany,16.6
12613,571065,2011-10-13 14:59,4,4.15,Germany,16.6
12613,571065,2011-10-13 14:59,4,4.15,Germany,16.6
12613,571065,2011-10-13 14:59,8,4.15,Germany,33.2
12613,571065,2011-10-13 14:59,4,4.15,Germany,16.6
12613,571065,2011-10-13 14:59,24,1.25,Germany,30
12613,571065,2011-10-13 14:59,6,1.95,Germany,11.7
12613,571065,2011-10-13 14:59,3,4.95,Germany,14.85
12613,571065,2011-10-13 14:59,12,1.25,Germany,15
12613,571065,2011-10-13 14:59,12,1.65,Germany,19.8
12613,571065,2011-10-13 14:59,6,2.1,Germany,12.6
12613,571065,2011-10-13 14:59,8,4.95,Germany,39.6
12613,571065,2011-10-13 14:59,24,0.55,Germany,13.2
12613,571065,2011-10-13 14:59,24,1.45,Germany,34.8
12613,571065,2011-10-13 14:59,24,1.45,Germany,34.8
