Customer,Date,StockCode,Price,Quantity
18071,12/18/2009 14:22,20685,6.75,2
18071,12/18/2009 14:22,48189,6.75,2
18071,12/18/2009 14:22,22178,1.25,12
18071,12/18/2009 14:22,84946,1.25,12
18071,12/18/2009 14:22,84763,1.25,12
18071,12/18/2009 14:22,85131A,1.25,12
18071,12/18/2009 14:22,21007,1.45,12
18071,12/18/2009 14:22,21143,1.95,12
18071,12/18/2009 14:22,48184,6.75,4
18071,12/5/2009 10:31,35961,0.85,12
18071,12/5/2009 10:31,84970S,0.85,12
18071,12/5/2009 10:31,48184,6.75,2
18071,12/5/2009 10:31,20685,6.75,2
18071,12/5/2009 10:31,84839,6.75,2
18071,12/5/2009 10:31,22178,1.25,12
18071,12/5/2009 10:31,84946,1.25,12
18071,12/5/2009 10:31,22335,0.65,24
18071,12/5/2009 10:31,22339,0.65,24
18071,12/5/2009 10:31,35979,2.95,6
18071,12/5/2009 10:31,85047,6.35,3
18071,12/5/2009 10:31,22296,1.65,12
18071,12/5/2009 10:31,21143,1.95,12
18071,12/5/2009 10:31,35962,2.1,12
18071,12/9/2010 10:33,17091J,1.25,6
18071,12/9/2010 10:33,84949,1.65,6
18071,12/9/2010 10:33,22424,12.75,1
18071,12/9/2010 10:33,22801,3.75,4
18071,12/9/2010 10:33,22800,3.75,4
18071,12/9/2010 10:33,21809,1.25,12
18071,12/9/2010 10:33,22178,1.25,12
18071,12/9/2010 10:33,85129B,1.25,12
18071,12/9/2010 10:33,21314,2.1,8
18071,12/9/2010 10:33,21143,1.95,12
18071,12/9/2010 10:33,22798,2.95,8
18071,12/9/2010 10:33,35971,1.25,24
18071,12/9/2010 10:33,35953,1.25,24
18071,12/9/2010 10:33,22855,1.25,24
18071,8/25/2010 9:33,22595,0.85,12
18071,8/25/2010 9:33,22577,0.85,12
18071,8/25/2010 9:33,22602,0.85,12
18071,8/25/2010 9:33,22600,0.85,12
18071,8/25/2010 9:33,84970S,0.85,12
18071,8/25/2010 9:33,22694,2.1,6
18071,8/25/2010 9:33,22423,12.75,1
18071,8/25/2010 9:33,84839,6.75,2
18071,8/25/2010 9:33,20685,7.49,2
18071,8/25/2010 9:33,84946,1.25,12
18071,8/25/2010 9:33,22178,1.25,12
18071,8/25/2010 9:33,22589,2.55,6
18071,8/25/2010 9:33,22588,2.55,6
18071,8/25/2010 9:33,22338,0.65,24
18071,8/25/2010 9:33,21314,2.1,8
18071,8/25/2010 9:33,22470,2.95,6
18071,8/25/2010 9:33,22697,2.95,6
18071,8/25/2010 9:33,22296,1.65,12
18071,8/25/2010 9:33,21143,1.95,12
18071,8/25/2010 9:34,22508,3.75,4
18071,8/25/2010 9:34,22457,2.95,6
18074,12/1/2010 9:53,22189,3.95,4
18074,12/1/2010 9:53,21324,2.95,6
18074,12/1/2010 9:53,22224,2.95,6
18074,12/1/2010 9:53,22427,5.95,3
18074,12/1/2010 9:53,82484,6.45,3
18074,12/1/2010 9:53,22464,1.65,12
18074,12/1/2010 9:53,21340,12.75,2
18074,12/1/2010 9:53,84755,0.65,48
18074,12/1/2010 9:53,22457,2.95,12
18074,12/1/2010 9:53,22428,6.95,6
18074,12/1/2010 9:53,22469,1.45,40
18074,12/1/2010 9:53,22424,10.95,8
18074,12/1/2010 9:53,22470,2.55,40
18074,7/22/2010 10:31,82578,0.55,12
18074,7/22/2010 10:31,84755,0.65,16
18074,7/22/2010 10:31,84510A,1.25,10
18074,7/22/2010 10:31,21411,4.25,3
18074,7/22/2010 10:31,21533,4.95,3
18074,7/22/2010 10:31,20685,7.49,2
18074,7/22/2010 10:31,48189,7.49,2
18074,7/22/2010 10:31,48138,7.49,2
18074,7/22/2010 10:31,22508,3.75,4
18074,7/22/2010 10:31,84509A,3.75,4
18074,7/22/2010 10:31,84029E,3.75,4
18074,7/22/2010 10:31,84836,1.25,12
18074,7/22/2010 10:31,21875,1.25,12
18074,7/22/2010 10:31,21535,2.55,6
18074,7/22/2010 10:31,21527,7.95,2
18074,7/22/2010 10:31,22625,8.5,2
18074,7/22/2010 10:31,22429,4.25,4
18074,7/22/2010 10:31,21537,4.25,4
18074,7/22/2010 10:31,22115,2.95,6
18074,7/22/2010 10:31,21164,2.95,6
18074,7/22/2010 10:31,21733,2.95,6
18074,7/22/2010 10:31,85123A,2.95,6
18074,7/22/2010 10:31,22470,2.95,6
18074,7/22/2010 10:31,22358,2.95,6
18074,7/22/2010 10:31,82484,6.45,3
18074,7/22/2010 10:31,22469,1.65,12
18074,7/22/2010 10:31,21622,4.95,4
18074,7/22/2010 10:31,22624,8.5,3
18074,7/22/2010 10:31,22424,12.75,3
18074,7/22/2010 10:31,22428,6.95,6
18075,10/13/2010 10:46,35931,0.38,10
18075,10/13/2010 10:46,35980C,0.38,24
18075,10/13/2010 10:46,21916,0.42,24
18075,10/13/2010 10:46,22599,0.85,12
18075,10/13/2010 10:46,35958,0.85,12
18075,10/13/2010 10:46,22573,0.85,12
18075,10/13/2010 10:46,22603,0.85,12
18075,10/13/2010 10:46,22696,1.95,6
18075,10/13/2010 10:46,20703,4.25,3
18075,10/13/2010 10:46,84879,1.69,8
18075,10/13/2010 10:46,21011,0.38,36
18075,10/13/2010 10:46,21730,4.95,3
18075,10/13/2010 10:46,22456,4.95,3
18075,10/13/2010 10:46,21768,14.95,1
18075,10/13/2010 10:46,22592,3.75,4
18075,10/13/2010 10:46,21810,1.25,12
18075,10/13/2010 10:46,84978,1.25,12
18075,10/13/2010 10:46,22336,0.65,24
18075,10/13/2010 10:46,22338,0.65,24
18075,10/13/2010 10:46,84944,4.25,4
18075,10/13/2010 10:46,22457,2.95,6
18075,10/13/2010 10:46,22470,2.95,6
18075,10/13/2010 10:46,82484,6.45,3
18075,10/13/2010 10:46,22469,1.65,12
18075,10/13/2010 10:46,22155,0.42,48
18075,10/13/2010 10:46,35970,1.69,12
18075,10/13/2010 10:46,22600,0.85,24
18075,10/13/2010 10:46,22158,2.95,8
18075,10/13/2010 10:46,22145,2.1,12
18075,10/13/2010 10:46,21735,12.75,2
18075,10/13/2010 10:46,84347,2.55,12
18075,10/13/2010 10:46,21733,2.95,12
18075,10/13/2010 10:46,22694,2.1,24
18075,10/22/2010 10:21,21730,4.95,3
18075,11/1/2010 16:01,21819,0.85,12
18075,11/1/2010 16:01,85084,0.85,12
18075,11/1/2010 16:01,22156,0.85,12
18075,11/1/2010 16:01,16169C,0.42,25
18075,11/1/2010 16:01,21410,4.25,3
18075,11/1/2010 16:01,84879,1.69,8
18075,11/1/2010 16:01,84029E,3.75,4
18075,11/1/2010 16:01,22592,3.75,4
18075,11/1/2010 16:01,22178,1.25,12
18075,11/1/2010 16:01,21811,1.25,12
18075,11/1/2010 16:01,20956,1.25,12
18075,11/1/2010 16:01,84763,1.25,12
18075,11/1/2010 16:01,85129B,1.25,12
18075,11/1/2010 16:01,22791,1.25,12
18075,11/1/2010 16:01,22588,2.55,6
18075,11/1/2010 16:01,85018D,0.85,24
18075,11/1/2010 16:01,21351,1.95,16
18075,11/1/2010 16:01,85123A,2.95,12
18075,11/12/2010 15:07,21259,5.95,2
18075,11/12/2010 15:07,84879,1.69,8
18075,11/12/2010 15:07,22139,4.95,3
18075,11/12/2010 15:07,84978,1.25,12
18075,11/12/2010 15:07,84946,1.25,12
18075,11/12/2010 15:07,84347,2.55,6
18075,11/12/2010 15:07,22265,0.65,24
18075,11/12/2010 15:07,21324,2.95,6
18075,11/12/2010 15:07,85123A,2.95,6
18075,11/12/2010 15:07,21624,5.95,3
18075,11/12/2010 15:07,85061W,0.85,24
18075,11/12/2010 15:07,22294,1.25,24
18075,11/12/2010 15:07,22457,2.95,12
18075,11/12/2010 15:07,22178,1.25,48
18075,11/30/2010 12:09,84970S,0.85,12
18075,11/30/2010 12:09,22602,0.85,12
18075,11/30/2010 12:09,22189,3.95,4
18075,11/30/2010 12:09,48138,7.95,2
18075,11/30/2010 12:09,22429,4.25,4
18075,11/30/2010 12:09,85062,1.65,12
18075,11/30/2010 12:09,22505,4.95,4
18075,11/30/2010 12:09,21385,0.85,24
18075,11/30/2010 12:09,22158,2.95,8
18075,11/30/2010 12:09,22162,2.95,8
18075,11/30/2010 12:09,22173,2.95,8
18075,11/30/2010 12:09,84347,2.55,12
18075,11/30/2010 12:09,85123A,2.95,12
18075,11/30/2010 12:09,21733,2.95,12
18075,7/29/2010 11:47,72008,0.42,12
18075,7/29/2010 11:47,21916,0.42,24
18075,7/29/2010 11:47,71459,0.85,12
18075,7/29/2010 11:47,84832,0.85,12
18075,7/29/2010 11:47,84970S,0.85,12
18075,7/29/2010 11:47,72598,0.85,12
18075,7/29/2010 11:47,35961,0.85,12
18075,7/29/2010 11:47,85064,5.45,2
18075,7/29/2010 11:47,85065,12.75,1
18075,7/29/2010 11:47,20703,4.25,3
18075,7/29/2010 11:47,20702,4.25,3
18075,7/29/2010 11:47,84879,1.69,8
18075,7/29/2010 11:47,22668,2.95,5
18075,7/29/2010 11:47,22669,2.95,5
18075,7/29/2010 11:47,22456,4.95,3
18075,7/29/2010 11:47,22617,4.95,3
18075,7/29/2010 11:47,22138,4.95,3
18075,7/29/2010 11:47,22690,7.49,2
18075,7/29/2010 11:47,84279P,3.75,4
18075,7/29/2010 11:47,84836,1.25,12
18075,7/29/2010 11:47,84978,1.25,12
18075,7/29/2010 11:47,84763,1.25,12
18075,7/29/2010 11:47,22276,2.55,6
18075,7/29/2010 11:47,21559,2.55,6
18075,7/29/2010 11:47,21558,2.55,6
18075,7/29/2010 11:47,22588,2.55,6
18075,7/29/2010 11:47,85068,7.95,2
18075,7/29/2010 11:47,20749,7.95,2
18075,7/29/2010 11:47,85063,16.95,1
18075,7/29/2010 11:47,84840,8.5,2
18075,7/29/2010 11:47,22169,8.5,2
18075,7/29/2010 11:47,22172,8.5,2
18075,7/29/2010 11:47,22457,2.95,6
18075,7/29/2010 11:47,22470,2.95,6
18075,7/29/2010 11:47,82484,6.45,3
18075,7/29/2010 11:47,84884A,3.95,5
18075,7/29/2010 11:47,22469,1.65,12
18075,7/29/2010 11:47,21737,19.95,1
18075,7/29/2010 11:47,22162,2.95,8
18075,7/29/2010 11:47,22485,12.75,2
18075,7/29/2010 11:47,85066,12.75,2
18075,9/14/2010 11:42,22487,9.95,1
18075,9/14/2010 11:42,22245,0.85,12
18075,9/14/2010 11:42,22156,0.85,12
18075,9/14/2010 11:42,22602,0.85,12
18075,9/14/2010 11:42,21313,0.85,12
18075,9/14/2010 11:42,84879,1.69,8
18075,9/14/2010 11:42,85068,7.95,2
18075,9/14/2010 11:42,22470,2.95,6
18075,9/14/2010 11:42,22457,2.95,6
18075,9/14/2010 11:42,85123A,2.95,6
18075,9/14/2010 11:42,21737,19.95,1
18075,9/14/2010 11:42,21385,0.85,24
18075,9/14/2010 11:42,22162,2.95,8
18075,9/17/2010 13:30,22219,0.85,12
18075,9/17/2010 13:30,22456,4.95,3
18075,9/17/2010 13:30,84978,1.25,12
18075,9/17/2010 13:30,84836,1.25,12
18075,9/17/2010 13:30,22318,2.95,6
18075,9/17/2010 13:30,21733,2.95,6
18075,9/17/2010 13:30,22457,2.95,6
18075,9/17/2010 13:30,84792,4.65,4
18075,9/17/2010 13:30,85067,18.95,1
18075,9/17/2010 13:30,22488,1.65,12
18075,9/17/2010 13:30,84970S,0.85,24
18075,9/17/2010 13:30,84971S,0.85,24
18075,9/17/2010 13:30,84970L,0.95,24
18075,9/17/2010 13:30,22244,1.95,12
18075,9/17/2010 13:30,22170,6.75,4
18075,9/17/2010 13:30,22169,8.5,4
18075,9/17/2010 13:30,85123A,2.95,12
18075,9/17/2010 13:30,82484,6.45,6
18075,9/29/2010 13:54,22595,0.85,12
18075,9/29/2010 13:54,22321,0.85,12
18075,9/29/2010 13:54,35961,0.85,12
18075,9/29/2010 13:54,22156,0.85,12
18075,9/29/2010 13:54,22219,0.85,12
18075,9/29/2010 13:54,22597,0.85,12
18075,9/29/2010 13:54,20702,4.25,3
18075,9/29/2010 13:54,84879,1.69,8
18075,9/29/2010 13:54,21811,1.25,12
18075,9/29/2010 13:54,84836,1.25,12
18075,9/29/2010 13:54,22161,0.65,24
18075,9/29/2010 13:54,22189,3.95,4
18075,9/29/2010 13:54,22862,4.25,4
18075,9/29/2010 13:54,85123A,2.95,6
18075,9/29/2010 13:54,22163,2.95,6
18075,9/29/2010 13:54,22469,1.65,12
18075,9/29/2010 13:54,21385,0.85,24
18075,9/29/2010 13:54,22602,0.85,24
18075,9/29/2010 13:54,22470,2.95,12
18075,9/29/2010 13:54,85068,6.95,6
18075,9/8/2010 12:49,22245,0.85,12
18075,9/8/2010 12:49,22156,0.85,12
18075,9/8/2010 12:49,84970L,0.95,12
18075,9/8/2010 12:49,21768,14.95,1
18075,9/8/2010 12:49,22335,0.65,24
18075,9/8/2010 12:49,22168,8.5,2
18075,9/8/2010 12:49,85123A,2.95,6
18075,9/8/2010 12:49,22499,5.95,3
18075,9/8/2010 12:49,22505,4.95,4
18076,11/24/2010 14:02,21034,0.95,2
18076,11/24/2010 14:02,22149,2.1,1
18076,11/24/2010 14:02,22274,2.95,1
18076,11/24/2010 14:02,22751,3.75,1
18076,11/24/2010 14:02,22940,4.25,3
18076,11/24/2010 14:02,84077,0.29,48
18076,11/24/2010 14:02,71053,3.75,12
18076,11/24/2010 14:02,22216,0.72,96
18077,11/7/2010 11:13,22489,0.42,1
18077,11/7/2010 11:13,21034,0.95,2
18077,11/7/2010 11:13,22535,0.42,6
18077,11/7/2010 11:13,22532,0.42,6
18077,11/7/2010 11:13,21012,2.1,2
18077,11/7/2010 11:13,16014,0.42,10
18077,11/7/2010 11:13,22489,0.42,10
18077,11/7/2010 11:13,16015,0.5,10
18077,11/7/2010 11:13,21790,0.85,6
18077,11/7/2010 11:13,22909,0.85,6
18077,11/7/2010 11:13,20754,2.1,3
18077,11/7/2010 11:13,20752,2.1,3
18077,11/7/2010 11:13,85049G,1.25,6
18077,11/7/2010 11:13,85049E,1.25,6
18077,11/7/2010 11:13,85049A,1.25,6
18077,11/7/2010 11:13,22585,1.25,6
18077,11/7/2010 11:13,22567,1.25,6
18077,11/7/2010 11:13,22548,1.25,6
18077,11/7/2010 11:13,16016,0.85,10
18077,11/7/2010 11:13,85176,0.85,10
18077,11/7/2010 11:13,22652,1.65,6
18077,11/7/2010 11:13,22077,1.65,6
18077,11/7/2010 11:13,22818,0.42,24
18077,11/7/2010 11:13,22651,0.85,12
18077,11/7/2010 11:13,22959,0.42,25
18077,11/7/2010 11:13,22810,2.95,4
18077,11/7/2010 11:13,22911,2.95,4
18077,11/7/2010 11:13,22952,0.55,24
18077,11/7/2010 11:13,22791,1.25,12
18077,11/7/2010 11:13,22301,2.55,6
18077,11/7/2010 11:13,22300,2.55,6
18077,11/7/2010 11:13,22738,1.65,10
18077,11/7/2010 11:13,22736,1.65,10
18077,11/7/2010 11:13,22810,2.95,6
18077,11/7/2010 11:13,22809,2.95,6
18077,11/7/2010 11:13,22734,2.55,10
18077,11/7/2010 11:13,22910,2.95,18
18077,12/13/2009 10:50,84691,0.85,5
18077,12/13/2009 10:50,21491,1.95,3
18077,12/13/2009 10:50,20751,2.1,3
18077,12/13/2009 10:50,85049B,1.25,6
18077,12/13/2009 10:50,85049A,1.25,6
18077,12/13/2009 10:50,21791,1.25,6
18077,12/13/2009 10:50,16016,0.85,10
18077,12/13/2009 10:50,21786,0.42,24
18077,12/13/2009 10:50,20754,2.1,6
18077,12/13/2009 10:50,85040B,1.65,12
18077,12/13/2009 10:50,21790,0.85,24
18077,12/13/2009 10:50,22086,2.95,8
18077,12/13/2009 10:50,21587,2.55,12
18077,12/20/2009 10:43,21916,0.42,6
18077,12/20/2009 10:43,21012,2.1,2
18077,12/20/2009 10:43,16014,0.42,10
18077,12/20/2009 10:43,20754,2.1,3
18077,12/20/2009 10:43,20990,1.95,4
18077,12/20/2009 10:43,85176,0.85,10
18077,12/20/2009 10:43,85178,1.25,8
18077,12/20/2009 10:43,21786,0.42,24
18077,12/20/2009 10:43,22300,2.55,6
18077,12/20/2009 10:43,20751,2.1,8
18077,12/20/2009 10:43,21688,2.95,6
18077,12/20/2009 10:43,85040B,1.65,12
18077,12/20/2009 10:43,22086,2.95,12
18077,12/7/2009 11:40,21918,0.42,6
18077,12/7/2009 11:40,16014,0.42,10
18077,12/7/2009 11:40,16015,0.5,10
18077,12/7/2009 11:40,20754,2.1,3
18077,12/7/2009 11:40,20751,2.1,3
18077,12/7/2009 11:40,21791,1.25,6
18077,12/7/2009 11:40,16016,0.85,10
18077,12/7/2009 11:40,22075,1.65,6
18077,12/7/2009 11:40,35793,2.95,4
18077,12/7/2009 11:40,85040B,1.65,12
18077,12/7/2009 11:40,21790,0.85,24
18077,12/7/2009 11:40,22086,2.95,8
18077,12/7/2009 11:40,35962,2.1,12
18077,12/7/2009 11:40,22294,1.25,24
18077,12/7/2009 11:40,21587,2.55,12
18077,12/8/2010 10:21,22188,3.95,1
18077,12/8/2010 10:21,22531,0.42,12
18077,12/8/2010 10:21,22909,0.85,6
18077,12/8/2010 10:21,22731,1.25,6
18077,12/8/2010 10:21,22585,1.25,6
18077,12/8/2010 10:21,22567,1.25,6
18077,12/8/2010 10:21,22739,1.65,5
18077,12/8/2010 10:21,22651,0.85,10
18077,12/8/2010 10:21,85176,0.85,10
18077,12/8/2010 10:21,22077,1.65,6
18077,12/8/2010 10:21,21786,0.42,24
18077,12/8/2010 10:21,22653,1.95,6
18077,12/8/2010 10:21,85178,1.25,10
18077,12/8/2010 10:21,20754,2.1,6
18077,12/8/2010 10:21,22952,0.55,24
18077,12/8/2010 10:21,22300,2.55,6
18077,12/8/2010 10:21,22301,2.55,6
18077,12/8/2010 10:21,21688,2.95,6
18077,12/8/2010 10:21,22737,1.65,15
18077,2/14/2010 12:49,85039B,1.65,1
18077,2/14/2010 12:49,21034,0.95,4
18077,2/14/2010 12:49,16014,0.42,10
18077,2/14/2010 12:49,16015,0.5,10
18077,2/14/2010 12:49,72598,0.85,6
18077,2/14/2010 12:49,20752,2.1,3
18077,2/14/2010 12:49,20754,2.1,3
18077,2/14/2010 12:49,85049D,1.25,6
18077,2/14/2010 12:49,21868,1.25,6
18077,2/14/2010 12:49,79029,1.95,4
18077,2/14/2010 12:49,16016,0.85,10
18077,2/14/2010 12:49,21786,0.42,24
18077,2/14/2010 12:49,84691,0.85,12
18077,2/14/2010 12:49,85177,0.85,12
18077,2/14/2010 12:49,85176,0.85,12
18077,2/14/2010 12:49,22281,5.95,2
18077,2/14/2010 12:49,22290,2.1,6
18077,2/14/2010 12:49,22300,2.55,6
18077,2/14/2010 12:49,22286,1.65,12
18077,2/14/2010 12:49,85040B,1.65,12
18077,2/14/2010 12:49,22292,1.45,24
18077,3/19/2010 15:27,16014,0.42,10
18077,3/19/2010 15:27,16015,0.5,10
18077,3/19/2010 15:27,72598,0.85,6
18077,3/19/2010 15:27,16016,0.85,10
18077,3/19/2010 15:27,20934,5.45,2
18077,3/19/2010 15:27,85175,0.42,32
18077,3/19/2010 15:27,21868,1.25,12
18077,3/19/2010 15:27,22301,2.55,6
18077,3/19/2010 15:27,22300,2.55,6
18077,3/19/2010 15:27,22286,1.65,12
18077,3/19/2010 15:27,22290,2.1,18
18077,8/25/2010 14:18,16014,0.42,10
18077,8/25/2010 14:18,16015,0.5,10
18077,8/25/2010 14:18,22489,0.42,12
18077,8/25/2010 14:18,20751,2.1,3
18077,8/25/2010 14:18,20751,2.1,3
18077,8/25/2010 14:18,85049D,1.25,6
18077,8/25/2010 14:18,85049C,1.25,6
18077,8/25/2010 14:18,85049G,1.25,6
18077,8/25/2010 14:18,21868,1.25,6
18077,8/25/2010 14:18,16016,0.85,10
18077,8/25/2010 14:18,22083,2.95,3
18077,8/25/2010 14:18,22077,1.65,6
18077,8/25/2010 14:18,22560,1.25,8
18077,8/25/2010 14:18,21786,0.42,24
18077,8/25/2010 14:18,22491,0.85,12
18077,8/25/2010 14:18,20754,2.1,6
18077,8/25/2010 14:18,85178,1.25,12
18077,8/25/2010 14:18,22567,1.25,12
18077,8/25/2010 14:18,22301,2.55,6
18077,8/25/2010 14:18,22300,2.55,6
18077,8/25/2010 14:18,85040B,1.65,12
18078,10/10/2010 16:01,84970S,0.85,1
18078,10/10/2010 16:01,21591,1.25,1
18078,10/10/2010 16:01,22099,1.25,1
18078,10/10/2010 16:01,22906,1.65,1
18078,10/10/2010 16:01,20725,1.65,1
18078,10/10/2010 16:01,21587,2.55,1
18078,10/10/2010 16:01,21205,2.55,1
18078,10/10/2010 16:01,21205,2.55,1
18078,10/10/2010 16:01,21164,2.95,1
18078,10/10/2010 16:01,22086,2.95,1
18078,10/10/2010 16:01,20894,2.95,1
18078,10/10/2010 16:01,22084,2.95,1
18078,10/10/2010 16:01,21690,3.75,1
18078,10/10/2010 16:01,21692,3.75,1
18078,10/10/2010 16:01,72789,3.75,1
18078,10/10/2010 16:01,21366,4.25,1
18078,10/10/2010 16:01,21207,1.65,3
18078,10/10/2010 16:01,21205,2.55,2
18078,10/10/2010 16:01,21001,5.95,1
18078,10/10/2010 16:01,35004G,6.35,1
18078,10/10/2010 16:01,22415,7.95,1
18078,10/10/2010 16:01,17003,0.21,48
18078,10/10/2010 16:01,22414,7.95,3
18078,10/10/2010 16:01,22605,14.95,2
18078,3/21/2010 15:50,85203,0.42,1
18078,3/21/2010 15:50,84456,0.85,1
18078,3/21/2010 15:50,84458,0.85,1
18078,3/21/2010 15:50,47504G,1.25,1
18078,3/21/2010 15:50,22095,1.25,1
18078,3/21/2010 15:50,20717,1.25,1
18078,3/21/2010 15:50,21203,1.65,1
18078,3/21/2010 15:50,17021,0.3,6
18078,3/21/2010 15:50,21201,2.55,1
18078,3/21/2010 15:50,84465,2.95,1
18078,3/21/2010 15:50,21204,1.65,2
18078,3/21/2010 15:50,22270,3.75,1
18078,3/21/2010 15:50,22088,2.95,2
18078,3/21/2010 15:50,22087,2.95,3
18078,3/21/2010 15:50,79000,0.85,12
18078,3/21/2010 15:50,84803A,1.69,12
18078,3/21/2010 15:50,84806A,1.45,24
18078,3/21/2010 15:50,84804B,2.95,12
18078,3/21/2010 15:50,84804B,2.95,12
18078,3/21/2010 15:50,84809B,2.1,18
18078,3/21/2010 15:50,84802A,1.69,24
18078,3/21/2010 15:50,84802B,1.69,24
18078,3/21/2010 15:50,84802B,1.69,24
18078,3/21/2010 15:50,84802A,1.69,24
18079,8/5/2010 12:19,20659,1.25,1
18079,8/5/2010 12:19,20618,2.1,1
18079,8/5/2010 12:19,22023,0.42,24
18079,8/5/2010 12:19,72819,0.85,24
18079,8/5/2010 12:19,16033,0.12,240
18079,8/5/2010 12:19,84247G,0.36,84
18079,8/5/2010 12:19,22713,0.36,96
18079,8/5/2010 12:19,22561,1.65,24
18079,8/5/2010 12:19,20977,1.25,32
18079,8/5/2010 12:19,85184D,2.55,25
18079,8/5/2010 12:19,22710,0.34,200
18079,8/5/2010 12:19,22616,0.25,432
18079,8/5/2010 12:19,10002,0.72,200
18083,11/7/2010 11:44,22421,0.42,1
18083,11/7/2010 11:44,22419,0.42,1
18083,11/7/2010 11:44,22909,0.85,1
18083,11/7/2010 11:44,22909,0.85,1
18083,11/7/2010 11:44,22907,0.85,1
18083,11/7/2010 11:44,22196,0.85,1
18083,11/7/2010 11:44,22557,1.65,1
18083,11/7/2010 11:44,22553,1.65,1
18083,11/7/2010 11:44,84051,0.85,2
18083,11/7/2010 11:44,22865,2.1,1
18083,11/7/2010 11:44,22632,2.1,1
18083,11/7/2010 11:44,22956,2.1,1
18083,11/7/2010 11:44,22867,2.1,1
18083,11/7/2010 11:44,21618,3.75,1
18083,11/7/2010 11:44,21619,3.75,1
18083,11/7/2010 11:44,22956,2.1,2
18083,11/7/2010 11:44,85232B,4.95,1
18083,11/7/2010 11:44,22425,4.95,1
18083,11/7/2010 11:44,22952,0.55,9
18083,11/7/2010 11:44,21080,0.85,6
18083,11/7/2010 11:44,85038,2.1,3
18083,11/7/2010 11:44,22845,6.35,1
18083,11/7/2010 11:44,22845,6.35,1
18083,11/7/2010 11:44,22170,6.75,1
18083,11/7/2010 11:44,21109,6.75,1
18083,11/7/2010 11:44,22747,2.1,4
18083,11/7/2010 11:44,22746,2.1,4
18083,11/7/2010 11:44,22745,2.1,4
18083,11/7/2010 11:44,22748,2.1,4
18083,11/7/2010 11:44,22867,2.1,4
18083,11/7/2010 11:44,22169,8.5,1
18083,11/7/2010 11:44,22759,1.65,6
18083,11/7/2010 11:44,21340,12.75,1
18083,11/7/2010 11:44,22867,2.1,7
18083,11/7/2010 11:44,22797,16.95,1
18083,11/7/2010 11:44,22419,0.42,50
18083,11/7/2010 11:44,22071,3.75,6
18083,11/7/2010 11:44,84077,0.29,96
18083,11/7/2010 11:44,22904,2.95,10
18083,11/7/2010 11:44,22070,3.75,10
18083,11/7/2010 11:44,22139,4.95,14
18083,11/7/2010 11:44,20748,12.75,6
18084,11/16/2010 8:09,21136,1.45,212
18084,11/16/2010 8:09,84879,1.45,213
18084,11/21/2010 15:47,22784,4.95,3
18084,11/21/2010 15:47,22697,2.95,6
18084,11/21/2010 15:47,22699,2.95,6
18084,11/21/2010 15:47,22699,2.95,6
18084,11/21/2010 15:47,22423,12.75,3
18085,11/11/2010 17:41,22306,1.95,6
18085,11/11/2010 17:41,22149,2.1,6
18085,11/11/2010 17:41,20969,3.75,4
18085,11/11/2010 17:41,22569,3.75,4
18085,11/11/2010 17:41,22570,3.75,4
18085,11/11/2010 17:41,22585,1.25,12
18085,11/11/2010 17:41,22584,2.55,6
18085,11/11/2010 17:41,22272,2.95,6
18085,11/11/2010 17:41,22274,2.95,6
18085,11/11/2010 17:41,22271,2.95,6
18085,11/11/2010 17:41,15056N,5.95,3
18085,11/11/2010 17:41,15056P,5.95,3
18085,11/11/2010 17:41,15056BL,5.95,3
18085,11/11/2010 17:41,21706,4.95,4
18085,11/11/2010 17:41,22867,2.1,12
18085,11/11/2010 17:41,22866,2.1,12
18085,11/11/2010 17:41,21484,3.45,8
18085,11/11/2010 17:41,21485,4.95,6
18085,11/11/2010 17:41,22111,4.95,6
18085,11/11/2010 17:41,22139,4.95,6
18085,12/1/2010 12:08,22619,3.75,4
18085,12/1/2010 12:08,21481,2.95,6
18085,12/1/2010 12:08,22632,2.1,12
18085,12/1/2010 12:08,21479,3.75,8
18085,12/1/2010 12:08,84029E,3.75,8
18085,12/1/2010 12:08,22113,3.75,8
18085,12/1/2010 12:08,22837,4.65,8
18085,12/1/2010 12:08,21485,4.95,8
18085,12/1/2010 12:08,22111,4.95,16
18085,3/21/2010 11:57,22262,0.85,12
18085,3/21/2010 11:57,22261,0.85,12
18085,3/21/2010 11:57,22149,2.1,6
18085,3/21/2010 11:57,20967,3.75,4
18085,3/21/2010 11:57,20969,3.75,4
18085,3/21/2010 11:57,22585,1.25,12
18085,3/21/2010 11:57,22584,2.55,6
18085,3/21/2010 11:57,22582,2.55,6
18085,3/21/2010 11:57,21383,0.65,24
18085,3/21/2010 11:57,22570,3.75,8
18085,3/21/2010 11:57,22569,3.75,8
18085,3/21/2010 11:57,22568,3.75,8
18085,3/21/2010 11:57,22139,4.95,9
18087,1/8/2010 14:18,84050,1.25,12
18087,1/8/2010 14:18,21232,1.06,16
18087,1/8/2010 14:18,22138,4.25,6
18087,1/8/2010 14:18,21485,4.25,8
18087,1/8/2010 14:18,22064,1.45,24
18087,1/8/2010 14:18,48111,5.95,30
18087,11/11/2010 13:57,22577,0.85,96
18087,11/11/2010 13:57,22578,0.85,96
18087,11/11/2010 13:57,22579,0.85,96
18087,11/16/2010 13:36,22600,0.85,12
18087,11/16/2010 13:36,22602,0.85,36
18087,11/16/2010 13:36,22423,10.95,22
18087,11/25/2010 12:00,22581,0.72,12
