house_id,rent,size_sqft,floor,bathrooms,min_to_subway,age_yrs
1616,3446.021291,700,8,1,5,96
1618,7228.625732,1325,8,3,3,38
1619,4848.160228,750,8,1,2,8
1620,2775.923534,500,8,1,6,59
1621,8911.836981,1600,12,2,3,11
1622,3284.879392,560,16,1,2,34
1623,7569.522909,1440,39,2,2,29
1624,3611.283863,765,2,1,12,7
1625,4170.582541,846,23,1,5,13
1627,9064.19833,1534,6,2,3,11
1628,2885.157085,506,18,1,2,41
1629,4105.417528,670,28,1,2,9
1630,3717.704982,745,5,1,7,7
1631,3880.358516,747,9,1,3,52
1632,6805.791869,1488,9,2,4,89
1633,4659.521432,950,16,1,9,86
1634,3351.133655,650,5,1,3,30
1635,3223.212345,620,6,1,4,31
1638,8297.414044,1494,5,2,4,10
1639,3111.834617,600,4,1,3,101
1640,5375.089812,1200,15,1,7,116
1641,6878.012252,1700,5,2,6,106
1643,4299.131014,643,28,1,4,2
1644,3922.797552,875,2,1,6,36
1645,2338.629908,400,1,1,2,86
1646,3224.578804,725,4,1,4,96
1647,6584.099166,1100,27,2,3,30
1648,3371.135136,594,17,1,4,18
1649,3730.878346,1008,2,1,5,96
1650,2541.602203,500,3,1,6,28
1651,3617.17142,807,5,1,2,116
1652,3007.807255,693,2,1,2,106
1653,3330.366765,530,22,1,4,16
1655,2367.405596,400,4,1,5,116
1656,3982.733549,789,9,1,7,9
1657,3241.943173,730,9,1,9,57
1658,3983.239156,600,7,1,4,2
1659,3277.883654,600,6,1,2,98
1660,2533.363921,555,3,1,6,60
1661,4805.668716,642,6,1,3,106
1662,4417.320443,815,17,1,2,38
1663,5916.140941,1100,12,2,4,92
1664,3922.818172,787,11,1,1,30
1665,4040.389488,647,22,1,1,116
1666,3931.130258,759,11,1,13,9
1667,6382.577133,1236,11,2,5,86
1668,2423.668629,425,4,1,5,59
1669,4207.806765,751,8,1,5,1
1670,3718.295867,692,15,1,3,85
1671,2844.456202,472,43,1,2,29
1672,5410.487998,999,27,1,5,9
1673,1806.54171,300,3,1,4,86
1674,2576.493142,450,8,1,2,104
1675,3326.494882,536,9,1,2,99
1676,2521.195105,511,4,1,15,65
1677,8602.982012,2000,5,3,3,96
1678,4349.721471,877,40,1,43,43
1680,8928.947712,1721,3,3,1,90
1681,3534.416053,825,5,1,7,116
1682,2645.065245,459,12,1,1,104
1683,7143.820295,1156,22,2,6,10
1684,3640.135067,684,3,1,2,32
1685,6530.247208,1031,21,2,5,37
1686,2487.432826,400,3,1,14,116
1687,2737.797639,450,10,1,4,51
1688,2650.464529,650,5,1,5,101
1690,6078.924586,1100,15,2,4,19
1691,3115.827956,800,2,1,10,86
1692,3701.037772,700,12,1,10,4
1693,3749.134192,710,4,1,1,53
1694,4020.534523,805,17,1,7,9
1695,3352.54641,650,11,1,9,52
1696,6902.231989,1270,22,1,2,41
1697,4172.874162,641,27,1,4,16
1698,3975.286171,1000,5,1,2,109
1699,3369.94978,450,5,1,1,16
1700,6310.319807,1050,16,2,1,12
1701,5751.47422,1152,12,2,8,12
1702,2977.827566,716,0,1,5,96
1703,3851.843121,710,5,1,3,15
1704,7080.836129,1800,2,2,1,81
1705,3011.891565,570,5,1,6,42
1706,4071.084992,833,25,1,7,41
1707,3670.056548,770,12,1,10,27
1708,3783.330933,824,6,1,3,55
1709,3450.932662,564,15,1,2,99
1710,5930.34602,1500,2,2,3,91
1712,3244.943173,730,9,1,9,57
1713,2706.628862,600,3,1,3,107
1714,3693.892667,650,13,1,2,53
1715,2404.228127,400,15,1,2,99
1716,3733.497146,662,31,1,2,29
1717,8645.654938,1589,22,2,9,15
1718,3008.423111,493,6,1,10,16
1719,3721.704223,850,6,1,5,112
1720,3637.092603,735,19,1,7,39
1721,3986.180205,722,8,1,8,16
1723,4829.446843,892,10,2,10,29
1724,4554.345186,1000,3,1,3,76
1725,7917.817025,1305,11,2,8,10
1726,5948.494007,1065,11,2,2,25
1727,4600.576722,896,20,1,5,17
1728,4961.587656,1350,2,1,6,116
1729,2698.143391,500,1,1,5,106
1730,3406.861109,536,9,1,1,8
1731,7291.727505,1168,47,2,7,6
1732,5792.102095,1100,20,2,8,32
1733,5495.454525,796,24,1,0,2
1734,3604.709499,700,24,1,1,88
1735,6445.524098,1160,3,2,1,9
1736,3450.682162,750,4,1,5,106
1737,6661.349201,1000,6,2,5,3
1738,2558.628723,525,2,1,8,106
1739,3403.227921,750,23,1,9,87
1740,2854.815905,470,15,1,2,25
1741,2708.495092,475,10,1,1,103
1742,3311.055444,745,2,1,1,96
1743,3276.655809,675,3,1,7,116
1744,2491.480373,404,20,1,2,86
1745,5750.096514,1400,7,1,3,100
1746,2736.543059,468,22,1,8,18
1747,5509.11141,1000,3,1,3,116
1748,4764.732799,1000,9,1,2,91
1749,3526.408596,626,27,1,7,39
1750,4864.544994,1200,1,2,7,13
1751,7051.580126,1023,49,2,2,6
1752,4960.616484,972,4,2,4,28
1753,7462.982998,1380,25,2,7,9
1754,3973.549965,885,3,1,5,31
1755,3553.854783,695,2,1,6,9
1756,3035.820262,800,5,1,9,106
1757,3020.631357,800,1,1,5,106
1758,6470.242334,1266,3,1,5,41
1759,6972.863735,1182,7,2,2,3
1760,2062.827843,415,2,1,2,96
1761,4785.875658,865,35,1,2,29
1762,2737.930118,600,14,1,9,57
1763,4281.983665,812,40,1,43,43
1764,4125.746688,788,23,1,2,26
1765,3705.411603,550,6,1,2,1
1766,5569.355719,1312,5,2,11,108
1767,2835.130119,700,3,1,3,106
1768,2649.103653,420,1,1,3,116
1769,2453.381714,600,1,1,7,106
1770,3598.566256,632,4,1,6,14
1771,3802.312627,1000,2,1,2,106
1772,3627.600302,722,3,1,7,12
1773,3955.314652,1100,1,2,11,108
1774,5631.638739,1200,1,2,1,106
1775,2454.292304,400,10,1,2,86
1776,3182.823793,583,17,1,4,47
1777,3784.075939,650,10,1,2,89
1778,4493.009361,1200,3,2,11,76
1780,3144.586174,700,2,1,1,75
1781,3874.264836,777,8,1,5,31
1782,2115.562378,450,2,1,4,96
1783,4171.471663,700,6,1,3,106
1784,5772.052669,1029,11,2,1,116
1785,5523.073648,1500,3,2,5,106
1786,2982.416469,800,4,1,9,88
1787,3218.374305,529,8,1,4,19
1788,4030.003207,713,9,1,4,19
1789,6110.140119,975,3,2,5,9
1790,3412.768666,601,12,1,4,51
1791,4849.403857,974,4,2,5,18
1792,3833.185031,827,1,1,4,78
1793,5289.65081,975,4,1,2,116
1794,4444.659563,950,18,1,6,60
1795,2857.4221,600,21,1,6,87
1796,3102.385697,554,8,1,2,13
1797,2885.377722,700,4,1,2,93
1798,4419.361817,965,3,1,1,107
1799,3490.648925,674,5,1,4,28
1800,3067.947425,550,10,1,2,13
1801,3219.755078,650,3,1,13,13
1802,3253.488071,537,15,1,1,116
1803,2945.878238,500,5,1,1,25
1804,3342.82399,713,5,1,1,76
1805,6882.148472,2000,5,2,6,113
1806,3947.317188,722,12,1,8,16
1807,3876.879735,720,20,1,1,29
1808,6139.301883,966,4,2,2,4
1809,2969.811231,493,12,1,10,16
1811,3454.821414,775,5,1,4,106
1812,6373.567392,1051,26,2,4,47
1813,2859.504192,446,4,1,4,18
1814,5239.016351,1100,19,1,5,57
1815,4693.642989,941,25,1,7,39
1816,3572.845399,634,24,1,7,39
1817,3438.115782,900,3,1,5,106
1818,7278.700284,1413,19,2,5,17
1819,4706.349422,845,20,2,3,38
1820,2482.80974,575,2,1,5,116
1821,4249.340879,796,20,1,2,38
1822,8733.622962,1599,29,2,2,38
1823,4214.890323,940,5,1,2,116
1824,3485.650275,709,3,1,4,116
1825,4046.397577,900,6,1,1,87
1826,3355.164293,610,6,1,1,103
1827,4342.71597,830,8,1,1,88
1828,3009.012732,404,20,1,12,4
1829,2827.321005,435,18,1,2,25
1830,5925.027563,1800,5,2,5,101
1831,2793.827889,587,3,1,3,96
1832,2833.685949,415,14,1,4,18
1833,4110.191775,950,4,0,5,81
1834,8629.716046,2100,6,2,1,104
1835,2999.971902,625,2,1,5,57
1837,3159.321594,560,5,1,3,44
1838,2925.77318,461,12,1,5,17
1839,5305.007846,1005,3,1,4,115
1840,5681.451959,1095,15,2,9,15
1841,3022.338004,675,1,1,6,92
1842,3523.39306,800,2,1,1,108
1843,4031.248097,785,6,1,10,6
1844,2891.947768,700,4,1,5,106
1845,2612.473936,650,1,1,3,89
1846,2687.457321,650,2,1,4,76
1847,3336.805678,575,14,1,3,27
1848,4043.280095,748,17,1,5,9
1849,4300.852712,640,6,2,2,120
1851,2430.572508,400,2,1,6,115
1852,7911.516263,1675,10,2,4,56
1853,3585.495743,653,6,1,0,75
1854,2889.157085,506,18,1,2,41
1855,8637.303679,1548,5,2,3,106
1856,3746.864989,800,12,1,3,89
1858,3591.15772,673,6,1,3,28
1859,7545.523141,1260,14,2,3,11
1860,6053.453481,1033,6,2,1,9
1861,2644.27932,500,6,1,9,76
1862,6514.689649,1085,12,2,13,1
1863,3244.943173,730,9,1,9,57
1864,8635.670007,1856,10,2,1,107
1865,4927.774005,890,23,1,2,11
1866,7801.144253,1287,32,2,2,43
1867,3183.567216,521,8,1,3,15
1868,2902.994529,600,5,1,3,77
1869,4822.655721,875,14,1,1,59
1870,5889.263069,1079,15,2,4,47
1871,5056.682597,850,7,2,0,56
1872,3509.368268,730,14,1,8,32
1873,5624.607754,1100,14,1,4,43
1874,6600.611676,1070,41,2,2,9
1875,2865.653158,500,4,1,2,116
1876,4258.975908,1201,5,2,11,108
1877,3267.38816,600,10,1,2,89
1878,5400.363897,1050,3,2,2,25
1879,3752.29995,700,37,1,10,13
1881,5117.904561,1001,4,2,2,4
1882,4275.832154,706,9,1,3,116
1883,1904.674149,300,5,1,2,96
1884,6596.217769,3000,1,2,1,106
1885,3413.476416,585,32,1,2,38
1886,3120.12296,650,4,1,6,53
1887,4035.535678,757,37,1,2,38
1888,3756.347136,650,22,1,3,86
1889,6510.433418,1200,36,2,43,41
1890,3440.307041,650,26,1,7,49
1891,3482.802777,603,4,1,3,15
1892,5111.008903,935,18,1,2,42
1893,5502.326888,1031,3,2,5,37
1894,2771.577798,600,2,1,2,87
1895,5538.701122,1041,14,2,10,27
1896,3957.793147,750,6,1,2,116
1897,4346.223962,741,25,1,2,9
1898,3174.366804,535,8,1,4,43
1899,4744.270039,827,35,1,2,42
1900,4109.781857,825,8,1,5,17
1901,3731.023899,700,9,1,4,31
1902,4810.869163,917,10,1,3,103
1903,2932.032514,650,1,1,2,56
1904,3310.582462,618,28,1,14,30
1905,4799.668716,642,6,1,3,106
1906,3578.437321,672,5,1,7,7
1909,2387.02393,400,3,1,6,116
1910,2783.124244,600,4,1,4,52
1911,5109.884229,971,11,2,8,16
1912,4286.353292,812,7,1,3,94
1914,3603.702831,800,11,1,9,57
1915,3412.400259,619,3,1,6,8
1916,9033.441634,1600,12,2,2,89
1917,4012.903196,688,11,1,3,15
1918,3353.472971,526,3,1,10,0
1919,5186.172516,1157,4,2,43,41
1920,3609.866609,424,5,1,3,2
1922,3915.884041,770,9,1,10,9
1924,4248.135746,866,39,1,12,27
1925,6222.658315,992,9,2,2,10
1926,4376.246612,646,8,1,1,6
1927,3042.805476,750,1,1,4,66
1929,6076.612386,1227,18,2,1,116
1930,3252.33257,568,3,1,3,106
1931,7509.25585,1578,5,2,6,104
1932,3413.419422,431,27,1,2,16
1933,7391.218887,1600,5,2,6,86
1934,3560.156824,640,3,1,3,15
1935,4361.531322,778,46,1,2,9
1936,3908.99529,679,10,1,5,9
1937,3318.220228,585,20,1,2,38
1938,5020.664662,747,39,1,2,6
1939,6208.234433,1068,4,2,1,8
1940,7495.366866,1322,28,2,1,29
1941,4810.054211,915,3,2,3,31
1942,3456.901465,850,5,1,7,86
1943,2824.619126,750,2,1,9,101
1944,3177.420391,517,2,1,2,28
1946,3706.542356,700,15,1,7,12
1947,8667.285632,1641,12,2,4,6
1948,4008.361805,721,22,1,1,112
1949,7245.151052,1342,17,2,2,28
1950,6040.507024,1104,17,2,2,90
1951,3982.69997,1164,2,1,11,108
1952,3064.990273,470,18,1,4,19
1953,4239.324209,698,9,1,2,8
1954,3305.867576,431,10,1,2,16
1955,3260.093397,850,4,1,1,96
1956,2511.165766,600,2,1,5,116
1957,2452.941802,400,6,1,9,116
1958,4408.399471,754,3,1,10,0
1959,5424.225813,1200,14,1,1,88
1961,3413.357942,883,1,1,3,85
1962,2118.594615,400,1,1,6,96
1963,3944.987061,700,8,1,4,8
1964,3687.407827,516,20,1,2,0
1965,3450.059715,775,6,1,4,87
1966,2251.339145,350,9,1,2,107
1967,5662.005806,1053,21,2,5,56
1968,3824.313873,624,9,1,12,4
1969,2858.962732,497,30,1,15,43
1970,3249.858937,587,6,1,3,52
1971,3705.070066,632,17,1,2,89
1972,3382.302509,900,1,1,10,91
1973,4067.748448,586,3,1,3,16
1974,3057.42201,670,3,1,6,113
1975,3535.785257,750,5,1,8,116
1976,4754.690602,920,4,2,2,13
1977,6035.973124,1181,15,2,2,34
1979,3141.444316,775,4,1,6,96
1980,3809.342657,850,4,1,4,76
1981,5097.841345,870,9,1,2,11
1982,2484.635931,550,2,1,2,116
1983,5021.65367,1012,29,2,12,32
1984,4850.635657,832,38,1,2,8
1985,3149.203263,450,7,1,3,52
1986,2338.69107,450,5,1,3,86
1987,4107.461457,875,14,1,6,57
1988,3751.399655,768,39,1,10,27
1989,3178.647613,525,17,1,4,24
1990,8375.973041,1286,4,2,5,2
1991,2859.59914,670,2,1,3,106
1993,8184.296704,1265,21,2,6,5
1994,3559.291805,800,2,1,3,35
1995,5645.51345,887,3,2,2,0
1996,4297.563385,1000,6,1,4,66
1997,7929.135383,1305,10,2,8,10
1999,6630.814922,1240,8,2,2,75
2000,4133.776666,616,35,1,2,16
2001,3293.246622,578,15,1,2,41
2002,3212.2148,525,10,1,2,90
2003,7723.271837,1454,8,2,7,16
2004,4777.267757,984,3,2,6,33
2005,3751.336265,657,12,1,1,29
2006,4205.593081,980,6,1,7,86
2007,4603.170717,850,17,1,2,27
2008,1976.181398,350,4,1,6,87
2009,6755.058243,1321,5,2,3,116
2010,3459.380149,550,5,1,3,11
2011,6469.916327,1085,10,2,13,1
2012,2914.675427,600,4,1,6,106
2013,2421.268486,400,4,1,3,116
2014,3557.445951,692,3,1,10,16
2015,3933.735773,900,5,1,1,87
2016,3001.95566,700,4,1,10,116
2017,2905.002842,600,3,1,3,106
2018,3227.565706,530,7,1,1,90
2019,5541.467265,1180,10,2,5,86
2020,3808.134975,600,21,1,2,17
2021,3268.598319,749,7,1,5,57
2022,2492.917104,550,2,1,4,74
2023,6373.85695,1300,4,2,3,146
2024,3354.963078,570,4,1,2,29
2025,3666.05195,766,7,1,4,87
2026,4575.847011,712,11,1,8,10
2027,3419.942302,536,19,1,1,29
2028,2633.586716,414,8,1,4,116
2029,6522.632601,972,3,2,3,8
2030,5527.106036,1400,3,2,4,91
2031,3933.203001,680,22,1,1,19
2034,7803.20607,1410,20,1,43,8
2036,3086.944241,550,6,1,7,14
2037,4116.737797,820,7,1,9,86
2038,3648.904604,775,3,1,6,33
2039,5457.990988,1074,15,1,7,34
2040,2359.854446,475,3,1,5,111
2041,4713.690526,1000,5,2,4,89
2042,4129.860808,833,7,1,3,44
2043,6514.705832,1214,15,2,3,88
2044,3441.382119,750,3,1,7,116
2045,3693.928928,800,16,1,9,86
2046,3240.814475,550,22,1,2,35
2047,3495.673843,629,24,1,8,18
2048,6126.408691,1368,6,2,7,53
2049,7292.023969,1168,40,2,7,6
2050,2399.547214,408,12,1,2,99
2051,2555.753849,500,4,1,5,106
2052,3643.545583,660,6,1,1,19
2053,3412.782663,800,5,1,3,89
2054,3032.582328,549,4,1,3,96
2055,7639.907145,1438,9,2,2,20
2056,3989.96422,776,14,1,4,19
2057,2582.141297,418,13,1,2,112
2058,4726.269468,793,21,1,2,10
2059,4450.393961,729,29,1,2,13
2060,2243.822246,550,3,1,5,106
2061,4660.921227,815,7,1,3,8
2063,3446.08589,610,26,1,2,29
2064,4189.049023,1000,6,1,3,77
2065,3927.57975,657,18,1,4,19
2066,2892.661551,550,3,1,1,106
2067,4125.462121,721,19,1,3,15
2068,2818.832784,473,6,1,4,47
2069,3229.573683,764,4,1,0,87
2070,6825.507997,1224,35,2,1,41
2071,4672.318456,689,18,1,8,10
2072,2988.189624,600,10,1,2,53
2073,7323.090396,1300,18,2,2,86
2074,2301.327012,400,1,1,3,106
2075,2638.476681,439,23,1,1,104
2076,7438.540661,1500,18,3,5,26
2077,3374.58459,525,22,1,2,42
2078,4426.039128,885,12,1,9,15
2079,7159.380483,1255,33,2,2,26
2080,4058.673654,800,46,2,13,9
2081,2826.968039,525,5,1,3,66
2082,3729.802456,448,30,1,2,6
2083,2794.956955,408,10,1,6,14
2084,4317.174207,880,18,1,7,16
2085,9001.299512,1518,16,2,5,3
2086,3497.60135,800,2,1,6,30
2087,3515.818995,665,5,1,13,9
2088,2529.120633,500,7,1,4,92
2089,4755.030961,767,16,1,2,8
2090,3832.199085,750,5,1,3,96
2091,3391.833451,464,16,1,2,13
2092,2965.075978,542,29,1,6,28
2093,7544.696825,1900,7,2,5,91
2094,3992.394733,667,12,1,2,9
2095,6856.328886,860,10,1,8,7
2096,5192.43112,853,6,1,10,6
2098,2815.377072,650,3,1,6,86
2099,2843.422123,672,4,1,4,107
2100,7315.772787,1207,22,2,6,8
2101,3938.822787,800,14,1,5,29
2102,2927.90161,700,4,1,5,96
2103,5075.919399,1037,18,1,7,12
2104,8821.634187,1517,12,2,6,10
2105,3366.911012,621,14,1,6,37
2106,4855.253371,948,31,2,14,30
2108,3322.574131,600,14,1,2,89
2109,3014.369457,700,5,1,2,105
2110,3513.865332,900,5,1,3,106
2111,3108.350421,800,3,2,9,106
2112,4918.797414,925,18,1,4,18
2113,1898.714148,250,6,1,2,96
2114,4014.114284,829,3,2,5,52
2115,8267.2187,2200,3,2,2,86
2116,2981.063287,521,3,1,3,54
2117,6760.643111,1082,32,2,2,16
2118,1714.377774,343,2,1,7,57
2119,5852.836374,900,11,1,4,7
2120,3037.406706,515,9,1,0,87
2121,2690.719628,500,1,1,3,116
2122,5073.740063,860,20,1,2,30
2123,3601.161561,885,4,1,1,106
2125,2845.573095,550,17,1,8,32
2127,6378.670369,1105,28,2,2,34
2128,2992.470469,525,4,1,2,96
2129,2793.792778,535,1,1,3,106
2130,5921.391491,1048,57,1,2,30
2132,3609.703174,673,5,1,2,27
2133,6570.668697,1321,4,2,3,116
2135,3237.354596,624,2,1,6,9
2136,4187.04934,669,18,1,2,17
2137,2924.894997,650,5,1,2,115
2138,3531.657776,875,2,1,3,85
2139,3375.729936,594,12,1,4,18
2140,4731.494524,820,23,1,1,76
2141,9065.263061,1565,7,2,2,1
2142,4728.642209,1001,6,1,2,57
2143,2728.115178,500,9,1,5,64
2144,3939.22589,667,18,1,4,20
2145,2990.502341,700,3,1,6,115
2146,5785.37247,1065,14,2,5,30
2147,3632.294038,661,7,1,6,14
2148,3689.631516,1000,5,1,4,91
2149,2707.562797,463,10,1,3,51
2150,2118.594615,400,1,1,6,96
2151,8281.873365,1404,35,2,43,10
2152,3055.145888,411,2,1,5,13
2153,6628.975153,1380,7,2,16,35
2154,4968.848845,875,39,1,2,38
2156,3487.563538,925,1,1,8,106
2157,7035.177828,1100,23,2,13,9
2158,7376.298028,1342,15,2,2,28
2161,3098.96897,596,5,1,2,120
2162,4390.650901,872,19,1,3,85
2164,3923.850628,885,6,1,6,60
2165,3348.843463,594,9,1,4,18
2166,5441.412946,912,3,2,2,124
2167,2084.109947,550,1,1,5,11
2168,7048.081181,1500,9,2,2,48
2169,2290.878455,400,4,1,6,106
2170,3129.052712,750,1,1,4,89
2171,5640.113684,940,9,1,43,8
2172,2564.674939,400,25,1,4,42
2173,3864.889754,681,15,1,1,19
2175,6089.780917,1117,5,2,1,74
2176,5462.738181,942,15,1,3,75
2177,4844.685484,994,5,2,5,52
2178,9564.699231,1850,24,3,5,10
2181,5676.418732,1200,10,2,7,38
2182,3453.641668,694,4,1,5,18
2184,5117.159622,1100,15,1,10,53
2185,2605.117768,550,16,1,4,55
2186,3649.777448,704,6,1,2,32
2187,3229.540273,544,8,1,3,31
2188,5065.097727,1200,5,1,3,106
2189,6906.419254,1600,3,2,8,86
2190,2821.430062,412,9,1,6,14
2191,7141.603722,1456,4,2,6,31
2192,1782.763381,300,1,1,5,96
2193,4550.167314,973,15,1,7,39
2194,6553.786722,1160,33,2,6,37
2195,3510.722716,618,31,1,4,43
2196,4100.417528,670,28,1,2,9
2197,4098.431683,700,8,1,3,11
2198,6945.816415,1372,7,2,10,27
2199,6931.210422,1439,6,2,7,39
2200,8502.225541,1550,6,3,8,29
2201,2639.373742,500,5,1,6,59
2202,3665.3456,638,23,1,2,28
2203,2785.292631,480,10,1,3,31
2204,2705.934176,400,4,1,2,28
2205,4326.0486,850,15,1,3,52
2206,3510.952676,800,3,1,3,126
2207,3734.84057,704,4,1,10,9
2208,3818.924119,700,28,1,3,29
2209,4789.403958,704,3,1,2,0
2211,3592.934252,750,7,1,2,91
2212,2979.274739,900,2,1,11,106
2213,3321.125966,600,9,1,1,31
2214,2778.802775,700,3,1,9,96
2215,2556.469378,550,6,1,4,96
2216,3411.573718,617,28,1,7,39
2217,2965.876268,590,7,1,2,53
2218,4442.269122,1400,4,1,5,101
2219,3307.678176,520,4,1,2,106
2220,5405.9954,1250,5,2,3,96
2222,2587.985318,632,1,1,5,58
2223,8519.651362,2760,17,4,9,59
2224,2389.166463,500,1,1,6,96
2225,3786.039137,850,2,1,6,56
2227,3136.537262,675,4,1,2,105
2228,7460.065609,1430,12,2,4,58
2229,2688.323182,432,8,1,4,111
2230,2648.276694,500,2,1,2,116
2232,6136.751306,1109,12,2,7,7
2233,3610.344921,633,25,1,6,28
2234,2812.033868,500,3,1,6,11
2235,3992.049306,1000,6,1,2,91
2236,3679.673663,700,10,1,2,57
2237,3264.894652,600,19,1,1,88
2238,3563.166452,657,22,1,9,28
2239,6648.272045,1190,32,2,43,10
2240,3323.86336,606,8,1,6,37
2241,4495.812203,788,9,1,3,10
2242,3001.918451,511,30,1,3,30
2243,6196.933712,1250,6,2,4,106
2244,3647.550071,680,3,1,12,8
2245,4231.182236,664,19,1,2,13
2246,3753.83252,850,6,1,3,66
2247,3622.1443,681,3,1,3,15
2248,4972.714526,1021,9,1,7,53
2249,4952.384754,910,11,2,10,16
2250,2853.962732,497,30,1,15,43
2251,4355.14818,1000,4,2,2,109
2252,3677.756727,640,9,1,2,90
2253,3361.123851,574,8,1,1,19
2254,3211.904367,800,1,1,2,106
2255,2377.794396,500,4,1,5,93
2257,3258.026646,561,5,1,5,17
2258,3588.931828,850,2,1,8,116
2259,3598.609136,665,15,1,5,37
2260,2953.371674,500,9,1,3,106
2261,5132.763589,850,29,1,1,51
2262,2895.011686,750,2,1,10,106
2263,5138.975575,1060,18,1,2,57
2264,3858.547739,739,11,1,1,29
2265,2873.300939,650,2,1,1,89
2266,3152.405348,550,4,1,5,1
2267,3677.01369,660,8,1,10,16
2268,3594.51955,1000,3,1,6,106
2269,2979.358864,700,45,1,3,90
2270,3636.050866,737,3,1,7,12
2271,3884.921978,750,2,1,1,9
2273,2253.29127,400,4,1,5,106
2274,5045.337648,747,46,1,2,6
2275,2209.772791,550,3,1,7,106
2276,2368.806328,400,2,1,2,116
2277,3116.85713,520,14,1,2,14
2279,3825.927269,723,27,1,0,87
2280,4488.883474,717,4,1,3,11
2281,3205.301257,497,32,1,3,15
2282,2823.165292,550,2,1,5,30
2283,7102.653698,2000,7,2,9,116
2284,4225.641179,845,32,1,7,41
2285,4767.139106,850,26,1,2,22
2286,6492.243318,1140,30,2,5,17
2287,6381.282376,1200,3,1,1,101
2288,3411.846672,700,6,1,4,43
2289,5110.293271,1200,1,2,8,40
2290,4377.628752,1000,3,1,0,96
2291,3482.792184,720,12,1,5,7
2292,3249.943173,730,9,1,9,57
2293,3966.004557,831,11,1,4,57
2294,8926.947712,1721,3,3,1,90
2295,3882.326408,950,5,1,4,106
2296,3674.368847,800,5,1,1,103
2297,4842.160313,749,5,1,4,4
2298,5285.969767,1200,3,1,4,93
2299,3613.730472,684,7,1,5,15
2300,2270.802896,400,3,1,8,54
2301,3848.558302,642,14,1,7,9
2302,3274.051121,620,20,1,10,29
2303,2770.15924,540,15,1,7,52
2304,8555.526397,1940,9,2,1,104
2305,6150.498143,1127,16,2,2,42
2306,2013.600904,342,2,1,2,89
2307,4382.698001,850,19,1,6,36
2308,4599.570218,664,4,1,1,1
2309,5043.461932,1200,4,1,6,91
2310,3702.442325,850,3,1,5,116
2311,5559.44741,950,18,2,4,19
2312,3207.052497,750,2,1,6,106
2313,3493.282713,800,5,1,3,95
2314,2752.057444,585,4,1,6,113
2315,4096.503229,641,19,1,4,16
2317,3748.254925,700,21,1,13,9
2318,2750.585263,425,3,1,2,28
2319,2506.564657,355,22,1,4,85
2320,5475.73953,1011,24,2,3,29
2321,5181.90061,1098,4,2,5,13
2322,3309.344588,677,1,1,4,29
2323,4161.198039,606,51,1,2,6
2324,5358.839334,1028,12,1,7,39
2325,3045.0613,538,12,1,3,54
2326,6419.983799,1200,23,2,2,31
2327,2499.084093,439,2,1,6,106
2328,2911.675427,600,4,1,6,106
2329,4806.343311,850,15,1,2,11
2330,3977.979054,607,2,1,3,16
2331,2286.726471,400,10,1,8,54
2332,7615.023117,1241,8,2,43,8
2333,3418.162589,560,35,1,4,12
2334,6174.559695,1104,4,1,1,3
2335,3719.489636,685,10,1,5,17
2337,4161.866256,594,15,1,2,0
2338,4769.658258,850,7,1,1,30
2340,7095.303146,1165,15,2,1,9
2343,2760.795133,600,2,1,3,106
2344,2611.385115,550,5,1,4,116
2345,3543.259126,704,5,1,6,30
2346,5649.123887,1260,19,1,7,52
2347,6522.970783,1054,12,2,1,11
2348,2670.606821,600,3,1,5,116
2349,3775.618451,685,9,1,5,15
2351,3335.931935,630,17,1,5,46
2352,4893.783355,943,17,1,4,47
2353,3682.143331,665,17,1,5,17
2354,3255.137749,650,3,1,5,30
2355,5166.045129,1100,6,2,1,96
2356,6357.782742,1162,15,2,3,15
2357,3677.876846,704,5,1,1,30
2358,6309.161311,1385,7,2,2,116
2359,4593.803903,931,2,1,2,84
2360,2515.326188,448,6,1,1,103
2361,4127.007712,809,21,1,7,39
2362,2874.610046,480,7,1,4,20
2363,3912.605458,850,10,1,6,59
2364,5379.259799,868,6,2,3,115
2365,9439.29377,2010,22,3,4,31
2366,4596.471283,986,3,0,3,25
2367,3286.415866,700,9,1,6,87
2368,5756.445806,1004,9,2,4,19
2369,3346.923308,800,2,1,2,116
2370,3703.116796,740,30,1,15,43
2371,5009.756283,950,1,1,3,116
2372,3596.189559,999,4,1,4,106
2373,3507.830994,727,19,1,12,32
2374,7304.667297,1343,5,2,2,27
2375,2772.966185,700,1,1,5,77
2376,6281.162379,986,30,1,5,3
2377,6503.765587,1293,10,2,4,57
2378,8900.596485,1860,6,3,17,15
2379,5059.974753,1045,26,1,1,88
2380,2458.37108,600,2,1,3,116
2381,4706.512425,1110,5,2,4,13
2382,4045.506539,863,4,1,3,52
2383,3703.322834,623,25,1,8,16
2384,3600.687449,542,28,1,2,8
2386,2684.729276,442,10,1,4,108
2388,2441.515707,400,1,1,4,81
2389,3280.77215,700,12,1,6,53
2390,2913.186755,450,7,1,1,29
2391,2933.637695,506,15,1,5,44
2392,4831.617017,1187,3,2,7,11
2393,5720.906525,949,9,2,3,103
2394,4215.951176,850,4,1,1,86
2395,3716.506287,750,2,1,4,180
2397,3572.294962,686,24,1,10,29
2398,3039.292541,483,7,1,8,16
2399,5382.622584,888,7,2,2,124
2401,1784.685086,275,2,1,2,104
2403,9174.964167,1638,40,2,2,29
