brand,lon,lat,sales_log
Twosome,126.9268166,37.52464035,8.30201781
Twosome,126.9084554,37.49200743,8.33710913
Twosome,126.8971017,37.52507842,8.30201781
Twosome,126.924414,37.52020338,7.454719949
Twosome,126.9247977,37.51238581,8.33710913
Twosome,126.9330783,37.52425558,8.33710913
Twosome,126.9030628,37.52051159,8.265650166
Twosome,126.8946304,37.53845378,8.265650166
Twosome,126.9275534,37.51900651,7.901007052
Starbucks,126.9947813,37.53430294,8.447971722
Starbucks,127.0056326,37.53341267,8.538406588
Starbucks,126.9892412,37.53399435,8.214356871
Starbucks,126.9690527,37.52107002,8.573497908
Starbucks,126.9729093,37.55166709,8.538406588
Starbucks,126.9894227,37.53395986,8.214356871
Starbucks,126.9917868,37.52897024,8.573497908
Starbucks,126.9878557,37.55111136,8.250724515
Starbucks,126.9722381,37.54285805,8.538406588
Starbucks,126.9703921,37.52485709,8.573497908
Starbucks,126.977265,37.5186365,8.573497908
Starbucks,126.9664013,37.5287598,8.214356871
Starbucks,126.9723312,37.52370262,8.573497908
Starbucks,126.9652201,37.52745195,8.502038944
Starbucks,127.0011028,37.53710478,8.573497908
Starbucks,126.9719251,37.54422491,8.538406588
Starbucks,126.9673037,37.544545,8.573497908
Starbucks,126.9632226,37.52790298,7.078004255
Starbucks,126.9975778,37.53501151,8.538406588
Starbucks,127.0109208,37.53479964,8.573497908
Ediya,127.0070365,37.53505538,8.391176351
Ediya,127.0059311,37.53309081,8.356085031
Ediya,126.9691013,37.54056007,8.391176351
Ediya,126.9632226,37.52790298,6.895682698
Ediya,126.9748763,37.5204269,8.391176351
Ediya,126.9751046,37.55334408,8.319717387
Ediya,126.9901721,37.53460602,8.319717387
Ediya,127.0017279,37.54029076,8.356085031
Ediya,126.9704375,37.53143513,8.279950716
Ediya,126.9621762,37.54055347,8.279950716
Ediya,127.0015199,37.5397664,8.244859396
CoffeeBean,126.9984632,37.53480277,8.244859396
CoffeeBean,126.9632226,37.52790298,6.784457063
CoffeeBean,126.9811415,37.51890428,8.279950716
CoffeeBean,126.9664013,37.5287598,7.920809679
CoffeeBean,126.9948985,37.53484457,8.208491752
Twosome,126.9632226,37.52790298,6.784457063
Twosome,126.9704328,37.54741061,8.279950716
Twosome,126.9878557,37.55111136,7.763021309
Twosome,126.9941714,37.53421666,8.014335737
Twosome,126.9777254,37.52469553,8.085794701
Twosome,126.9728948,37.55108128,8.050703381
Starbucks,126.9266481,37.6010829,8.268116258
Starbucks,126.9204912,37.60081951,7.908975222
Starbucks,126.9197896,37.62035644,7.871234894
Starbucks,126.9198822,37.62022213,7.871234894
Starbucks,126.9220454,37.61868313,8.196657294
Starbucks,126.9191031,37.63960511,8.233024938
Starbucks,126.9176933,37.61181349,7.945342866
Starbucks,126.9185232,37.63427473,8.233024938
Starbucks,126.9201098,37.61780045,7.871234894
Starbucks,126.9201098,37.61780045,7.871234894
Ediya,126.9299716,37.61019548,7.763021309
Ediya,126.9332899,37.61814559,8.050703381
Ediya,126.9269573,37.60872646,8.085794701
Ediya,126.9229605,37.64239753,8.085794701
Ediya,126.9208838,37.60892337,8.085794701
Ediya,126.9176002,37.61198383,7.763021309
Ediya,126.9171131,37.59089522,8.085794701
Ediya,126.9204912,37.60081951,7.726653665
Ediya,126.9226806,37.61704906,8.050703381
Ediya,126.8963319,37.58189964,8.085794701
Ediya,126.9248335,37.62093411,8.085794701
Ediya,126.9193872,37.63563419,8.050703381
Ediya,126.9299716,37.61019548,7.763021309
Ediya,126.9106647,37.60525239,8.085794701
Ediya,126.9203379,37.6192622,7.853993087
Ediya,126.911802,37.61347127,8.085794701
Ediya,126.9196854,37.63147417,8.085794701
Ediya,126.9166368,37.62061586,8.085794701
Ediya,126.9332823,37.61629841,8.050703381
Ediya,126.9317193,37.61232874,8.085794701
Ediya,126.9019154,37.57714921,8.085794701
CoffeeBean,126.9210743,37.60043739,8.014335737
CoffeeBean,126.9210482,37.59831973,8.085794701
Twosome,126.9182978,37.63887691,8.050703381
Twosome,126.9392559,37.6423019,8.085794701
Twosome,126.9292288,37.60117843,8.085794701
Twosome,126.9198391,37.61850077,7.896552702
Starbucks,126.9821598,37.56965992,8.078874258
Starbucks,126.9864535,37.57943711,8.427180953
Starbucks,127.0011396,37.58351787,8.13949888
Starbucks,127.003887,37.58296442,8.273030273
Starbucks,127.0027155,37.58336,8.230470658
Starbucks,126.9916457,37.56968726,8.427180953
Starbucks,126.9859827,37.5690711,8.13949888
Starbucks,126.9789664,37.57389426,8.353072981
Starbucks,126.9667633,37.60579292,8.13949888
Starbucks,127.002321,37.58152755,8.273030273
Starbucks,126.9841734,37.5689294,7.942788586
Starbucks,126.9856325,37.57736668,8.103131236
Starbucks,126.9824231,37.57111286,8.390813309
Starbucks,126.9726157,37.57717301,8.13949888
Starbucks,126.9880113,37.56973726,8.273030273
Starbucks,126.9812267,37.57500405,8.390813309
Starbucks,127.002233,37.58218456,8.186018896
Starbucks,126.9613715,37.57163234,8.462272273
Starbucks,126.9780823,37.56983193,8.353072981
Starbucks,126.9816593,37.5806483,8.462272273
Starbucks,126.9726157,37.57717301,8.13949888
Starbucks,126.9788929,37.57098327,8.273030273
Starbucks,126.9762855,37.57125803,8.353072981
Starbucks,127.0160686,37.57271361,8.390813309
Starbucks,126.9817648,37.58537065,8.13949888
Starbucks,126.9748689,37.56972298,8.186018896
Starbucks,126.9864276,37.56965159,8.090708716
Starbucks,126.9845218,37.56995057,8.13949888
Starbucks,126.987331,37.57065049,8.273030273
Starbucks,126.9902072,37.57058502,8.353072981
Starbucks,126.9886564,37.56974278,8.313852267
Starbucks,126.9806835,37.57166551,8.313852267
Starbucks,126.9667633,37.60579292,8.196657294
Ediya,127.0167767,37.57309795,7.977968093
Ediya,126.9868409,37.57925122,8.30201781
Ediya,126.9857606,37.57042075,8.060855753
Ediya,127.012908,37.57202045,8.33710913
Ediya,126.9563056,37.60123177,8.33710913
Ediya,127.0018734,37.57519845,8.30201781
Ediya,126.9671171,37.57773773,8.33710913
Ediya,126.9794806,37.56939351,8.14786713
Ediya,126.9891827,37.57100875,8.188689124
Ediya,126.9857843,37.57702559,7.977968093
Ediya,126.9978773,37.57349767,8.33710913
Ediya,127.0167767,37.57309795,7.977968093
Ediya,127.0018323,37.57403576,8.30201781
Ediya,126.9797604,37.57544191,7.940227765
Ediya,126.9983187,37.58364714,8.14786713
Ediya,126.9880044,37.57359365,8.33710913
Ediya,127.0158139,37.57572097,8.33710913
Ediya,126.9838213,37.56901647,7.77317368
CoffeeBean,127.0001708,37.58314925,8.105307516
CoffeeBean,126.9733086,37.57535894,8.33710913
CoffeeBean,126.9754693,37.57134105,7.817625443
CoffeeBean,127.0036928,37.58139497,8.188689124
CoffeeBean,126.9852945,37.57056992,8.105307516
CoffeeBean,126.9867153,37.56847369,8.227909838
CoffeeBean,127.0025658,37.58185399,8.105307516
CoffeeBean,126.984571,37.57633037,8.265650166
CoffeeBean,126.9852916,37.57412,8.33710913
CoffeeBean,126.9788411,37.56980246,8.227909838
CoffeeBean,126.9851564,37.56990197,7.726653665
CoffeeBean,127.0021356,37.58269733,8.105307516
CoffeeBean,126.9794696,37.57186226,8.227909838
CoffeeBean,126.981768,37.58513641,8.014335737
CoffeeBean,126.9754693,37.57134105,7.817625443
Twosome,126.9998271,37.58345269,6.719013154
Twosome,126.9754206,37.56993501,8.060855753
Twosome,126.9998271,37.58345269,6.719013154
Twosome,126.9998271,37.58345269,6.719013154
Twosome,126.9731586,37.56978921,8.188689124
Twosome,126.9715584,37.56926168,8.30201781
Twosome,127.001797,37.57922546,8.33710913
Twosome,126.9797604,37.57544191,7.940227765
Twosome,126.9741012,37.57039209,7.817625443
Twosome,126.9741012,37.57039209,7.817625443
Twosome,126.9998271,37.58345269,6.719013154
Twosome,126.9853709,37.56993985,7.726653665
Twosome,126.9803158,37.57289676,8.227909838
Starbucks,126.9692029,37.5635826,8.484339367
Starbucks,126.9686221,37.56711862,8.519430686
Starbucks,127.0143311,37.56539165,8.484339367
Starbucks,126.9753958,37.5585276,8.519430686
Starbucks,126.9833126,37.56563319,7.9853482
Starbucks,126.9799417,37.56629791,8.447971722
Starbucks,126.9755101,37.56340323,8.287629072
Starbucks,126.9746449,37.56293619,8.371010681
Starbucks,126.9851123,37.56647763,8.330188687
Starbucks,126.9939076,37.56142598,8.447971722
Starbucks,126.9767791,37.56248617,8.384255908
Starbucks,126.9732441,37.55861704,8.502038944
Starbucks,126.9729802,37.5613449,8.250724515
Starbucks,126.9789728,37.56762308,8.425077903
Starbucks,126.9838724,37.56108774,8.201934351
Starbucks,126.9720218,37.56025531,8.464298616
Starbucks,126.9837157,37.56512306,7.862958984
Starbucks,126.9851546,37.56252242,7.9787908
Starbucks,126.9832279,37.56686688,6.653121061
Starbucks,126.9852338,37.56169414,8.150641057
Starbucks,126.9807573,37.56376402,8.13739583
Starbucks,126.9778549,37.56741517,8.502038944
Starbucks,126.9828281,37.56463787,8.250724515
Starbucks,127.0164407,37.56594086,8.573497908
Starbucks,126.9857377,37.56376186,7.808891763
Starbucks,126.9829111,37.56019644,8.009562459
Starbucks,126.9845324,37.56416598,7.626570206
Starbucks,126.9736159,37.5570885,8.297244531
Starbucks,127.0071916,37.56516063,8.573497908
Starbucks,127.0061331,37.55963733,8.573497908
Starbucks,126.9836633,37.56648318,8.150641057
Starbucks,126.9751399,37.5565521,8.384255908
Starbucks,126.9822303,37.56697542,8.250724515
Starbucks,127.0108813,37.55235171,8.573497908
Starbucks,126.9829111,37.56019644,8.009562459
Starbucks,126.9858515,37.56205085,8.150641057
Starbucks,126.9837157,37.56512306,7.862958984
Starbucks,126.9845324,37.56416598,7.626570206
Starbucks,126.9830833,37.56085569,8.009562459
Starbucks,126.9830833,37.56085569,8.009562459
Starbucks,126.9822587,37.56322733,8.384255908
Starbucks,126.9857377,37.56376186,7.808891763
Starbucks,126.9721669,37.5628786,8.13739583
Starbucks,126.9721669,37.5628786,8.13739583
Starbucks,126.9821565,37.56158656,8.039415422
Starbucks,126.9789243,37.56371214,8.341696294
Starbucks,126.9807585,37.56034908,8.096573836
Starbucks,126.9809659,37.56090951,8.054014221
Starbucks,127.0107162,37.55542289,8.176616543
Starbucks,126.9848909,37.56694427,8.297244531
Starbucks,126.9832121,37.56720013,6.592496439
Starbucks,126.9807573,37.56376402,7.965545573
Starbucks,126.9903364,37.56436893,8.366556331
Starbucks,127.0214482,37.57080306,8.078874258
Starbucks,126.9805829,37.55911313,8.253227646
Ediya,126.9730785,37.56325596,7.943072717
Ediya,126.974563,37.56230475,7.699842407
Ediya,126.9895764,37.56532655,8.14786713
Ediya,126.9912325,37.56255649,7.896552702
Ediya,126.9775557,37.56363722,7.336936914
Ediya,126.9912325,37.56255649,7.896552702
Ediya,126.9852735,37.56293792,7.336936914
Ediya,127.0214482,37.57080306,7.896552702
Ediya,127.0148311,37.56353066,8.184234774
Ediya,126.9725368,37.5581964,8.14786713
Ediya,127.013228,37.55977794,8.219326094
Ediya,126.9645165,37.55869399,8.110126802
Ediya,126.9925348,37.56082859,8.14786713
Ediya,126.981709,37.56785395,7.896552702
Ediya,126.9865498,37.56648097,8.110126802
Ediya,127.0001131,37.56460532,8.219326094
Ediya,126.974563,37.56230475,7.699842407
Ediya,126.9870984,37.56191739,8.110126802
Ediya,126.9962626,37.56137394,8.219326094
Ediya,126.9774543,37.5636003,6.643789733
Ediya,126.9774212,37.56353694,6.601230119
Ediya,127.0116106,37.55454736,8.110126802
Ediya,127.022309,37.56557513,8.184234774
Ediya,127.0108145,37.55569403,7.860185057
Ediya,126.9829974,37.56717125,6.461468176
CoffeeBean,126.9839527,37.5643412,7.685243608
CoffeeBean,126.9771593,37.5636518,7.294377299
CoffeeBean,126.9832279,37.56686688,6.298949247
CoffeeBean,126.9740278,37.55428983,7.98752448
CoffeeBean,126.9838895,37.56149336,7.847762537
CoffeeBean,126.9859824,37.56157443,7.943072717
CoffeeBean,126.9811481,37.56415484,8.070906089
CoffeeBean,126.9853949,37.56316422,7.336936914
CoffeeBean,126.9737396,37.55549473,6.601230119
CoffeeBean,126.9847023,37.56332046,7.685243608
CoffeeBean,126.9697602,37.56256929,8.184234774
CoffeeBean,126.9737396,37.55549473,6.601230119
CoffeeBean,127.0087611,37.56887711,8.184234774
CoffeeBean,126.9862157,37.5644057,7.896552702
Twosome,126.9807834,37.56849471,8.110126802
Twosome,127.009796,37.55397351,8.14786713
Twosome,126.9794525,37.56647389,8.110126802
Twosome,126.9724678,37.56074575,8.110126802
Twosome,127.0066192,37.56309243,8.219326094
Twosome,126.9737396,37.55549473,6.601230119
Twosome,126.9833431,37.56839064,7.847762537
Twosome,126.9807585,37.56034908,7.742402022
Twosome,126.9809659,37.56090951,7.699842407
Twosome,126.9826287,37.56098693,7.847762537
Twosome,126.9762963,37.5688163,8.14786713
Twosome,126.9639578,37.55490471,8.219326094
Twosome,127.0076538,37.56872364,8.184234774
Twosome,126.992867,37.56053408,8.14786713
Twosome,126.9757773,37.55380945,8.14786713
Twosome,126.9728257,37.56188418,7.896552702
Twosome,126.9856276,37.56019278,8.110126802
Twosome,126.9737396,37.55549473,6.601230119
Twosome,126.9851561,37.56408123,7.685243608
Twosome,126.9881233,37.56563848,8.14786713
Twosome,127.0217382,37.56593983,8.184234774
Starbucks,127.0775414,37.61382905,8.078874258
Starbucks,127.0879606,37.57962529,8.330188687
Starbucks,127.0925055,37.59787046,8.292448359
Starbucks,127.0864584,37.59693178,8.366556331
Starbucks,127.0956531,37.60540032,8.401647651
Starbucks,127.0747289,37.59307404,8.042506614
Ediya,127.0993538,37.59530088,8.219326094
Ediya,127.0930378,37.59319813,8.219326094
Ediya,127.0871299,37.58924205,8.219326094
Ediya,127.0748505,37.59331828,7.860185057
Ediya,127.078874,37.60312607,8.219326094
Ediya,127.0885297,37.58494587,8.219326094
Ediya,127.0916054,37.59832307,7.3524411
Ediya,127.1031237,37.60009611,7.749322465
Ediya,127.077751,37.61061397,7.749322465
Ediya,127.0798447,37.59143809,7.749322465
Ediya,127.095529,37.58664862,7.749322465
CoffeeBean,127.0916054,37.59832307,7.3524411
CoffeeBean,127.0847771,37.5964412,7.714231145
Twosome,127.0937148,37.6158015,7.749322465
Twosome,127.07546,37.59347623,7.677863501
Twosome,127.0921602,37.59739926,7.640123173
Twosome,127.0775414,37.61382905,7.426549072
Twosome,127.0868313,37.5793913,7.390181428
Twosome,127.0868313,37.5793913,7.390181428
