price.2,price.3,price.1,price.4,male,age,choice
88.999999,109,119.00001,61.000001,0,45,4
97.000003,115,109,60.000002,1,54,4
93.000001,109,98.000002,57.999998,0,56,4
88.999999,109,119.00001,61.000001,1,26,4
88.999999,104,88.999999,62,0,44,3
103,109,119.00001,63.999999,1,26,4
97.000003,115,99.000001,61.000001,0,65,4
97.000003,115,109,57.999998,1,60,4
99.000001,109,119.00001,77.999997,0,41,4
88,115,99.000001,64.999998,1,44,4
104,105,94.999999,68.000001,0,64,3
97.000003,115,125,60.000002,1,43,4
97.000003,115,99.000001,61.000001,0,55,4
105,125,99.000001,50,1,55,4
79.000002,117,113,68.000001,0,57,4
97.000003,115,99.000001,61.000001,1,63,4
79.000002,105,109,77.999997,0,64,3
109,109,119.00001,63.999999,1,60,4
98.000002,119.00001,99.000001,77.999997,0,57,3
98.000002,109,88.999999,55.000001,1,27,4
103,109,88.999999,63.999999,0,26,3
103,129,125,64.999998,1,65,4
79.000002,119.00001,129,55.000001,0,44,4
99.000001,105,109,77.999997,1,30,4
88,99.000001,125,64.999998,0,57,4
88.999999,109,119.00001,83.999997,1,25,4
88.999999,115,99.000001,64.999998,0,57,4
97.000003,129,109,61.000001,1,34,4
103,109,88.999999,55.000001,0,60,4
97.000003,129,125,61.000001,1,65,4
109,119.00001,99.000001,79.000002,0,45,3
93.000001,98.000002,109,57.999998,1,49,4
98.000002,119.00001,129,77.999997,0,40,4
93.000001,109,98.000002,57.999998,1,44,4
98.000002,121,109,77.999997,0,31,4
93.000001,88,88,58.999997,1,37,4
109,121,129,79.000002,0,31,4
88.999999,108,88.999999,68.000001,1,35,3
109,109,109,115,0,39,3
88,115,99.000001,64.999998,1,55,4
109,109,109,61.000001,0,56,4
98.000002,121,119.00001,55.000001,1,36,4
97.000003,125,125,64.999998,0,28,4
97.000003,125,125,64.999998,1,55,4
109,109,119.00001,55.000001,0,26,4
92.000002,98.000002,88,58.999997,1,47,4
88.999999,115,99.000001,64.999998,0,58,4
98.000002,109,129,55.000001,1,42,4
109,109,119.00001,88.999999,0,64,2
109,119.00001,99.000001,79.000002,1,63,3
79.000002,121,109,77.999997,0,26,1
105,119.00001,125,61.000001,1,48,4
88.999999,107.00001,115,64.999998,0,27,4
79.000002,125,99.000001,69,1,33,4
79.000002,109,88.999999,88.999999,0,34,3
103,109,88.999999,77.999997,1,33,3
97.000003,115,125,61.000001,0,48,4
97.000003,129,83.999997,61.000001,1,51,4
79.000002,125,99.000001,69,0,36,3
88,99.000001,115,60.000002,1,43,4
88,99.000001,125,64.999998,0,55,4
109,121,109,92.000002,1,47,3
97.000003,115,99.000001,60.000002,0,58,4
93.000001,109,98.000002,57.999998,1,56,4
109,109,129,55.000001,0,29,4
99.000001,119.00001,99.000001,55.000001,1,33,4
109,119.00001,99.000001,70.999998,0,53,3
97.000003,109,115,49.000001,1,32,4
79.000002,121,109,88.999999,0,59,3
93.000001,109,98.000002,57.999998,1,48,4
79.000002,135,129,75,0,65,4
97.000003,125,74.000001,60.000002,1,48,3
109,119.00001,99.000001,55.000001,0,60,4
109,113,109,95.999998,1,47,3
105,125,99.000001,58.999997,0,31,4
103,109,109,61.000001,1,61,4
98.000002,119.00001,99.000001,55.000001,0,29,4
109,121,109,83.999997,1,49,4
109,109,119.00001,55.000001,0,26,4
119.00001,129,129,88.999999,1,37,4
109,109,119.00001,77.999997,0,33,4
79.000002,121,109,88,1,25,3
103,109,88.999999,77.999997,0,51,3
88,99.000001,115,64.999998,1,49,4
109,109,119.00001,55.000001,0,37,4
109,119.00001,129,55.000001,1,27,4
109,109,129,88.999999,0,52,2
79.000002,125,99.000001,69,1,29,4
119.00001,135,109,88.999999,0,51,3
98.000002,109,88.999999,63.999999,1,45,4
109,121,119.00001,69,0,30,4
79.000002,109,88.999999,77.999997,1,47,3
88,99.000001,115,60.000002,0,27,4
79.000002,109,88.999999,77.999997,1,46,3
97.000003,109,109,51.999998,0,41,4
98.000002,121,119.00001,55.000001,1,28,4
119.00001,135,109,88.999999,0,31,3
79.000002,135,129,64.999998,1,41,4
109,109,119.00001,55.000001,0,25,4
97.000003,125,109,64.999998,1,59,4
88.999999,115,99.000001,60.000002,0,55,4
109,109,109,95.999998,1,33,2
98.000002,119.00001,129,88.999999,0,43,4
109,109,119.00001,88.999999,1,43,2
105,119.00001,105,57.999998,0,64,4
88.999999,109,119.00001,77.999997,1,30,4
88,99.000001,115,60.000002,0,54,4
97.000003,109,109,60.000002,1,55,4
109,109,119.00001,72.000003,0,64,4
97.000003,117,109,64.999998,1,44,4
93.000001,98.000002,88,58.999997,0,41,3
98.000002,109,88.999999,63.999999,1,30,4
97.000003,109,89.999998,51.999998,0,60,4
88,115,109,58.999997,1,50,4
77.999997,135,99.000001,64.999998,0,54,4
97.000003,125,109,60.000002,1,47,4
88,98.000002,98.000002,57.999998,0,40,4
103,109,119.00001,63.999999,1,49,4
109,135,129,73.000002,0,52,4
97.000003,115,99.000001,60.000002,1,45,4
93.000001,113,98.000002,68.000001,0,61,3
98.000002,109,88.999999,88.999999,1,34,3
97.000003,115,125,60.000002,0,48,4
98.000002,109,88.999999,77.999997,1,34,3
79.000002,125,99.000001,69,0,58,3
79.000002,109,123,69,1,41,4
88.999999,109,119.00001,64.999998,0,65,4
109,117,113,68.000001,1,28,4
88,99.000001,125,64.999998,0,47,4
109,109,83.999997,95.999998,1,39,3
98.000002,119.00001,99.000001,77.999997,0,41,3
109,121,109,79.000002,1,28,4
109,109,119.00001,77.999997,0,54,4
105,125,99.000001,50,1,37,4
88.999999,107.00001,115,64.999998,0,31,4
105,125,99.000001,61.000001,1,40,4
79.000002,115,99.000001,61.000001,0,45,4
97.000003,125,109,60.000002,1,54,4
93.000001,109,98.000002,57.999998,0,56,4
97.000003,109,119.00001,61.000001,1,26,4
88.999999,109,88.999999,61.000001,0,44,3
109,109,119.00001,77.999997,1,26,4
109,109,129,77.999997,0,65,4
88,125,125,64.999998,1,60,4
109,119.00001,99.000001,70.999998,0,41,3
88,115,125,64.999998,1,44,4
109,117,94.999999,68.000001,0,64,3
97.000003,125,109,60.000002,1,43,4
97.000003,115,125,57.999998,0,55,4
105,117,129,64.999998,1,55,4
69,109,119.00001,61.000001,0,57,4
97.000003,115,119.00001,61.000001,1,63,4
79.000002,105,109,77.999997,0,64,3
109,119.00001,99.000001,70.999998,1,60,4
93.000001,99.000001,98.000002,57.999998,0,57,4
103,109,119.00001,55.000001,1,27,4
109,109,119.00001,69,0,26,4
105,129,99.000001,64.999998,1,65,4
109,121,109,55.000001,0,44,4
79.000002,105,109,77.999997,1,30,4
88,125,109,64.999998,0,57,4
109,119.00001,99.000001,88.999999,1,25,3
88,107.00001,115,64.999998,0,57,4
103,109,109,61.000001,1,34,4
103,109,88.999999,55.000001,0,60,4
105,125,125,64.999998,1,65,4
97.000003,109,115,50,0,45,4
88.999999,115,99.000001,51.999998,1,49,4
98.000002,121,74.000001,77.999997,0,40,3
77.999997,109,105,57.999998,1,44,4
105,125,99.000001,64.999998,0,31,4
88.999999,104,99.000001,50,1,37,4
97.000003,117,109,50,0,31,4
88.999999,108,88.999999,68.000001,1,35,3
109,121,129,115,0,39,2
97.000003,115,99.000001,64.999998,1,55,4
103,109,109,61.000001,0,56,4
98.000002,121,119.00001,69,1,36,4
105,125,99.000001,64.999998,0,28,4
105,117,129,64.999998,1,55,4
109,119.00001,99.000001,55.000001,0,26,4
93.000001,98.000002,88,58.999997,1,47,4
88,115,99.000001,64.999998,0,58,4
98.000002,121,119.00001,69,1,42,4
99.000001,109,119.00001,55.000001,0,64,4
79.000002,125,105.99999,49.000001,1,63,4
109,121,129,79.000002,0,26,4
105,125,99.000001,61.000001,1,48,4
88.999999,99.000001,115,64.999998,0,27,4
79.000002,135,109,64.999998,1,33,4
99.000001,109,88.999999,88.999999,0,34,3
95.999998,129,119.00001,68.000001,1,33,4
97.000003,125,109,64.999998,0,48,4
109,109,109,61.000001,1,51,4
79.000002,115,99.000001,69,0,36,3
97.000003,115,125,60.000002,1,43,4
97.000003,125,109,64.999998,0,55,4
105,125,99.000001,64.999998,1,47,4
97.000003,115,99.000001,60.000002,0,58,4
98.000002,121,119.00001,63.999999,1,56,4
98.000002,109,129,55.000001,0,29,4
88.999999,115,99.000001,64.999998,1,33,4
109,109,119.00001,77.999997,0,53,4
79.000002,115,99.000001,64.999998,1,32,4
97.000003,125,125,60.000002,0,59,4
88,109,119.00001,57.999998,1,48,4
79.000002,135,89.999998,75.999999,0,65,3
97.000003,125,125,60.000002,1,48,4
77.999997,135,104,64.999998,0,60,4
109,121,99.000001,86.000001,1,47,3
105,99.000001,129,58.999997,0,31,4
109,129,125,61.000001,1,61,4
98.000002,119.00001,99.000001,55.000001,0,29,4
105,125,129,64.999998,1,49,4
88.999999,115,99.000001,60.000002,0,26,4
93.000001,112,98.000002,63,1,37,4
98.000002,119.00001,99.000001,77.999997,0,33,3
109,121,129,79.000002,1,25,4
103,109,119.00001,63.999999,0,51,4
109,109,129,77.999997,1,49,4
99.000001,109,119.00001,55.000001,0,37,4
79.000002,121,109,55.000001,1,27,4
79.000002,115,114,69,0,52,4
97.000003,115,99.000001,61.000001,1,29,4
95.999998,139,69,68.000001,0,51,3
98.000002,109,88.999999,62,1,45,4
88,109,105,57.999998,0,30,4
103,109,119.00001,63.999999,1,47,4
97.000003,115,109,58.999997,0,27,4
103,109,119.00001,63.999999,1,46,4
105,125,99.000001,64.999998,0,41,4
98.000002,121,119.00001,55.000001,1,28,4
119.00001,129,129,88.999999,0,31,4
79.000002,121,109,77.999997,1,41,4
88.999999,109,119.00001,55.000001,0,25,4
97.000003,117,109,64.999998,1,59,4
88.999999,115,99.000001,60.000002,0,55,4
98.000002,113,109,79.000002,1,33,4
98.000002,119.00001,129,88.999999,0,43,4
98.000002,109,129,88.999999,1,43,2
105,125,99.000001,61.000001,0,64,4
97.000003,115,99.000001,60.000002,1,30,4
97.000003,115,99.000001,60.000002,0,54,4
105,125,99.000001,50,1,55,4
88.999999,109,119.00001,83.999997,0,64,2
98.000002,113,111,58.999997,1,44,4
93.000001,98.000002,98.000002,58.999997,0,41,4
103,109,119.00001,63.999999,1,30,4
97.000003,115,99.000001,60.000002,0,60,4
88,125,109,64.999998,1,50,4
79.000002,135,129,64.999998,0,54,4
105,129,99.000001,58.999997,1,47,4
88,98.000002,108,57.999998,0,40,4
109,109,119.00001,77.999997,1,49,4
97.000003,125,125,60.000002,0,52,4
97.000003,115,109,56.999999,1,45,4
109,121,99.000001,81.999999,0,61,3
98.000002,109,88.999999,55.000001,1,34,4
97.000003,115,109,61.000001,0,48,4
98.000002,109,88.999999,77.999997,1,34,3
79.000002,125,99.000001,69,0,58,3
93.000001,98.000002,98.000002,57.999998,1,41,4
88.999999,109,119.00001,64.999998,0,65,4
88,115,99.000001,64.999998,1,28,4
88,99.000001,125,64.999998,0,47,4
109,121,129,58.999997,1,39,4
98.000002,121,119.00001,69,0,41,4
97.000003,117,109,64.999998,1,28,4
79.000002,125,79.000002,69,0,54,3
88.999999,109,129,95.999998,1,37,2
109,109,119.00001,69,0,31,4
105,99.000001,125,61.000001,1,40,4
97.000003,115,99.000001,61.000001,0,45,4
97.000003,99.000001,89.999998,60.000002,1,54,4
88,109,105,57.999998,0,56,4
93.000001,99.000001,98.000002,57.999998,1,26,4
88.999999,109,119.00001,52.999997,0,44,4
109,109,119.00001,77.999997,1,26,4
88,115,125,58.999997,0,65,4
88,99.000001,125,64.999998,1,60,4
109,109,94,77.999997,0,41,3
88,99.000001,125,64.999998,1,44,4
79.000002,109,119.00001,68.000001,0,64,4
97.000003,125,109,60.000002,1,43,4
97.000003,115,109,61.000001,0,55,4
105,125,99.000001,58.999997,1,55,4
79.000002,115,99.000001,64.999998,0,57,4
97.000003,125,109,61.000001,1,63,4
79.000002,109,88.999999,77.999997,0,64,3
109,109,119.00001,77.999997,1,60,4
98.000002,119.00001,99.000001,55.000001,0,57,4
109,109,119.00001,55.000001,1,27,4
99.000001,109,119.00001,88.999999,0,26,2
109,119.00001,99.000001,68.000001,1,65,4
79.000002,121,109,55.000001,0,44,4
79.000002,105,109,77.999997,1,30,4
109,113,109,95.999998,0,57,3
109,109,129,77.999997,1,25,4
88,115,125,64.999998,0,57,4
88,113,108,57.999998,1,34,4
79.000002,109,88.999999,55.000001,0,60,4
88.999999,109,129,95.999998,1,65,2
98.000002,119.00001,99.000001,88.999999,0,45,3
88.999999,115,99.000001,60.000002,1,49,4
109,121,109,79.000002,0,40,3
109,135,129,73.000002,1,44,4
105,125,99.000001,58.999997,0,31,4
88.999999,109,88.999999,50,1,37,4
97.000003,125,125,64.999998,0,31,4
99.000001,108,103,68.000001,1,35,4
109,109,129,115,0,39,2
97.000003,115,125,58.999997,1,55,4
109,129,125,61.000001,0,56,4
98.000002,119.00001,129,88.999999,1,36,4
105,117,129,58.999997,0,28,4
105,117,99.000001,64.999998,1,55,4
109,109,129,55.000001,0,26,4
93.000001,88,88,58.999997,1,47,4
88,115,99.000001,64.999998,0,58,4
98.000002,121,119.00001,69,1,42,4
109,119.00001,99.000001,55.000001,0,64,4
88.999999,109,119.00001,77.999997,1,63,4
109,109,129,79.000002,0,26,4
105,125,99.000001,61.000001,1,48,4
88.999999,115,99.000001,64.999998,0,27,4
109,135,129,73.000002,1,33,4
79.000002,105,109,88.999999,0,34,1
99.000001,119.00001,99.000001,70.999998,1,33,4
97.000003,99.000001,125,61.000001,0,48,4
109,121,129,93.000001,1,51,4
109,135,129,73.000002,0,36,4
97.000003,115,109,60.000002,1,43,4
79.000002,121,109,88.999999,0,55,3
79.000002,124,99.000001,68.000001,1,47,4
97.000003,115,109,60.000002,0,58,4
98.000002,119.00001,129,88.999999,1,56,4
98.000002,121,119.00001,55.000001,0,29,4
97.000003,107.00001,115,64.999998,1,33,4
88.999999,109,119.00001,83.999997,0,53,2
79.000002,115,125,64.999998,1,32,4
109,121,129,58.999997,0,59,4
88,109,105,57.999998,1,48,4
109,119.00001,115,73.000002,0,65,4
97.000003,125,125,60.000002,1,48,4
109,117,129,58.999997,0,60,4
88.999999,121,99.000001,86.000001,1,47,3
88.999999,135,104,88.999999,0,31,3
105,129,125,61.000001,1,61,4
98.000002,121,119.00001,55.000001,0,29,4
105,125,99.000001,61.000001,1,49,4
109,119.00001,74.000001,70.999998,0,26,3
119.00001,129,129,88.999999,1,37,4
98.000002,119.00001,99.000001,77.999997,0,33,3
109,121,109,83.999997,1,25,4
109,109,119.00001,63.999999,0,51,4
88,115,109,64.999998,1,49,4
109,119.00001,99.000001,55.000001,0,37,4
109,121,129,58.999997,1,27,4
98.000002,121,119.00001,55.000001,0,52,4
97.000003,115,99.000001,61.000001,1,29,4
88.999999,125,88.999999,68.000001,0,51,3
109,109,119.00001,88.999999,1,45,2
88,98.000002,103,57.999998,0,30,4
103,109,119.00001,63.999999,1,47,4
88,98.000002,108,57.999998,0,27,4
109,109,119.00001,63.999999,1,46,4
105,117,129,64.999998,0,41,4
98.000002,119.00001,129,55.000001,1,28,4
105,125,99.000001,58.999997,0,31,4
109,121,129,99.000001,1,41,4
88.999999,109,119.00001,55.000001,0,25,4
105,125,99.000001,64.999998,1,59,4
97.000003,115,99.000001,60.000002,0,55,4
109,121,129,93.000001,1,33,4
98.000002,119.00001,129,77.999997,0,43,4
98.000002,121,119.00001,69,1,43,4
105,129,125,61.000001,0,64,4
98.000002,109,129,55.000001,1,30,4
97.000003,115,99.000001,60.000002,0,54,4
105,125,99.000001,58.999997,1,55,4
98.000002,119.00001,99.000001,77.999997,0,64,3
109,121,129,91.000003,1,44,4
93.000001,98.000002,88,58.999997,0,41,3
109,109,119.00001,63.999999,1,30,4
97.000003,115,125,60.000002,0,60,4
88,125,109,64.999998,1,50,4
109,135,129,73.000002,0,54,4
105,129,99.000001,64.999998,1,47,4
88,98.000002,108,57.999998,0,40,4
109,119.00001,99.000001,70.999998,1,49,4
99.000001,135,109,88.999999,0,52,3
98.000002,121,119.00001,63.999999,1,45,4
105,99.000001,129,58.999997,0,61,4
103,109,119.00001,69,1,34,4
97.000003,99.000001,125,60.000002,0,48,4
103,109,119.00001,63.999999,1,34,4
69,115,114,69,0,58,4
79.000002,125,99.000001,69,1,41,4
69,109,119.00001,61.000001,0,65,4
88,125,109,64.999998,1,28,4
88,99.000001,125,64.999998,0,47,4
94.999999,121,99.000001,81.999999,1,39,3
98.000002,121,119.00001,63.999999,0,41,4
105,125,99.000001,64.999998,1,28,4
88.999999,119.00001,99.000001,77.999997,0,54,3
105,117,79.000002,64.999998,1,37,3
99.000001,109,119.00001,79.000002,0,31,4
105,129,99.000001,61.000001,1,40,4
97.000003,115,119.00001,61.000001,0,45,4
97.000003,125,109,60.000002,1,54,4
77.999997,109,105,57.999998,0,56,4
97.000003,115,125,61.000001,1,26,4
69,109,119.00001,61.000001,0,44,4
109,119.00001,99.000001,70.999998,1,26,4
88,125,125,64.999998,0,65,4
93.000001,119.00001,108,57.999998,1,60,4
88.999999,109,119.00001,83.999997,0,41,2
88,99.000001,125,64.999998,1,44,4
79.000002,109,119.00001,68.000001,0,64,4
97.000003,125,125,60.000002,1,43,4
97.000003,115,109,57.999998,0,55,4
105,99.000001,129,58.999997,1,55,4
109,117,116,68.000001,0,57,4
97.000003,99.000001,125,61.000001,1,63,4
109,109,119.00001,63.999999,0,64,4
88.999999,109,119.00001,77.999997,1,60,4
109,119.00001,99.000001,77.999997,0,57,3
99.000001,109,119.00001,55.000001,1,27,4
109,119.00001,99.000001,79.000002,0,26,3
105,129,99.000001,61.000001,1,65,4
98.000002,113,111,58.999997,0,44,4
79.000002,109,88.999999,77.999997,1,30,3
105,117,129,64.999998,0,57,4
109,121,119.00001,63.999999,1,25,4
88,115,125,58.999997,0,57,4
105,129,99.000001,52.999997,1,34,4
99.000001,109,88.999999,55.000001,0,60,4
109,109,129,95.999998,1,65,2
98.000002,119.00001,99.000001,88.999999,0,45,3
97.000003,109,115,51.999998,1,49,4
109,109,109,95.999998,0,40,3
97.000003,124,109,68.000001,1,44,4
105,125,99.000001,58.999997,0,31,4
103,109,119.00001,55.000001,1,37,4
105,125,99.000001,64.999998,0,31,4
79.000002,108,103,68.000001,1,35,4
94.999999,125,99.000001,99.000001,0,39,3
97.000003,115,109,58.999997,1,55,4
105,129,99.000001,61.000001,0,56,4
79.000002,121,109,55.000001,1,36,4
105,117,99.000001,64.999998,0,28,4
105,99.000001,99.000001,64.999998,1,55,4
109,109,129,55.000001,0,26,4
93.000001,98.000002,88,58.999997,1,47,4
88,115,99.000001,64.999998,0,58,4
98.000002,119.00001,129,55.000001,1,42,4
97.000003,109,115,51.999998,0,64,4
79.000002,109,123,69,1,63,4
109,104,99.000001,72.000003,0,26,3
105,129,125,61.000001,1,48,4
88,115,99.000001,64.999998,0,27,4
109,135,129,73.000002,1,33,4
103,109,88.999999,88.999999,0,34,3
109,119.00001,99.000001,70.999998,1,33,4
109,121,129,88.999999,0,48,4
105,129,99.000001,61.000001,1,51,4
109,135,115,75.999999,0,36,4
97.000003,125,109,60.000002,1,43,4
97.000003,125,125,64.999998,0,55,4
109,119.00001,119.00001,68.000001,1,47,4
97.000003,99.000001,125,60.000002,0,58,4
79.000002,121,109,77.999997,1,56,4
98.000002,121,119.00001,55.000001,0,29,4
88,115,99.000001,64.999998,1,33,4
88.999999,109,119.00001,88.999999,0,53,2
79.000002,115,125,64.999998,1,32,4
93.000001,108,108,57.999998,0,59,4
97.000003,125,109,61.000001,1,48,4
99.000001,135,109,88.999999,0,65,3
105,125,99.000001,64.999998,1,48,4
109,122,129,58.999997,0,60,4
109,109,129,95.999998,1,47,2
105,129,99.000001,58.999997,0,31,4
93.000001,119.00001,98.000002,68.000001,1,61,4
98.000002,121,119.00001,55.000001,0,29,4
105,99.000001,99.000001,64.999998,1,49,4
109,119.00001,99.000001,55.000001,0,26,4
109,121,58.999997,81.999999,1,37,3
98.000002,109,129,77.999997,0,33,4
88.999999,121,99.000001,86.000001,1,25,3
99.000001,109,119.00001,70.999998,0,51,4
88,99.000001,125,64.999998,1,49,4
88.999999,109,119.00001,55.000001,0,37,4
88.999999,121,99.000001,58.999997,1,27,4
79.000002,121,119.00001,63.999999,0,52,4
109,99.000001,94.999999,68.000001,1,29,4
109,116,129,79.000002,0,51,4
98.000002,119.00001,99.000001,88.999999,1,45,3
97.000003,99.000001,125,60.000002,0,30,4
109,109,119.00001,63.999999,1,47,4
97.000003,125,125,60.000002,0,27,4
109,109,119.00001,77.999997,1,46,4
105,117,129,58.999997,0,41,4
79.000002,121,109,55.000001,1,28,4
88.999999,135,104,88.999999,0,31,3
94.999999,121,99.000001,81.999999,1,41,3
88.999999,109,119.00001,55.000001,0,25,4
105,125,99.000001,64.999998,1,59,4
97.000003,115,74.000001,60.000002,0,55,3
94.999999,121,99.000001,81.999999,1,33,3
109,121,129,79.000002,0,43,4
97.000003,125,109,64.999998,1,43,4
105,129,99.000001,61.000001,0,64,4
98.000002,121,119.00001,69,1,30,4
97.000003,125,109,60.000002,0,54,4
105,99.000001,129,58.999997,1,55,4
97.000003,115,99.000001,61.000001,0,64,4
109,116,129,58.999997,1,44,4
93.000001,98.000002,88,58.999997,0,41,3
99.000001,109,119.00001,77.999997,1,30,4
97.000003,99.000001,125,60.000002,0,60,4
97.000003,99.000001,125,61.000001,1,50,4
109,135,129,73.000002,0,54,4
105,129,129,64.999998,1,47,4
88,113,108,57.999998,0,40,4
109,109,119.00001,77.999997,1,49,4
119.00001,129,129,88.999999,0,52,4
97.000003,99.000001,125,60.000002,1,45,4
105,129,129,58.999997,0,61,4
109,109,119.00001,55.000001,1,34,4
97.000003,125,125,60.000002,0,48,4
109,109,119.00001,63.999999,1,34,4
79.000002,115,114,69,0,58,4
98.000002,109,129,77.999997,1,41,4
79.000002,99.000001,119.00001,64.999998,0,65,4
88,125,109,64.999998,1,28,4
97.000003,125,109,64.999998,0,47,4
109,121,129,58.999997,1,39,4
98.000002,119.00001,129,77.999997,0,41,4
94.999999,125,99.000001,81.999999,1,28,3
79.000002,125,99.000001,69,0,54,3
105,99.000001,129,64.999998,1,37,4
109,119.00001,99.000001,79.000002,0,31,3
105,129,129,61.000001,1,40,4
97.000003,115,125,61.000001,0,45,4
105,125,99.000001,64.999998,1,54,4
88,98.000002,108,57.999998,0,56,4
97.000003,115,125,61.000001,1,26,4
79.000002,115,99.000001,61.000001,0,44,4
93.000001,98.000002,98.000002,57.999998,1,26,4
109,119.00001,129,77.999997,0,65,4
95.999998,139,69,68.000001,1,60,3
109,119.00001,99.000001,77.999997,0,41,3
97.000003,125,109,64.999998,1,44,4
109,117,119.00001,68.000001,0,64,4
105,125,99.000001,64.999998,1,43,4
97.000003,99.000001,125,61.000001,0,55,4
105,129,99.000001,58.999997,1,55,4
97.000003,109,119.00001,50,0,57,4
103,109,109,61.000001,1,63,4
99.000001,109,119.00001,77.999997,0,64,4
109,119.00001,99.000001,77.999997,1,60,3
98.000002,121,119.00001,63.999999,0,57,4
99.000001,109,119.00001,55.000001,1,27,4
109,119.00001,99.000001,79.000002,0,26,3
105,129,99.000001,52.999997,1,65,4
109,124,129,58.999997,0,44,4
103,109,88.999999,77.999997,1,30,3
94.999999,121,99.000001,81.999999,0,57,3
79.000002,121,119.00001,63.999999,1,25,4
88,99.000001,125,64.999998,0,57,4
105,129,99.000001,50,1,34,4
79.000002,105,109,55.000001,0,60,4
105,119.00001,125,57.999998,1,65,4
98.000002,109,129,88.999999,0,45,2
97.000003,109,115,51.999998,1,49,4
109,121,129,93.000001,0,40,4
97.000003,125,125,60.000002,1,44,4
105,129,99.000001,58.999997,0,31,4
88.999999,109,119.00001,50,1,37,4
105,117,129,64.999998,0,31,4
99.000001,108,88.999999,68.000001,1,35,3
109,117,129,88.999999,0,39,4
97.000003,125,74.000001,60.000002,1,55,3
105,129,99.000001,52.999997,0,56,4
109,109,109,58.999997,1,36,4
105,99.000001,129,64.999998,0,28,4
105,99.000001,129,64.999998,1,55,4
79.000002,121,109,55.000001,0,26,4
93.000001,98.000002,109,57.999998,1,47,4
97.000003,125,109,64.999998,0,58,4
98.000002,119.00001,129,88.999999,1,42,4
88.999999,109,119.00001,55.000001,0,64,4
79.000002,125,99.000001,69,1,63,4
129,104,129,95.999998,0,26,2
105,129,99.000001,61.000001,1,48,4
88,99.000001,125,64.999998,0,27,4
109,135,129,73.000002,1,33,4
103,109,119.00001,69,0,34,4
88.999999,109,119.00001,83.999997,1,33,4
109,135,129,73.000002,0,48,4
105,125,99.000001,61.000001,1,51,4
109,135,129,73.000002,0,36,4
97.000003,109,109,51.999998,1,43,4
105,125,99.000001,64.999998,0,55,4
109,120,129,68.000001,1,47,4
97.000003,125,109,60.000002,0,58,4
109,121,129,93.000001,1,56,4
79.000002,121,109,55.000001,0,29,4
88,115,99.000001,64.999998,1,33,4
109,119.00001,99.000001,77.999997,0,53,3
79.000002,115,109,58.999997,1,32,4
109,121,109,58.999997,0,59,4
88,109,108,57.999998,1,48,4
94.999999,104,99.000001,72.000003,0,65,3
105,125,99.000001,64.999998,1,48,4
129,104,123,58.999997,0,60,4
109,109,129,79.000002,1,47,4
105,129,99.000001,64.999998,0,31,4
98.000002,121,119.00001,55.000001,0,29,4
98.000002,119.00001,99.000001,55.000001,0,26,4
109,121,58.999997,81.999999,1,37,3
98.000002,121,119.00001,63.999999,0,33,4
88.999999,121,99.000001,86.000001,1,25,3
88.999999,109,119.00001,83.999997,0,51,2
88,125,74.000001,64.999998,1,49,3
109,109,129,55.000001,0,37,4
109,109,129,58.999997,1,27,4
79.000002,119.00001,129,55.000001,0,52,4
79.000002,135,129,64.999998,1,29,4
119.00001,125,88.999999,68.000001,0,51,3
98.000002,109,129,88.999999,1,45,2
97.000003,99.000001,125,60.000002,0,30,4
109,109,119.00001,77.999997,1,47,4
93.000001,113,108,57.999998,0,27,4
109,119.00001,99.000001,70.999998,1,46,4
105,129,99.000001,58.999997,0,41,4
79.000002,121,109,55.000001,1,28,4
105,129,99.000001,58.999997,0,31,4
119.00001,125,88.999999,68.000001,1,41,3
109,119.00001,99.000001,55.000001,0,25,4
105,117,129,64.999998,1,59,4
97.000003,115,125,60.000002,0,55,4
109,109,129,79.000002,1,33,4
109,121,109,86.000001,0,43,3
109,121,129,88.999999,1,43,4
98.000002,121,119.00001,69,1,30,4
97.000003,99.000001,125,60.000002,0,54,4
105,129,99.000001,58.999997,1,55,4
98.000002,109,129,88.999999,0,64,2
109,104,99.000001,58.999997,1,44,4
92.000002,98.000002,88,68.000001,0,41,3
99.000001,119.00001,99.000001,70.999998,1,30,4
97.000003,125,109,60.000002,0,60,4
97.000003,125,109,64.999998,1,50,4
79.000002,135,80.000001,75.999999,0,54,3
93.000001,119.00001,98.000002,63,0,40,4
88.999999,109,119.00001,77.999997,1,49,4
99.000001,135,109,88.999999,0,52,3
97.000003,99.000001,125,60.000002,1,45,4
105,129,99.000001,58.999997,0,61,4
99.000001,109,119.00001,55.000001,1,34,4
109,121,129,93.000001,0,48,4
109,109,119.00001,77.999997,1,34,4
79.000002,135,109,64.999998,0,58,4
79.000002,121,119.00001,63.999999,1,41,4
79.000002,115,99.000001,64.999998,0,65,4
88,125,109,64.999998,1,28,4
97.000003,125,109,64.999998,0,47,4
109,104,99.000001,58.999997,1,39,4
88,98.000002,108,57.999998,0,41,4
109,104,99.000001,72.000003,1,28,4
88,115,109,58.999997,0,54,4
109,119.00001,99.000001,79.000002,0,31,3
97.000003,125,109,61.000001,0,45,4
105,129,79.000002,58.999997,1,54,3
88,98.000002,103,57.999998,0,56,4
77.999997,135,109,64.999998,1,26,4
79.000002,115,99.000001,61.000001,0,44,4
88.999999,109,119.00001,77.999997,1,26,4
109,121,109,77.999997,0,65,3
