Date,Nickname,Movie_score,Title,Content,Is_spoiler,Helpful_vote_count,Not_helpful_vote_count,Total_vote_count
2019-11-20,mehulchavda-71067,10,Masterpiece,This is true masterpiece It's unpredictable i love this movie,X,19,11,30
2019-11-19,atlasmb,7,A Visual Treat,"This film was the winner of the Palme D'Or at Cannes. One can imagine a lengthy standing ovation being given by the elite, wealthy, rich attendees who wished to laud this condemnation of their ilk. Clearly, that is what some reviewers garnered from their viewing of this interesting film. But on the other hand, there are others who view this film as a balancing act, where there is no clear hero or villain. As such, it is a film that asks more questions than it answers.

One thing is certain: this film is a visual treat. Its portrayal of wealthy society and poorer culture pays great attention to detail. Spaces are wonderfully composed and scenes are so well framed, it is tempting to get lost in the visual details.

But there is a story to tell and it is compelling, even if it is sometimes confusing or even inconsistent. The point of view of the director is unclear until the ending. And even then, one wonders about the final lines, which might contradict what has gone before. The best clues to the intent of director Bong Joon Ho are his earlier films, like ""Snowpiercer"" or ""Host"", which feel less ambiguous.",X,2,3,5
2019-11-19,ursozen2000,9,A disturbing yet beautifully woven tale of social disparity,"Bong Joon Wo's 'Parasite' is a disturbing yet beautifully woven tale depicting the dehumanizing gap between the haves and have-nots. Metaphorically and figuratively, Ki Tae's family live below the ground of the haves. Their toilet is even higher than their dwelling ground. This is how poor they are. They struggle to barely crawl up to the surface of economic adequacy, resorting to scams and deceptions, scrapping to make ends meet. The seeming victims are the Parks, a well to do family enveloped in the world of luxury and complacency. Much of the depictions of Ki Tae's family members would initially make the audience think of how despicable they are. While the parks are portrayed to be adequately tolerant of the underprivileged as long as their life is not in any way imposed. Slowly but surely the movie unravels. The subtext of hopelessness of classism soon reveals itself, mixed in with a very well thought out plot twists. 'Parasites' shows a world where the underprivileged are too wrapped in their own survival to recognize the trap they are in while the privileged are too busy meandering the labyrinth of western luxury. One of the best movies ever crafted for sure.",X,1,4,5
2019-11-19,rylanprivett,10,Everything you could ever want in a movie.,"Went in with little knowledge about this movie. This movie was hilarious, suspenseful, and horrifying. I left the theater with a huge smile on my face. Even if you don't watch foreign films, this should be your exception, because this film is something special.",X,11,5,16
2019-11-19,jashminocha,10,Flawless - A gift to cinema and cinematic arts,"There will be movies after parasite and before parasite. There are not enough words for me to describe a movie like this, and i'm not gonna even try. it's a masterpiece comes in once in every generation.",X,9,6,15
2019-11-19,phildexter,6,"Technically great, but not a good thriller.",Looks beautifully shot. But the story is slow and just doesn't progress to anything significant or surprising.,X,2,6,8
2019-11-18,toriraphael,10,It's restored my faith in film!,"From the beautiful cinematography, blocking, locations to the fantastic acting and screen play it is a must watch movie. This truly original story was a once in a lifetime journey that had me laughing, crying and frighten all in one sitting. Don't take my word for it see it for yourself!",X,16,9,25
2019-11-18,bkrueger-18127,8,One of the best foreign language films,"This should be a nomination for a foreign language Oscar. This is enjoyable and fun but not deserving a 9 or 10. The Asian move ""Farewell "" is a superior movie. This is mostly unbelievable and has a questionable ending sequence but still enjoyable. It is worth seeing and deserves a strong 8 and Oscar consideration.",X,1,4,5
2019-11-18,pmkremyda,10,I've never seen a movie more deserving of a 10/10,"I've just recently been introduced to the S.Korean film industry. After a long break from contemporary Hollywood movies, my faith and excitement for cinema has been restored thanks to S.Korean films. I firstly want to talk generally about the differences between big Hollywood blockbusters and what I've experienced with Korean cinema so far. Just for reference, the Korean movies I've seen so far are basically crime/drama/mystery movies with my top 3 being: 1. Parasite, 2. the Chaser, 3. Memories of murder. But there are many that I've yet to watch. What all of those movies have in common is the fact that they are not afraid to be a)real enough to make you relate and feel like you are part of that world, b)funny with respect to the story and the characters, and c) weirdly they felt like they weren't trying too much. I don't know if it's just me being sick of all the Hollywood's ""trying to be super cool"" act, but I find it refreshing to see a movie not talking itself too seriously, but at the same time handling very serious topics without losing the balance of all the above mentioned characteristics. And I find that very hard to do, it really is a thin line. I am so excited to have discovered S.Korean cinema, and i wish more people would not be afraid of the non-Hollywood film industry, as I was.

So, regarding Parasite. If you haven't seen the movie yet, and considering watching it, GO WATCH IT! Don't read anything else. Don't research and ideally don't even watch the trailer. This movie stuck with me for days after watching it. I wish I could forget what I watched and watch it again with a clean slate. What an experience it was! My spoiler-free thoughts: This movie is a master-class in film making and cinematography. All the symbolism and the brilliant shots were so subtle, nothing was thrown in your face. I would almost describe it humble in all its glory. This movie, even if you watch it on mute, has still a story to tell you. Absolutely genius! All praise to director Bong! I don't remember the last time I watched a film and didn't check my phone at all during it. I would say, most films, even the best ones, have some filler shots, meaning they have some kind of low energy points. Parasite had me hooked throughout every single minute of it. In other words, you will not get bored. It's so surprisingly entertaining through all its aspects and genres. Dark comedy, mystery, thriller, drama. They blend so good, and seamlessly that it's almost hard to pay attention to them, because the plot just unravels so naturally that it just seems normal to change the whole mood of the movie. Have you any idea how hard it is to do that, how complicated it is? But somehow Bong managed to make it look easy and natural. When I was a kid, I remember watching the Olympics with my dad. I mostly enjoyed watching the divers. I remember saying to my dad how easy it looked, and how I could probably do it, too (shame on my sweet innocent self, I know). And my dad responded with something that stuck with me: ""Whenever you think that something that somebody is doing looks easy, that is because they are freakishly good at it, and it's actually almost impossible to do by anyone else, and that they have failed and cried and almost gave up probably a million times"". So, respect to the professionals. This movie reminded me of that. Something extremely difficult that seems easy, and effortless.",X,10,5,15
2019-11-18,unhandyandy,6,"good, not great","This is an entertaining movie, but count me among those mystified by the hypr it's generated. 1. It presents the Parks more synpathetically than the Kims. I suspect the rich will take more inspiration from this movie than the poor, and ""Parasites"" sure seems like a call to arms by billionaires. 2. As someone else pointed out, at the start of the movie the Kims can't even fold pizza boxes, but a few days later they're suddenly geniuses. 3. Shouldn't the first chauffeur have turned up in the bomb shelter as the son of the first housekeeper? An opportunity to reinfoce the theme that was carelessly missed by the screenwriters.",O,2,4,6
2019-11-18,ema-10206,9,The best of the year,"Perfect script , Ph of the gods , and the direction is is a work of art that combines with the palate of colors that create a great atmosphere. The soundtrack is normal and the characters are great.",X,1,4,5
2019-11-18,matthewjwill,10,Perfect Film,"Incredible film making, acting and story. Really transported me.",X,17,10,27
2019-11-17,subreality-864-770504,8,"Very Good, but Too Safe for Greatness","I very much enjoyed this film. It wasn't particularly different than a lot of other dark comedies I have seen, but it was very well made and entertaining. I was hooked from the very beginning, when during the fumigation scene our anti-hero protagonists are likened to stink bugs.

The first part of the film is a very clever dark comedy, planted with seeds of the trouble to come.

Then we hit a point in the film when Bong Joon-ho steers the film from comedy towards a more tragic end. My only criticism is the film does not fully commit to this darker direction.

The garden party scene was the perfect opportunity for Bong Joon-ho to go for a Tarantino-style bloody onslaught that would have had the crowd cheering in their seats. Or Miike-style shock-fest that would have had us covering our eyes while gleefully reveling in the gruesomeness. The film could have ended right there, on a high note, without losing momentum to a gratuitous denouement. Instead, I would have loved to have seen end credits rolling over stills of ""artwork"" by the sole garden party massacre survivor, the doubly-traumatized Park Da-song.

I would have liked that.

But the ending didn't reach for any extremes. It was good, but just a bit too safe for my personal taste. I hope Bong Joon-ho pushes the boundaries a bit more in his next film!",O,12,12,24
2019-11-17,gwnightscream,6,Pretty Good Foreign Crime-Drama!,"This 2019 crime-drama tells of a needy, Asian family that sneaks their way into a wealthy businessman's home by pretending to be hired help and after one of their children tutors his daughter. Things go well at first, but take a drastic turn effecting everyone involved. This is a pretty good film with a bit of humorous, tense and dramatic moments. Give this one a try if you enjoy Foreign or crime films.",O,4,5,9
2019-11-17,gperice-544-404167,4,Meaningless But Technically Good Film,"This film is not the great film that some say. Given we are so lost in class conflict reviewers act as if this says something about class and privilege. It doesn't beyond a few obvious scenes of class resentment. It also shows the bad influence of Tarantino by ending the film with idiotic and meaningless violence. It is clear that Hollywood like the rest of America is brutal in the way it cuts out any real mention of class so a film that highlights some obvious aspects of class conflict is seen as something special. This film is not special and Snowpiercer was far better. The rich are too clueless in this film (the rich are never this clueless, they are savage in the protection of their wealth--just look at the state of the world). And things happen without reason. Why would the maid let the maid in at night who was fired? Why wouldn't the rich check references on the people they let in their house? Why would the rich home owner accuse the driver without any real evidence? Still there are some great scenes, some memorable lines.",O,6,11,17
2019-11-17,RussHog,10,Great Movie,I had no idea what to expect going into Parasite. Pleasantly surprised. It's about a low income family who deceives a wealthy family into hiring them - and soon the low income family weeds into the wealthy family's lives and begins to take complete control over them. But all is not what it seems - as the wealthy family's house harbors a dark secret. The script is excellent. You really care about all of the characters and you see this complex situation from every angle. One of the best movies this decade.,X,13,7,20
2019-11-17,jg_1977,10,The masterpiece of cinema 2019 desperately needed,"There have been a sparse few films in recent years that have melded genres seamlessly, performed at the absolute top of their game in technical craft, offered a scathing sociopolitical commentary, all while telling an airtight and compelling story. Luckily for us, Parasite (Gisaengchung) checks all of these boxes, in a year where we couldn't have needed it more badly. Bong Joon-ho's latest absolutely blows all else out of the water (at least compared to the other 30+ movies I've seen in theaters this year), and in a highly organic and original way. The issue of class and the struggles of the poor climbing the ladder to become wealthy is one that Bong Joon-ho is well-known for using, for instance in 2013's Snowpiercer, yet Parasite never at any point feels like it borrows from any of its predecessors or overlaps with them in any way. This is the film's greatest strength, in my opinion, that it so flawlessly weaves together all of its components, including an interesting and nuanced take on class-structure, originally and in such a way that it feels perfectly natural for the story being told. The same can be said for how Bong traverses from one genre to another. From minute to minute, Parasite will have you laughing uproariously, and then suddenly, have you dead-silent and on the edge of your seat. The comedy is dark and laugh-out-loud, while the suspense will make you want to lean in, if only to try and pull the characters out of the scene, so as to relieve the tension. It should be no surprise, that everything else also falls into place wonderfully, from the poignant performances, to the razor sharp editing, to the stunning cinematography. In a year with both high-budget and indie takes on class-struggle such as Joker and Us, Parasite still manages to stand out, in a class of its own.",X,20,13,33
2019-11-17,kleinjeremy,10,Great film!,"Oh my goodness. This is one of the best films I've seen in a while. If you choose to see this film, I plead for you to go in blind. That's the best way to view it.

I'm trying to not say anything about it here. If one person sees this review and decides not to look anything up before watching, then I'll have succeeded.",X,19,11,30
2019-11-16,soltesglenn-07104,10,Banned in Canada,"Just like the movie The Shape of Water ..... this movie is for all intensive purposes banned in Canada .....

From the Cineplex site: The movie Parasite (Korean w/e.s.t.) is not playing in TORONTO - ON on 11/16/2019

It is playing in Oakville in 1 theater. I will play the local art theater that seats 30 in my town later this month.

Interestingly, Google Play has this movie and even has reviews BUT it is not rent-able or buy-able in Canada.

Parasite is about the caste systems that operate worldwide, including Canada .... and is a taboo topic",X,10,6,16
2019-11-15,JackCerf,8,Wow!,"That was my reaction. Parasite starts as a sardonic black comedy about the relations between a poor family and a rich one in present day Seoul before veering off in an entirely unexpected, much darker, almost surreal direction.

The protagonists are the impoverished Kim family. Dad is a Micawber like optimistic fatalist, who has failed at numerous jobs but always expects something to turn up. Mom is solid and practical, a one-time high school track star, who keeps things together. The mid-20s daughter and college-age son are smart, quick, glib and nervy, willing to do whatever it takes, but they don't seem to have found their footing. They don't always agree, but they stick together.

The Kims live in a cramped, squalid basement apartment in the kind of neighborhood where drunks piss in the street. The scrape up a little money folding boxes for neighborhood pizzeria, none too competently. As we meet them, they have just lost free wi-fi because the neighbor upstairs has passworded her router. Dad advises the kids to hold their phones up and move around the apartment to see if they can catch a signal. They do, up on the ledge where the toilet sits. That's Dad's strategy for life in a nutshell.

Deliverance arrives in the form of Son's high school buddy Min, now in college. Min has a gig tutoring English to the 15 year old daughter of a very rich family. He's going to study abroad for a year, and he wants Son to hold his place till he gets back. Min intends to start dating the girl when she's old enough, and he figures Son will be a harmless substitute. Son did well on the English part of the college entrance exam, and Min assures him that he can bs his way through.

The rich family, named Park, live in a gorgeous, spacious modern mansion on a hill, formerly the home of a renowned modern architect who has since moved on to bigger things in Paris. The father is the kind of Korean global businessman who has been the subject of an admiring profile in the New York Times. Mrs. Park is described by Min as ""slow,"" which isn't quite right. She's an oblivious but nice lady, more ornamental than useful, who depends on a middle aged housekeeper and who dotes on and spoils her hyperactive 8 year old son. You might call her street dumb. The same is true of her husband, who knows his way around business but is not as worldly wise as he thinks he is.

The Parks are insulated from the realities of everyday life by a thick cushion of money, and they think the world works the way it's supposed to. Park is always concerned that the family servants ""don't cross the line"" into familiarity. He and his wife assume that anything American is automatically first class and, to show their sophistication, they pepper their Korean conversation with scraps of English the way Miss Piggy uses French.

With the help of a diploma forged by Daughter Kim on Photoshop, Son aces his interview with Mrs. Park and gets hired to give English lessons 2 or 3 afternoons a week. In short order, he and the girl are also making out when Mom's back is turned. Son sees the boy's weird paintings pinned up on the fridge. He suggests to Mrs. Park that the boy could use art therapy and that he just happens to know an American trained art therapist. Mrs. Park swallows the bait, Daughter Kim bluffs her way through the interview with a combination of arrogance and art therapy buzz words she's picked up on the internet, and in short order she's having regular sessions with the little boy. Now that they're through the Parks' gate, the Kim kids manipulate things so that the chauffeur gets fired and is replaced by Dad, and the housekeeper gets fired and is replaced by Mom. They never let on that they're all related. The Parks don't have a clue. When the little boy notices that the new driver smells just like his art teacher, Mr. Park brushes it off because all the people who ride the subway smell the same.""

At the halfway point, this has just been an amusing and quite enjoyable story of the clever, scrappy poor putting one over on the clueless, entitled rich. The Kims are making a very good living off the Parks and eating better than they have in a long time. Of course we know that the Kims will somehow screw up this honeypot and be threatened with discovery and disaster. Things do spiral out of control, but in a completely unexpected way. I can't say how without a major spoiler; let's just say that the Park mansion conceals some extraordinary secrets and that the injuries that the Kims have inflicted come back to haunt them. Their struggle to stave off detection starts as slapstick but gets more and more desperate, and it builds to a climax that you don't see coming but is completely foreshadowed and leaves you wrung out. Definitely worth it.

One sidelight for American viewers. Mr. Kim and one other character have each gone broke in the ""Taiwanese Cake"" business. I googled that. It turns out that there is a pattern in South Korean life of fads giving rise to a large number number of opportunistic but undercapitalized small businesses that fail when the fad runs its course. Taiwanese Cake was one of them, the equivalent of the US cupcake fad of 10 years ago.",X,1,4,5
2019-11-15,superruser-lr,8,Well... what should I say?,"... what should I say about Parasite? This film is a real gem.

The directing is just great, coupled with by an impeccable cinematography. The writing is entertaining and give the characters personality and layer, as well as the story. The themes are justified: the difference between well rich and poor family is one of them. The characters personality are reinforced by the great acting performances of the ensemble cast.

Everything in this movie is a gem. Evrything.

Bong Joon-ho, you are maybe one of my best filmmaker.

Parasite rating: 85/100",X,1,4,5
2019-11-15,PotassiumMan,10,"Explosive crime and class warfare film, funny and suspenseful","Bong Joon Ho's film about an impoverished family of petty criminals in Korea is full of menacing, mischievous energy and spiked with sharply-drawn characters, with varying shades of moral and ethical decay. It's a rare film you will remember for its sheer personality and exciting twists and turns.

It's best to go into this film knowing as little as possible. The family of con artists sees its fortunes take a turn when one day the son by pure chance gains access to the residence of a super wealthy family. The rest should be found out on screen as this film proceeds at a visceral pace and never misses at beat.

Performances are strong all around but the father of the family of criminals is brilliantly portrayed by Song Kang-ho, as he embodies all the boldness and fears of a devoted parent who will do anything to provide for his family, however shady and immoral his choices become. He also exemplifies the steadfast defiance of a working class man who refuses to be held down by those more powerful. The rock of the family, he is one of the most likeable protagonists ever.

For all the vitality and edginess of this film, there is also a residual melancholy feel to the story. Through all the bitter class struggle and criminal audacity at work here, there remains a lingering shred of human dignity. Grandly recommended.",X,13,8,21
2019-11-15,emailbillphillips,1,"Highly rated, but repulsive story","In spite of the excellent reviews, this movie was painful to watch and absolutely repulsive. It got worse the longer I watched. So, what's my problem? I'm a pretty intelligent, educated 75 year old, and I am willing to watch edgy stuff. I can list a dozen edgy foreign movies with subtitles that were excellent, set in Iran, Turkey, Lebanon, and South Korea, etc. There are many moviegoers like me who need a little affirmation of the human spirit in films. This film has none. And, the reviewers who have rated it so highly can only be suspect for there sense of humanity and value. Beware the Metascore!!!!",X,72,106,178
2019-11-15,andrew-dodge58,8,It's own animal.,"Incredible screenplay, uncanny script with a completely unpredictable plot despite the anticipation of anomalous outcomes.. Clever comedic infusion with artistic representation of the consequence of deep social divide.",X,1,4,5
2019-11-15,cappiethadog,9,Rear bushes,"The window looks like a movie screen. At the outset, filmmaker Bong Joon-ho immediately evokes Alfred Hitchcock's ""Rear Window"", the 1954 mystery thriller about the man in a wheelchair who diagnoses a neighbor's murder plot against his wife from across the courtyard of an urban apartment complex. On a subtextual level, photographer L.B. Jeffries(James Stewart) is a voyeur; he glimpses scenes from ordinary people's lives that were never meant for his eyes. Film theorist Laura Mulvey, in her essay ""Visual Pleasure and Narrative Cinema"", linked with moviegoing with voyeurism. We like to watch, more or less, is what Mulvey surmised. When Lars Thorwald(Raymond Burr), the surveilled man, does nothing integral to the cover-up of his wife's murder, Jeffries naps with his body faced away from the mini-dramas unfolding in each apartment square. Ki-woo(Choi Woo-shik), in ""Parasite"", the 2019 winner of the Palm d'or at Cannes, would rather squint at a tiny screen, as demonstrated by the camerawork, a downwards tilt, in which we see the young man staring into his phone instead at the world outside from the sofa of his family's semi-basement apartment. Just like everybody else, Kim Ki-Woo would rather watch a movie on a five-inch screen, instead of the communal experience you get from traditional movie exhibition. But Bong, for the sake of contrast, replicates Hitchcock, with four voyeurs, not just one, watching a man urinate in their alleyway, a nod, perhaps, to Italian neorealism. Later, the same man returns to relieve himself, but this time, Ki-woo's college friend, Min-hyuk(Park Seo-joon), defends their garbage area with thrown bottled water. Both projections of liquid, the water and retaliatory pee, are subjected to slo-mo, transforming narrative into spectacle.

Ki-woo is unemployed. So are his parents and older sister. To pay the rent, they fold pizza boxes; they copy the woman on the pizzeria's website. This repetitious task may look mundane, proletarian and unsexy, but there are people with fetishes, and these fetishists with a predilection for androgynous-looking women who convert cardboard into boxes are voyeurs, too. The Kims don't use Microsoft cell phones, but if they did, the Lumia would run Windows, an apt description of what Jeffries sees from his vantage point; open windows, which run in diametrical opposition to his rear window. Mulvery recognized that the photographer with a leg cast was a peeping tom. Jeffries ogles a woman he identifies as ""Miss Torso""(Georgine Darcy), who does calisthenics in what looks like a proto-sports bar. The moviegoer identifies with Jeffries; the moviegoer also likes to look at women in various states of undress in the dark. The ""male gaze"", as she coined it, because of wireless streaming, no longer, in filmic circumstances, is no longer confined to a theater seat; the female image went mobile and saw light. The woman who is good at making pizza boxes has no control over her own image.

Min-hyuk tutors the girl of a very rich family. Ki-woo's old high school buddy needs a replacement, somebody he can trust, while the English-speaking student attends college abroad, in America. To get the plum job, Ki-woo can't show that he's overawed by his luxurious surroundings. At the Park family's domain, he has to be Ki-woo in italics, an actor; a cool customer. Yeon-gyo(Cho Yeo-jeong), the girl's mother, insists on observing Ki-woo conduct her daughter's first, and potentially, last college preparatory session. When Da-hye(Jung Ji-so) errs on a practice test question, the tutor grabs this rich girl's wrist with two stern fingers, and reprimands her for lacking confidence, which, in effect, levels the playing field for Ki-woo by being the man made out chutzpah, not money. Ki-jeong(Park So-dam), Ki-woo's sister, hired as an art therapy teacher for Da-song(Jung Hyun-joo), the Parks' young son, is even bolder; she banishes the micro-managing mother from the room. Yeon-gyo would never guess that this pair of young adults live in the ghetto. If she knew how disparate the socioeconomic gap between both families were, both Ki-woo and Ki-jeong would probably be fired on the spot. Along with the meditation on voyeurism, ""Parasite"" shares with ""Rear Window"" the depiction of class-consciousness. Although Lisa Fremont(Grace Kelly), a Manhattan socialite, gives L.B. Jeffries an inferiority complex, this strained relationship withstands the photographer's emasculation, because the female fashion tastemaker, a seeming first lady of haute couture, believes that ""there can't be much difference between people and the way they live"". In ""Parasite"", however, it's not just class consciousness, it's class warfare, since money matters to both the Park and Kim family alike. Park Dong-ik(Lee Sun-kyun), an information technology firm CEO, talks repeatedly about lines that the ""help"" can't cross. The chauffeur, Ki-taek(Song Kang-ho), Ki-woo's father, overhears Dong-ik telling his wife that he smells; an odor which could be more metaphoric than literal. In ""Parasite"", all the compromises to fit in are made by the Kims, whereas in ""Rear Window"", it's Lisa who has to change, slumming she does, as exemplified by being interested in the book ""Beyond the High Himalayas"", for the sake of the fragile male ego. She has to remake herself in L.B. Jeffries image of an ideal woman. That's not how the world works anymore. All the splendor in this rich family's house turns the Kims into parasites.

The window at the Park residence looks like a movie screen, too; and this window is in the backyard, a rear window. Nothing but green grass, a perfect lawn with tastefully chosen plants and flowers at its borders. But then, after the Park family comes home from a camping trip ruined by rain, Da-song pitches an Indian tent, transforming the performative soundstage into a western. Now there is a genre film waiting to happen, a western, just like how ""Rear Window"" turns into film noir, when he realizes the machinations of Lars Thorwald. The point-of-view shots in the Hitchcock film all come from Jeffries' perspective; the audience never sees L.B. from Thorwald's vantage point. In other words, Hitchcock doesn't employ the shot/countershot when Thorwald understands that somebody is watching his every move. Joon-ho, on the other hand, shows the Park house interior, not as a POV shot, but as a reverse shot; an omniscient one, in which only the real audience, not a diegetic audience of one, sees the melee between the Kims and Moon-gwang(Lee Jung-eun), the former housekeeper, and Geun-sae(Park Myung-hoon), her husband, who lives in a bunker secreted away within the house. Although Moon-gwang and her imprisoned husband share the same class status as the Kim family, the ex-housekeeper, who once doted on the house's famous architect, judges not just her former employers, but the help staff, as well, for being philistines. Moon-gwang narrates a flashback scene in which we see herself and Geun-sae not just inhabiting the place like riff-raff, but experiencing the living room as aesthetes. With a great sense of nostalgia and loss in her voice, Moon-gwang describes the sunlight, when it hits the glass, the reflection then casts a lovely glow upon the entire house. It's coded talk for celluloid. A reminiscence that is starkly contrasted to the mis-en-scene, in which the aesthetes and philistines fight over incriminating digital footage on Moon-gwang's cell phone. You can watch ""Rear Window"" on a cell phone.

Ki-taek tells his son: ""You know what kind of plan never fails? No plan at all. Because life cannot be planned.""

Lisa goes off-script. Stella(Thelma Ritter), L.B.'s housekeeper, tries to stop her, after they discover no evidence to support foul play when they dig up the courtyard flower bed. She climbs the exterior staircase to Lars Thornwald's apartment. Lisa crosses the line, echoing Dong-ik's words, but in an extra-diegetic sense, as she transforms herself from spectator to subject; another actor in L.B. Jeffries' movie. He watches his girlfriend find proof, Ms. Thornwald's wedding ring, just before the murder suspect returns. Lisa's ad-lib results in the conviction of Lars Thornwald. Conversely, in ""Parasite"", the lay of the lawn is sandwiched between a rear window and, quite pointedly, rear bushes, where Ki-taek and his boss hide, dressed as Indians for Da-song's birthday party. Unlike L.B. Jeffries, his cross-generational counterpart, Ki-taek, despite being positioned as a voyeur among voyeurs(his wife and children), never was the spectator, because the relationship between spectator and subject is a fluid one, always interchangeable, the two positions. Technology transformed the world into a movie screen. The Park family is an aggregate of Lisa, but unlike the clotheshorse, Dong-ik, the IT CEO, especially, believes that there is a difference in how people ""eat, talk, drink, laugh, and wear clothes"". In the chauffeured car, Dong-ik sits in the rear seat, a barrier, but at the birthday party, hiding behind the rear bushes, without a visible barrier, Ki-taek knows that it still exists, even though they are dressed identically as Indians.

The voyeur doesn't have to sit in a darkened theater anymore. It's not 1954. The voyeur carries with him a cellphone. The Park living room, metaphorically speaking, is the theater. But nobody has to be on the sofa to watch the ensuing melee, in which Ki-taek crosses the line and stabs his employer in the heart with a large knife. Films are mobile now. The voyeurs are in the backyard, close to the murder; spectators and subjects, sometimes one, sometimes both.",O,1,5,6
2019-11-15,allaali90,7,What a great movie from Korea,This is my firsy review ..to be hones I am very proud to write my first review for this incredible movie .. No words can describe it . The crew the filming the story .. Wow Korea give us a great hope and open to us a big door after a lot of disappointments in Hollywood this year ... I want to give it 10/10 but I have problem with ending .. it make me a little bit disappointed at the first I think the movie have a great message that says '' every dollar you pay today tommorow in future you will get it'' but the ending destroyed this quote .. at all thx for this great masterpiece 👏🏻👏🏻,X,3,4,7
2019-11-14,hmingtei,10,Amazing movie,"One of the best movies I have ever watched in years. The life of the rich and the poor yet never felt cliché, not even once. Very unpredictable and the anxiety you get from watching the movie is thrilling yet you don't know which character to root for because they have their own stories. So please watch it,, you won't regret it.",X,11,7,18
2019-11-14,RforFilm,10,"Without spoiling it, Parasite is the amazing film equivalent to ""Is it wrong to steel bread to feed a starving family?""","If there's an argument that's been a part of society since the dawn of time is that of class. From the days of cavemen, the Roman Empire, the Enlightment, and even modern times, philosophers, scholars and storytellers have explored the ideology of the wealthy and poor. It's something that people have wanted to fix to create more equality and people that discuss whether things should be equal at all. It's hard to give my opinion because we have so many viewpoints that's its challenging to paint who exactly is in the wrong. There are good wealthy people and bad poor people and vice versa. This is also something that many movies has dived into.

In fact, one of my favorite movies of the 2000's is the science-fiction thriller, Snowpiercer. It was a creative way to look at corrupted societies and how it unfavorably placed the poor without a way out. It's a movie with a lot of layers and Korean director Boon Joon-Ho knew it was important to make it just as entertaining as it was to explore and read into. It looks like he's made another movie about class, except Parasite is a smaller story about two families, but is still as impactful.

We start with a family of four living in the slums, in a basement under a store; father Kim Ki-Taek (played by Song Kang-ho), mother Chung-sook (played by Jang Hye-jin), son Kim Ki-woo (played by Choi Woo-shik) and daughter Kim Ki-Jeong (played by Park So-dam). They struggle for work enough that they take jobs constructing pizza boxes. When a friend of the son comes to visit, he offers Kim Ki-woo an English tutoring job to a wealthy family's daughter. He accepts and sees a world he only dreamt of; a fancy house built by a famous architect, wide space, a backyard and nice cars.

After some convincing from the family, a scheme is made so that the daughter is hired as an art therapist for the youngest son, the father as a new driver/errand runner, and the mother as the new housekeeper. The family is overjoyed that their con has fooled the other family. This leads into them celebrating when the other family leaves for a camping trip by eating and drinking in the living room. Things go wrong when the previous housekeeper returns to get something.

Though there is a second half to the movie, I can't talk about it without spoiling it. Parasite is one of those movies that spans a lot of genres, and yet keeps it focused enough to make it one of the best movies of 2019. It may sound like a typical dark comedy, but because the character development focuses on all four members of the family, it allowed the story to go in a variety of directions that I didn't expect. At the front, this is still a story on class difference. A lot of these movies will revolve around the theme of ""helping the poor"". Thankfully, Parasite is a smarter movie and tries something different.

Parasite doesn't try to make the wealthy family out to be villains. But they don't try to paint the main family in a complete positive light either. These are all grey characters that are simply living life and the lengths their going to climb up. This could mean conning themselves into good jobs or getting a party together for a child. If anything, it tries to lean into how stabbing others in the back to get what they want is bad, but even that can depend on a number of factors. This movie is the prime example of ""would you steal a loaf of bread to feed a starving family"".

Not only is the movie written and directed beautifully, but it's acted amazingly. Though the movie is in Korean, you can tell the actors are still giving it their all as they each understand the complexities of their situation and why each one would make the decisions they make. This also remains one of the better ensemble pieces I've seen this year, hence why I'm not naming them one by one. I noticed this as well in Snowpiercer with how Bong Joon-ho knows how to cast as a whole and work with what he has.

I'll give this ten fancy houses out of ten. It may be in a different language, but this is already one of my favorite movies of the year. This is the kind of movie that can be hard to describe, but my best bet is to simply tell others to see it. I feel like that even talking about it a little could ruin it. Check it out and see just how complicated class difference really is.",X,12,7,19
