userid,version,item_sales,retention_1,retention_7
178129,A,0,TRUE,FALSE
178169,A,0,TRUE,FALSE
178234,B,0,FALSE,FALSE
178260,B,0,TRUE,FALSE
178587,A,0,TRUE,FALSE
178610,B,58,TRUE,FALSE
178620,B,0,FALSE,FALSE
178805,A,50,FALSE,FALSE
178912,B,0,FALSE,FALSE
179102,B,119,TRUE,TRUE
179208,B,0,FALSE,FALSE
179221,A,84,TRUE,FALSE
179233,A,0,FALSE,FALSE
179386,A,0,TRUE,FALSE
179551,A,0,TRUE,FALSE
179716,A,0,FALSE,FALSE
179795,B,0,TRUE,TRUE
179891,A,0,TRUE,FALSE
179911,B,33,TRUE,TRUE
179952,B,0,FALSE,FALSE
179959,B,22,TRUE,TRUE
180120,A,76,TRUE,TRUE
180459,A,0,FALSE,FALSE
180683,A,81,TRUE,FALSE
180746,A,0,FALSE,FALSE
180914,B,160,TRUE,TRUE
180998,A,0,FALSE,FALSE
181059,A,0,FALSE,FALSE
181212,A,106,TRUE,TRUE
181392,B,68,FALSE,FALSE
181483,A,0,FALSE,FALSE
181490,A,0,FALSE,FALSE
181853,A,0,FALSE,FALSE
181945,B,0,FALSE,FALSE
181949,B,0,FALSE,FALSE
182050,A,0,FALSE,FALSE
182059,B,0,FALSE,FALSE
182082,A,0,FALSE,FALSE
182201,B,38,TRUE,TRUE
182272,A,0,TRUE,FALSE
182400,B,0,TRUE,FALSE
182409,A,0,FALSE,FALSE
182517,B,0,FALSE,TRUE
182550,A,0,TRUE,FALSE
182749,B,0,FALSE,FALSE
183329,B,63,TRUE,TRUE
183550,B,0,FALSE,FALSE
183591,A,0,FALSE,FALSE
183738,B,0,FALSE,FALSE
183758,B,0,TRUE,FALSE
183971,B,0,FALSE,FALSE
184071,B,0,FALSE,FALSE
184112,A,0,FALSE,FALSE
184265,A,0,TRUE,FALSE
184342,B,0,FALSE,FALSE
184819,B,0,FALSE,FALSE
184871,A,150,TRUE,TRUE
184938,A,0,FALSE,FALSE
185021,B,0,TRUE,FALSE
185056,B,66,TRUE,TRUE
185074,A,0,TRUE,FALSE
185137,A,0,FALSE,FALSE
185157,A,0,FALSE,FALSE
185368,B,0,FALSE,FALSE
185512,A,109,TRUE,TRUE
185666,A,134,TRUE,TRUE
185728,A,0,FALSE,FALSE
185735,B,0,TRUE,FALSE
185777,A,0,FALSE,FALSE
185984,B,48,TRUE,FALSE
186065,B,0,FALSE,FALSE
186070,A,106,TRUE,FALSE
186071,B,0,TRUE,FALSE
186160,B,0,FALSE,FALSE
186354,A,0,FALSE,FALSE
186386,B,0,FALSE,TRUE
186465,B,0,FALSE,FALSE
186532,A,0,FALSE,FALSE
186621,A,117,TRUE,FALSE
186768,A,0,TRUE,FALSE
186790,B,0,FALSE,FALSE
186890,B,0,FALSE,FALSE
187084,B,0,TRUE,FALSE
187168,A,0,FALSE,FALSE
187424,A,0,TRUE,FALSE
187680,A,0,FALSE,FALSE
187709,A,0,FALSE,FALSE
188036,B,0,FALSE,FALSE
188051,B,0,FALSE,FALSE
188113,B,0,FALSE,FALSE
188134,A,0,TRUE,FALSE
188592,A,0,FALSE,FALSE
188683,A,0,FALSE,FALSE
188801,B,0,FALSE,FALSE
188805,B,125,FALSE,FALSE
188813,B,0,TRUE,FALSE
188880,B,26,FALSE,FALSE
189024,A,0,TRUE,FALSE
189066,A,42,TRUE,FALSE
189098,B,0,TRUE,FALSE
189102,B,0,FALSE,FALSE
189116,B,168,TRUE,FALSE
189329,A,0,FALSE,FALSE
189473,B,0,TRUE,FALSE
189553,A,0,TRUE,FALSE
189748,A,0,FALSE,FALSE
189970,A,134,TRUE,FALSE
190092,B,0,FALSE,FALSE
190151,B,148,TRUE,FALSE
190211,B,0,TRUE,FALSE
190226,A,114,TRUE,FALSE
190245,A,0,FALSE,FALSE
190265,A,0,FALSE,FALSE
190421,A,96,TRUE,TRUE
190424,B,0,TRUE,FALSE
190570,B,0,TRUE,FALSE
190691,B,30,TRUE,FALSE
190695,B,0,FALSE,FALSE
190740,A,0,FALSE,FALSE
190832,A,137,TRUE,TRUE
190851,A,0,FALSE,FALSE
190942,A,0,FALSE,TRUE
190985,B,0,FALSE,TRUE
191098,A,0,FALSE,FALSE
191123,B,0,FALSE,FALSE
191259,B,102,TRUE,TRUE
191329,A,0,FALSE,FALSE
191357,A,60,FALSE,FALSE
191440,B,156,TRUE,FALSE
191952,A,140,FALSE,TRUE
192195,B,0,FALSE,FALSE
192199,B,0,TRUE,FALSE
192237,B,0,FALSE,FALSE
192338,B,0,TRUE,FALSE
192398,B,121,TRUE,TRUE
192424,A,83,TRUE,TRUE
192506,A,31,TRUE,FALSE
192641,A,0,FALSE,FALSE
192863,A,0,FALSE,FALSE
192877,B,0,FALSE,FALSE
193023,A,0,FALSE,TRUE
193180,A,0,FALSE,FALSE
193226,B,118,TRUE,TRUE
193252,B,0,TRUE,FALSE
193406,B,0,FALSE,FALSE
193423,B,0,TRUE,FALSE
193471,A,0,TRUE,FALSE
193572,B,0,FALSE,FALSE
193660,B,0,TRUE,FALSE
194165,A,0,TRUE,FALSE
194177,A,0,TRUE,FALSE
194208,B,167,TRUE,FALSE
194228,B,0,TRUE,FALSE
194528,B,0,FALSE,FALSE
195031,B,112,TRUE,FALSE
195134,B,0,TRUE,FALSE
195218,A,0,TRUE,FALSE
195475,A,0,FALSE,FALSE
195667,A,0,FALSE,FALSE
195673,B,0,TRUE,TRUE
195721,B,0,TRUE,FALSE
195752,B,0,FALSE,FALSE
195806,B,0,TRUE,FALSE
196020,A,149,FALSE,FALSE
196073,B,131,TRUE,TRUE
196293,A,49,TRUE,TRUE
196344,B,126,TRUE,TRUE
196451,A,0,FALSE,FALSE
196526,A,0,TRUE,FALSE
196639,A,0,FALSE,FALSE
196687,A,0,FALSE,FALSE
197207,A,0,FALSE,FALSE
197217,B,0,FALSE,FALSE
197348,B,0,FALSE,FALSE
197645,B,0,TRUE,FALSE
197765,A,0,TRUE,FALSE
197798,B,0,FALSE,FALSE
197807,A,0,FALSE,FALSE
197915,B,0,TRUE,TRUE
198005,A,0,TRUE,FALSE
198189,B,0,FALSE,FALSE
198209,A,0,FALSE,FALSE
198250,A,0,FALSE,FALSE
198256,A,0,TRUE,FALSE
198271,B,0,TRUE,FALSE
198390,B,0,FALSE,TRUE
198415,A,0,FALSE,FALSE
198473,A,0,TRUE,FALSE
198741,B,0,FALSE,FALSE
198750,A,0,TRUE,TRUE
198783,B,0,FALSE,FALSE
198901,B,155,TRUE,FALSE
198914,A,0,TRUE,FALSE
198960,A,0,FALSE,FALSE
199083,B,0,TRUE,FALSE
199150,B,0,FALSE,FALSE
199739,A,0,TRUE,FALSE
199869,B,124,TRUE,TRUE
199912,B,0,FALSE,FALSE
199929,A,0,TRUE,TRUE
200006,B,0,TRUE,FALSE
200073,B,0,TRUE,FALSE
200267,A,0,FALSE,FALSE
200398,A,121,TRUE,TRUE
200463,A,0,TRUE,TRUE
200499,A,137,TRUE,FALSE
200587,B,27,TRUE,TRUE
200615,A,0,TRUE,FALSE
200873,A,0,FALSE,FALSE
200915,A,0,FALSE,FALSE
201136,A,0,FALSE,FALSE
201194,A,82,TRUE,FALSE
201344,B,113,TRUE,FALSE
201345,A,0,FALSE,FALSE
201516,B,71,TRUE,FALSE
201538,A,0,TRUE,FALSE
201717,B,0,FALSE,FALSE
201766,B,57,TRUE,TRUE
201830,A,0,FALSE,FALSE
201868,A,0,FALSE,FALSE
201901,B,0,FALSE,FALSE
201975,A,64,FALSE,FALSE
202226,B,0,FALSE,TRUE
202542,B,0,TRUE,FALSE
202730,A,0,FALSE,FALSE
202881,A,0,FALSE,FALSE
202935,B,0,FALSE,FALSE
202938,B,0,FALSE,FALSE
202961,A,0,FALSE,FALSE
203165,B,0,TRUE,FALSE
203342,B,0,FALSE,FALSE
203401,A,0,FALSE,FALSE
203427,A,29,TRUE,TRUE
203446,A,55,TRUE,FALSE
203623,A,0,TRUE,FALSE
203639,B,0,FALSE,FALSE
203696,B,0,FALSE,FALSE
203804,B,46,TRUE,FALSE
203880,A,0,TRUE,FALSE
203926,B,0,FALSE,FALSE
203970,A,0,TRUE,FALSE
204002,A,0,FALSE,FALSE
204018,A,131,TRUE,FALSE
204040,A,0,FALSE,FALSE
204061,A,0,FALSE,FALSE
204106,A,125,TRUE,FALSE
204229,A,0,TRUE,FALSE
204244,A,0,FALSE,FALSE
204251,B,0,TRUE,TRUE
204307,B,47,TRUE,FALSE
204517,A,0,FALSE,FALSE
204652,B,0,FALSE,FALSE
204714,A,0,FALSE,FALSE
204809,A,143,FALSE,TRUE
204843,B,0,FALSE,FALSE
204870,A,0,TRUE,FALSE
204957,A,0,FALSE,FALSE
205049,B,0,FALSE,FALSE
205112,A,122,TRUE,TRUE
205146,A,60,TRUE,TRUE
205306,B,0,FALSE,FALSE
205322,B,76,FALSE,FALSE
205475,A,109,TRUE,TRUE
205674,A,55,TRUE,FALSE
205840,B,36,TRUE,FALSE
205855,B,117,TRUE,TRUE
205881,B,0,TRUE,FALSE
205938,B,0,TRUE,FALSE
205958,A,0,FALSE,FALSE
205965,B,0,TRUE,FALSE
206431,A,80,TRUE,TRUE
206635,A,0,FALSE,FALSE
206819,B,0,FALSE,FALSE
206857,B,0,FALSE,FALSE
206963,B,0,TRUE,FALSE
206979,B,0,TRUE,FALSE
207006,A,0,TRUE,FALSE
207058,A,0,FALSE,FALSE
207142,B,150,TRUE,FALSE
207282,B,0,FALSE,FALSE
207388,A,0,FALSE,FALSE
207538,A,0,FALSE,FALSE
207551,B,73,TRUE,FALSE
207557,A,0,TRUE,FALSE
207657,B,0,FALSE,FALSE
208374,A,0,FALSE,FALSE
208389,B,0,FALSE,FALSE
208509,A,0,FALSE,FALSE
208551,B,81,TRUE,TRUE
208564,B,59,TRUE,TRUE
208764,A,0,TRUE,FALSE
208900,B,0,TRUE,FALSE
208979,A,0,FALSE,FALSE
208993,A,0,TRUE,FALSE
209045,A,0,TRUE,FALSE
209143,A,0,TRUE,FALSE
209187,B,120,FALSE,FALSE
209281,B,0,FALSE,FALSE
209488,B,0,FALSE,FALSE
209635,A,0,FALSE,FALSE
209644,A,0,TRUE,TRUE
209854,B,44,FALSE,TRUE
209988,B,0,TRUE,FALSE
210186,B,0,FALSE,FALSE
210202,A,0,FALSE,FALSE
210220,B,0,TRUE,TRUE
210382,A,0,TRUE,FALSE
210466,A,0,FALSE,FALSE
210755,B,0,FALSE,FALSE
210788,A,0,TRUE,FALSE
210950,A,0,FALSE,FALSE
210999,A,0,FALSE,TRUE
211052,B,0,FALSE,FALSE
211196,B,0,FALSE,FALSE
211268,A,0,FALSE,FALSE
211929,A,0,FALSE,FALSE
211975,B,0,FALSE,FALSE
211983,B,84,TRUE,TRUE
212109,B,23,TRUE,TRUE
212274,B,0,FALSE,FALSE
212303,A,0,FALSE,FALSE
212517,A,46,TRUE,TRUE
212581,A,0,FALSE,FALSE
212593,A,87,TRUE,FALSE
212771,B,0,FALSE,FALSE
213035,A,122,FALSE,TRUE
213040,B,0,FALSE,FALSE
213336,B,0,FALSE,TRUE
213350,A,133,TRUE,TRUE
213447,A,0,FALSE,FALSE
213526,A,98,TRUE,TRUE
213624,B,0,FALSE,FALSE
213632,B,0,FALSE,FALSE
213633,B,69,FALSE,FALSE
213843,B,0,FALSE,FALSE
213919,B,0,FALSE,FALSE
214005,B,0,FALSE,FALSE
214048,A,0,TRUE,FALSE
214056,A,103,FALSE,FALSE
214300,A,103,TRUE,TRUE
214344,A,122,TRUE,FALSE
214469,B,0,TRUE,FALSE
214481,B,0,FALSE,FALSE
214494,A,0,TRUE,FALSE
214681,A,146,FALSE,TRUE
214700,A,0,FALSE,FALSE
214785,B,0,FALSE,FALSE
214948,A,0,FALSE,FALSE
215092,B,0,FALSE,FALSE
215131,A,0,TRUE,FALSE
215241,B,0,FALSE,FALSE
215414,B,0,FALSE,FALSE
215434,A,0,TRUE,FALSE
215467,A,0,FALSE,FALSE
215597,A,0,TRUE,FALSE
215764,B,163,TRUE,TRUE
215813,A,0,FALSE,FALSE
215869,A,0,FALSE,FALSE
216089,B,0,FALSE,FALSE
216143,A,0,FALSE,FALSE
216159,A,0,FALSE,FALSE
216304,B,142,TRUE,FALSE
216581,A,0,FALSE,FALSE
216630,A,0,TRUE,FALSE
216907,B,0,TRUE,FALSE
216922,B,0,FALSE,FALSE
216947,B,0,FALSE,FALSE
217252,B,0,FALSE,FALSE
217510,B,33,TRUE,FALSE
217616,B,0,FALSE,FALSE
217752,A,0,FALSE,FALSE
217973,B,0,FALSE,FALSE
218080,B,0,FALSE,FALSE
218278,A,119,TRUE,FALSE
218349,A,0,FALSE,FALSE
218428,B,0,FALSE,FALSE
218483,B,146,TRUE,FALSE
218491,B,126,TRUE,FALSE
218725,A,134,TRUE,FALSE
218784,B,0,TRUE,FALSE
218785,A,55,TRUE,TRUE
219102,B,140,TRUE,FALSE
219299,B,75,TRUE,FALSE
219443,B,0,FALSE,FALSE
219691,A,0,FALSE,FALSE
219723,A,46,FALSE,FALSE
219760,A,0,FALSE,FALSE
220185,A,0,TRUE,FALSE
220564,A,0,FALSE,FALSE
220754,B,0,TRUE,FALSE
220846,A,66,TRUE,TRUE
220937,B,0,FALSE,TRUE
221629,B,0,FALSE,FALSE
221780,A,33,TRUE,TRUE
221798,A,0,FALSE,FALSE
221918,B,161,TRUE,TRUE
221990,B,98,TRUE,TRUE
222236,A,0,FALSE,TRUE
222469,A,128,TRUE,TRUE
222570,B,0,FALSE,FALSE
222583,B,0,FALSE,FALSE
222645,B,0,FALSE,FALSE
222716,A,0,TRUE,FALSE
222863,A,41,TRUE,FALSE
222866,A,150,FALSE,FALSE
222985,A,0,FALSE,FALSE
223116,A,0,FALSE,FALSE
223256,B,0,TRUE,FALSE
223370,B,0,TRUE,FALSE
223404,A,21,TRUE,TRUE
223470,B,46,FALSE,FALSE
223761,B,40,TRUE,FALSE
223797,A,0,FALSE,FALSE
223954,A,0,TRUE,FALSE
224063,A,0,FALSE,FALSE
224096,A,30,TRUE,TRUE
224123,A,0,FALSE,FALSE
224138,B,0,FALSE,FALSE
224388,A,0,FALSE,FALSE
224442,A,0,FALSE,FALSE
224454,A,0,TRUE,FALSE
224587,B,0,FALSE,FALSE
224610,A,0,TRUE,FALSE
224701,A,0,FALSE,FALSE
225355,A,0,FALSE,FALSE
225367,B,45,TRUE,TRUE
225619,A,129,TRUE,FALSE
225887,A,33,TRUE,TRUE
225892,B,0,FALSE,FALSE
226086,B,0,FALSE,FALSE
226129,B,141,TRUE,FALSE
226208,A,0,FALSE,FALSE
226528,A,0,FALSE,FALSE
226764,A,0,FALSE,FALSE
226829,A,100,TRUE,TRUE
227053,B,0,TRUE,FALSE
227063,A,0,FALSE,FALSE
227105,A,0,TRUE,TRUE
227149,B,0,FALSE,FALSE
227440,A,0,FALSE,FALSE
227503,B,0,TRUE,FALSE
227511,A,0,TRUE,FALSE
227587,A,49,TRUE,TRUE
227739,A,0,FALSE,FALSE
227843,B,94,TRUE,TRUE
227943,B,0,FALSE,FALSE
227982,B,0,TRUE,FALSE
227985,A,0,FALSE,FALSE
228028,B,0,TRUE,FALSE
228133,B,0,TRUE,FALSE
228313,B,64,FALSE,FALSE
228324,B,0,FALSE,FALSE
228408,A,0,FALSE,FALSE
228539,B,0,FALSE,FALSE
228599,B,0,FALSE,FALSE
228723,A,46,TRUE,TRUE
228756,B,0,FALSE,FALSE
228768,A,0,TRUE,FALSE
228776,A,0,FALSE,FALSE
228802,B,0,FALSE,FALSE
228828,B,0,FALSE,FALSE
228897,A,144,TRUE,TRUE
229147,A,0,FALSE,FALSE
229186,A,0,FALSE,FALSE
229306,B,0,FALSE,FALSE
229449,B,112,TRUE,TRUE
229519,A,0,FALSE,TRUE
229535,A,0,FALSE,FALSE
229749,B,0,TRUE,FALSE
229910,A,0,FALSE,FALSE
229957,A,0,FALSE,TRUE
230016,A,0,TRUE,TRUE
230127,A,0,FALSE,FALSE
230166,B,73,FALSE,FALSE
230329,A,0,FALSE,FALSE
230668,B,0,FALSE,FALSE
230805,B,0,FALSE,FALSE
230897,A,48,FALSE,TRUE
231022,B,0,TRUE,FALSE
231478,B,0,FALSE,FALSE
231560,B,0,TRUE,FALSE
231595,A,0,FALSE,FALSE
231611,A,0,FALSE,FALSE
231622,A,28,TRUE,FALSE
231814,A,0,FALSE,FALSE
231878,B,0,TRUE,FALSE
231918,A,0,TRUE,FALSE
232088,A,0,FALSE,FALSE
232194,A,0,FALSE,FALSE
232306,B,0,FALSE,FALSE
232325,A,0,TRUE,FALSE
232506,B,154,TRUE,FALSE
232533,A,77,TRUE,FALSE
232579,B,0,FALSE,FALSE
232581,A,0,TRUE,FALSE
232752,B,0,TRUE,FALSE
232761,B,66,TRUE,FALSE
232767,A,0,TRUE,FALSE
232838,A,0,FALSE,FALSE
233045,B,0,FALSE,FALSE
233190,A,0,FALSE,FALSE
233418,B,0,FALSE,FALSE
233583,B,0,FALSE,FALSE
233597,B,23,TRUE,TRUE
233817,B,0,FALSE,FALSE
233946,B,0,TRUE,FALSE
234279,A,0,TRUE,FALSE
234463,A,0,FALSE,FALSE
234696,B,170,TRUE,TRUE
234753,A,0,TRUE,FALSE
234891,B,0,FALSE,FALSE
235037,B,0,FALSE,FALSE
235145,A,0,TRUE,FALSE
235309,B,0,FALSE,FALSE
235353,B,0,TRUE,FALSE
235367,B,0,FALSE,FALSE
235390,A,0,FALSE,FALSE
235511,A,0,TRUE,FALSE
235547,B,0,FALSE,FALSE
235571,B,117,FALSE,FALSE
235665,A,0,TRUE,TRUE
235670,B,78,TRUE,FALSE
235725,B,0,FALSE,FALSE
235738,A,126,TRUE,TRUE
235996,A,0,TRUE,FALSE
236010,B,37,TRUE,FALSE
236155,B,91,TRUE,FALSE
236212,A,0,TRUE,TRUE
236218,A,0,TRUE,FALSE
236584,B,0,TRUE,FALSE
236626,A,0,TRUE,FALSE
236652,A,0,TRUE,FALSE
236837,B,0,FALSE,FALSE
236909,A,0,TRUE,FALSE
236953,B,0,FALSE,FALSE
236954,A,0,FALSE,FALSE
237187,B,0,FALSE,FALSE
237543,B,130,TRUE,FALSE
237638,A,0,TRUE,TRUE
238069,A,0,TRUE,TRUE
238312,A,0,FALSE,FALSE
238475,A,0,FALSE,FALSE
238675,A,55,TRUE,FALSE
238730,B,0,FALSE,FALSE
238742,A,0,TRUE,FALSE
238817,B,0,FALSE,FALSE
238958,A,0,FALSE,TRUE
239150,A,0,FALSE,FALSE
239423,A,0,TRUE,FALSE
239462,A,0,TRUE,TRUE
239675,B,0,FALSE,FALSE
239796,B,105,TRUE,TRUE
239859,A,0,TRUE,FALSE
239876,B,0,FALSE,FALSE
240002,A,0,TRUE,FALSE
240033,B,0,FALSE,FALSE
240107,B,0,TRUE,TRUE
240330,B,0,TRUE,FALSE
240510,B,131,TRUE,FALSE
240610,A,0,FALSE,FALSE
240711,B,0,FALSE,FALSE
240801,A,0,TRUE,FALSE
241069,B,0,FALSE,FALSE
241088,B,45,TRUE,FALSE
241107,B,0,FALSE,FALSE
241175,B,78,FALSE,TRUE
241269,B,0,FALSE,FALSE
241540,A,0,FALSE,FALSE
241788,B,0,FALSE,FALSE
241792,A,102,TRUE,FALSE
241807,A,0,FALSE,FALSE
242000,B,0,FALSE,FALSE
242207,A,69,TRUE,TRUE
242265,A,0,FALSE,FALSE
242484,B,0,TRUE,FALSE
242860,B,136,FALSE,FALSE
243145,A,118,TRUE,TRUE
243154,A,142,TRUE,FALSE
243408,A,0,FALSE,FALSE
243542,B,0,TRUE,FALSE
243606,A,0,TRUE,TRUE
243670,B,0,FALSE,FALSE
243889,B,0,FALSE,FALSE
244018,A,0,FALSE,FALSE
244050,B,0,FALSE,FALSE
244073,B,0,TRUE,TRUE
244256,A,0,TRUE,FALSE
244485,B,36,TRUE,TRUE
244583,A,34,TRUE,TRUE
244609,A,106,TRUE,FALSE
244719,A,100,TRUE,FALSE
244751,B,0,FALSE,FALSE
244824,A,0,FALSE,FALSE
244923,B,0,TRUE,FALSE
245122,B,0,FALSE,FALSE
245170,B,0,FALSE,FALSE
245530,B,0,FALSE,FALSE
245597,A,0,FALSE,FALSE
245900,B,83,TRUE,TRUE
245913,A,0,FALSE,TRUE
245995,B,0,FALSE,FALSE
246256,B,0,FALSE,FALSE
246380,A,112,FALSE,FALSE
246385,A,0,FALSE,FALSE
246519,A,0,FALSE,FALSE
246973,B,0,FALSE,FALSE
247190,B,0,FALSE,FALSE
247550,B,0,FALSE,FALSE
247629,A,17,TRUE,FALSE
247670,A,146,TRUE,FALSE
247761,B,0,FALSE,FALSE
247790,B,0,TRUE,TRUE
248145,A,0,FALSE,FALSE
248501,B,0,TRUE,FALSE
248748,B,39,TRUE,TRUE
248891,A,79,TRUE,TRUE
249044,A,0,FALSE,FALSE
249225,A,0,FALSE,FALSE
249301,B,0,FALSE,FALSE
249530,A,0,TRUE,FALSE
249570,B,0,TRUE,TRUE
249648,B,0,FALSE,FALSE
249689,A,135,FALSE,FALSE
249855,B,0,FALSE,FALSE
249971,B,0,FALSE,FALSE
249973,B,0,FALSE,FALSE
250195,B,0,TRUE,TRUE
250313,B,0,FALSE,FALSE
250325,B,0,TRUE,TRUE
250333,B,0,FALSE,FALSE
250527,B,0,FALSE,FALSE
250696,A,0,TRUE,TRUE
251000,A,0,FALSE,FALSE
251156,B,0,TRUE,FALSE
251393,A,0,TRUE,TRUE
251406,A,101,TRUE,TRUE
251472,B,124,TRUE,TRUE
251518,A,0,FALSE,FALSE
251608,A,0,FALSE,FALSE
251728,A,0,FALSE,FALSE
251833,A,0,FALSE,FALSE
251993,B,0,FALSE,FALSE
252138,B,0,FALSE,FALSE
252204,B,0,TRUE,FALSE
252244,A,0,TRUE,TRUE
252329,A,0,FALSE,FALSE
252433,B,0,FALSE,FALSE
252504,A,0,TRUE,FALSE
252616,A,0,FALSE,FALSE
252798,A,0,FALSE,FALSE
252881,A,0,FALSE,FALSE
253036,B,125,TRUE,FALSE
253301,A,0,TRUE,FALSE
253417,B,28,TRUE,FALSE
253486,B,0,FALSE,TRUE
253590,B,0,FALSE,FALSE
253657,A,0,TRUE,TRUE
253863,B,0,FALSE,FALSE
253876,B,136,TRUE,FALSE
253896,A,0,TRUE,FALSE
253937,A,49,TRUE,TRUE
254058,A,0,TRUE,FALSE
254268,A,0,FALSE,FALSE
254342,A,88,TRUE,FALSE
254349,B,0,FALSE,FALSE
254397,B,0,FALSE,FALSE
254573,A,91,FALSE,FALSE
254659,A,21,TRUE,FALSE
254827,A,0,FALSE,FALSE
255077,A,0,TRUE,TRUE
255147,B,0,FALSE,FALSE
255220,A,0,FALSE,TRUE
255223,B,0,FALSE,FALSE
255303,A,0,FALSE,FALSE
255470,A,122,TRUE,FALSE
255473,A,0,TRUE,FALSE
255615,A,0,FALSE,FALSE
255657,A,127,TRUE,TRUE
255688,A,0,FALSE,FALSE
255897,A,0,TRUE,TRUE
256036,A,0,FALSE,FALSE
256040,A,59,TRUE,TRUE
256064,A,0,FALSE,FALSE
256106,B,0,FALSE,FALSE
256429,A,132,TRUE,FALSE
256698,B,0,FALSE,FALSE
257126,B,0,FALSE,FALSE
257330,B,0,TRUE,FALSE
257360,A,0,FALSE,FALSE
257406,A,0,FALSE,FALSE
257426,A,117,TRUE,FALSE
257472,B,0,TRUE,FALSE
257532,A,42,TRUE,TRUE
257615,B,145,TRUE,FALSE
257709,B,0,FALSE,FALSE
257720,A,143,TRUE,FALSE
257813,A,0,TRUE,FALSE
257998,A,0,TRUE,FALSE
258054,B,0,FALSE,FALSE
258244,B,0,TRUE,FALSE
258246,B,0,FALSE,FALSE
258261,B,0,FALSE,FALSE
258287,B,0,FALSE,FALSE
258296,B,0,FALSE,FALSE
258332,A,87,TRUE,FALSE
258400,B,0,TRUE,FALSE
258453,B,0,TRUE,FALSE
258486,B,0,FALSE,FALSE
258612,B,129,TRUE,TRUE
258720,B,118,TRUE,FALSE
258867,B,0,FALSE,TRUE
259111,A,0,FALSE,FALSE
259121,B,0,FALSE,FALSE
259136,A,0,FALSE,FALSE
259172,B,0,FALSE,FALSE
259259,B,0,FALSE,FALSE
259330,A,0,TRUE,FALSE
259556,A,0,FALSE,FALSE
259753,A,0,FALSE,FALSE
259958,B,0,TRUE,FALSE
259960,A,0,TRUE,FALSE
260019,A,107,TRUE,TRUE
260058,A,0,FALSE,FALSE
260167,B,0,FALSE,FALSE
260184,B,0,FALSE,FALSE
260413,A,0,FALSE,FALSE
260446,A,89,TRUE,TRUE
260523,B,0,TRUE,FALSE
260578,A,0,TRUE,FALSE
260699,B,0,FALSE,FALSE
260720,B,0,TRUE,FALSE
260777,B,0,FALSE,FALSE
260866,A,23,TRUE,FALSE
260901,B,163,TRUE,FALSE
261258,B,0,FALSE,FALSE
261501,A,0,FALSE,FALSE
261531,B,0,FALSE,FALSE
261725,A,120,TRUE,FALSE
261762,A,0,FALSE,FALSE
261811,A,94,FALSE,TRUE
261884,A,0,TRUE,TRUE
261973,B,85,TRUE,FALSE
262035,B,0,FALSE,FALSE
262217,A,0,FALSE,FALSE
262307,B,0,FALSE,FALSE
262480,A,0,FALSE,TRUE
262491,B,0,TRUE,FALSE
262601,A,0,FALSE,FALSE
262812,B,0,TRUE,FALSE
263083,A,0,FALSE,TRUE
263178,B,133,TRUE,FALSE
263228,A,0,FALSE,FALSE
263295,B,0,FALSE,FALSE
263301,A,0,FALSE,FALSE
263329,A,0,TRUE,FALSE
263338,B,0,FALSE,FALSE
263382,A,43,TRUE,FALSE
263544,A,0,FALSE,FALSE
263817,A,0,TRUE,FALSE
263912,B,0,TRUE,FALSE
264001,B,0,FALSE,FALSE
264021,B,0,TRUE,FALSE
264420,A,0,TRUE,TRUE
264496,A,0,FALSE,TRUE
264514,B,92,FALSE,FALSE
264564,A,0,TRUE,FALSE
264585,B,0,TRUE,FALSE
264601,B,0,TRUE,FALSE
265087,B,0,FALSE,FALSE
265313,B,0,TRUE,TRUE
265352,A,0,FALSE,FALSE
265613,B,0,FALSE,FALSE
265700,B,0,TRUE,FALSE
265721,B,0,FALSE,FALSE
266135,B,0,TRUE,FALSE
266325,B,0,FALSE,FALSE
266497,B,0,FALSE,FALSE
266540,A,0,FALSE,FALSE
266669,B,0,FALSE,FALSE
266674,A,0,FALSE,FALSE
266745,B,0,FALSE,FALSE
266977,A,0,FALSE,FALSE
267061,A,0,FALSE,FALSE
267062,A,0,TRUE,FALSE
267300,A,57,TRUE,TRUE
267461,A,65,TRUE,TRUE
267647,B,0,FALSE,FALSE
267847,B,96,TRUE,FALSE
267912,B,0,TRUE,FALSE
268064,A,137,FALSE,FALSE
268232,A,53,TRUE,TRUE
268253,A,0,FALSE,FALSE
268298,A,101,TRUE,FALSE
268314,A,77,FALSE,FALSE
268338,A,0,FALSE,FALSE
268492,B,158,TRUE,TRUE
268517,A,0,TRUE,FALSE
268574,A,0,FALSE,FALSE
268756,A,139,TRUE,FALSE
268845,A,0,FALSE,FALSE
268847,A,0,FALSE,FALSE
268912,A,0,FALSE,FALSE
268946,A,133,TRUE,TRUE
269140,B,0,FALSE,FALSE
269182,B,0,TRUE,TRUE
269519,B,0,TRUE,FALSE
269552,A,0,TRUE,TRUE
269827,A,0,FALSE,FALSE
269996,B,0,FALSE,FALSE
270119,A,0,TRUE,FALSE
270187,B,0,TRUE,TRUE
270218,A,0,FALSE,FALSE
270229,A,32,TRUE,FALSE
270262,A,75,TRUE,TRUE
270283,A,0,FALSE,FALSE
270368,B,0,FALSE,FALSE
270389,A,27,TRUE,FALSE
270491,B,0,FALSE,FALSE
270582,A,0,FALSE,FALSE
270655,A,47,TRUE,TRUE
270814,A,0,FALSE,FALSE
270891,B,0,TRUE,FALSE
