house_id,rent,size_sqft,floor,bathrooms,min_to_subway,age_yrs
1909,2500,400,3,1,6,116
1910,2650,600,4,1,4,52
1911,5605,971,11,2,8,16
1912,4400,812,7,1,3,94
1914,3450,800,11,1,9,57
1915,3675,619,3,1,6,8
1916,7495,1600,12,2,2,89
1917,3755,688,11,1,3,15
1918,3600,526,3,1,10,0
1919,5000,1157,4,2,43,41
1920,3995,424,5,1,3,2
1922,3600,770,9,1,10,9
1924,3950,866,39,1,12,27
1925,6300,992,9,2,2,10
1926,4100,646,8,1,1,6
1927,3000,750,1,1,4,66
1929,5450,1227,18,2,1,116
1930,4900,568,3,1,3,106
1931,9000,1578,5,2,6,104
1932,3513,431,27,1,2,16
1933,8195,1600,5,2,6,86
1934,3275,640,3,1,3,15
1935,4400,778,46,1,2,9
1936,4405,679,10,1,5,9
1937,3200,585,20,1,2,38
1938,4700,747,39,1,2,6
1939,7000,1068,4,2,1,8
1940,8250,1322,28,2,1,29
1941,4700,915,3,2,3,31
1942,2300,850,5,1,7,86
1943,2300,750,2,1,9,101
1944,2600,517,2,1,2,28
1946,2950,700,15,1,7,12
1947,7495,1641,12,2,4,6
1948,3350,721,22,1,1,112
1949,6600,1342,17,2,2,28
1950,5425,1104,17,2,2,90
1951,3400,1164,2,1,11,108
1952,3299,470,18,1,4,19
1953,3650,698,9,1,2,8
1954,3134,431,10,1,2,16
1955,2750,850,4,1,1,96
1956,3000,600,2,1,5,116
1957,2300,400,6,1,9,116
1958,4850,754,3,1,10,0
1959,4900,1200,14,1,1,88
1961,2300,883,1,1,3,85
1962,1949,400,1,1,6,96
1963,2850,700,8,1,4,8
1964,3800,516,20,1,2,0
1965,2950,775,6,1,4,87
1966,2300,350,9,1,2,107
1967,4800,1053,21,2,5,56
1968,3742,624,9,1,12,4
1969,2900,497,30,1,15,43
1970,4000,587,6,1,3,52
1971,4195,632,17,1,2,89
1972,3995,900,1,1,10,91
1973,4405,586,3,1,3,16
1974,3295,670,3,1,6,113
1975,3345,750,5,1,8,116
1976,4495,920,4,2,2,13
1977,4995,1181,15,2,2,34
1979,2269,775,4,1,6,96
1980,3675,850,4,1,4,76
1981,4900,870,9,1,2,11
1982,2695,550,2,1,2,116
1983,4600,1012,29,2,12,32
1984,4600,832,38,1,2,8
1985,4000,450,7,1,3,52
1986,1700,450,5,1,3,86
1987,3200,875,14,1,6,57
1988,3800,768,39,1,10,27
1989,3800,525,17,1,4,24
1990,7995,1286,4,2,5,2
1991,3500,670,2,1,3,106
1993,8800,1265,21,2,6,5
1994,2995,800,2,1,3,35
1995,5850,887,3,2,2,0
1996,3500,1000,6,1,4,66
1997,9500,1305,10,2,8,10
1999,5950,1240,8,2,2,75
2000,4072,616,35,1,2,16
2001,3295,578,15,1,2,41
2002,2950,525,10,1,2,90
2003,7500,1454,8,2,7,16
2004,4955,984,3,2,6,33
2005,4135,657,12,1,1,29
2006,2995,980,6,1,7,86
2007,4000,850,17,1,2,27
2008,2000,350,4,1,6,87
2009,7145,1321,5,2,3,116
2010,3900,550,5,1,3,11
2011,5714,1085,10,2,13,1
2012,3190,600,4,1,6,106
2013,1600,400,4,1,3,116
2014,3530,692,3,1,10,16
2015,3600,900,5,1,1,87
2016,3095,700,4,1,10,116
2017,2600,600,3,1,3,106
2018,3000,530,7,1,1,90
2019,5495,1180,10,2,5,86
2020,4325,600,21,1,2,17
2021,2450,749,7,1,5,57
2022,2400,550,2,1,4,74
2023,7295,1300,4,2,3,146
2024,3895,570,4,1,2,29
2025,3700,766,7,1,4,87
2026,5675,712,11,1,8,10
2027,3450,536,19,1,1,29
2028,2550,414,8,1,4,116
2029,8000,972,3,2,3,8
2030,7100,1400,3,2,4,91
2031,3635,680,22,1,1,19
2034,8200,1410,20,1,43,8
2036,3625,550,6,1,7,14
2037,5000,820,7,1,9,86
2038,3975,775,3,1,6,33
2039,5400,1074,15,1,7,34
2040,2095,475,3,1,5,111
2041,4700,1000,5,2,4,89
2042,3786,833,7,1,3,44
2043,7500,1214,15,2,3,88
2044,4000,750,3,1,7,116
2045,3850,800,16,1,9,86
2046,3785,550,22,1,2,35
2047,3100,629,24,1,8,18
2048,6150,1368,6,2,7,53
2049,7500,1168,40,2,7,6
2050,2255,408,12,1,2,99
2051,3000,500,4,1,5,106
2052,3570,660,6,1,1,19
2053,3425,800,5,1,3,89
2054,3600,549,4,1,3,96
2055,7800,1438,9,2,2,20
2056,4425,776,14,1,4,19
2057,2500,418,13,1,2,112
2058,5600,793,21,1,2,10
2059,5330,729,29,1,2,13
2060,1750,550,3,1,5,106
2061,4995,815,7,1,3,8
2063,3600,610,26,1,2,29
2064,3200,1000,6,1,3,77
2065,4270,657,18,1,4,19
2066,2500,550,3,1,1,106
2067,3900,721,19,1,3,15
2068,2764,473,6,1,4,47
2069,3100,764,4,1,0,87
2070,7000,1224,35,2,1,41
2071,6200,689,18,1,8,10
2072,2500,600,10,1,2,53
2073,10000,1300,18,2,2,86
2074,1500,400,1,1,3,106
2075,2650,439,23,1,1,104
2076,7095,1500,18,3,5,26
2077,3950,525,22,1,2,42
2078,4500,885,12,1,9,15
2079,6750,1255,33,2,2,26
2080,4250,800,46,2,13,9
2081,2395,525,5,1,3,66
2082,3525,448,30,1,2,6
2083,2700,408,10,1,6,14
2084,3800,880,18,1,7,16
2085,8599,1518,16,2,5,3
2086,3200,800,2,1,6,30
2087,3295,665,5,1,13,9
2088,2300,500,7,1,4,92
2089,4895,767,16,1,2,8
2090,7500,750,5,1,3,96
2091,3473,464,16,1,2,13
2092,2800,542,29,1,6,28
2093,7800,1900,7,2,5,91
2094,3400,667,12,1,2,9
2095,7900,860,10,1,8,7
2096,3850,853,6,1,10,6
2098,2495,650,3,1,6,86
2099,2500,672,4,1,4,107
2100,7675,1207,22,2,6,8
2101,4800,800,14,1,5,29
2102,4000,700,4,1,5,96
2103,4595,1037,18,1,7,12
2104,8800,1517,12,2,6,10
2105,3600,621,14,1,6,37
2106,4895,948,31,2,14,30
2108,3000,600,14,1,2,89
2109,3000,700,5,1,2,105
2110,3500,900,5,1,3,106
2111,3045,800,3,2,9,106
2112,5300,925,18,1,4,18
2113,1695,250,6,1,2,96
2114,4041,829,3,2,5,52
2115,8300,2200,3,2,2,86
2116,3140,521,3,1,3,54
2117,6756,1082,32,2,2,16
2118,1499,343,2,1,7,57
2119,5495,900,11,1,4,7
2120,3200,515,9,1,0,87
2121,2650,500,1,1,3,116
2122,5700,860,20,1,2,30
2123,3300,885,4,1,1,106
2125,2675,550,17,1,8,32
2127,5500,1105,28,2,2,34
2128,2800,525,4,1,2,96
2129,2300,535,1,1,3,106
2130,5900,1048,57,1,2,30
2132,3300,673,5,1,2,27
2133,7950,1321,4,2,3,116
2135,2675,624,2,1,6,9
2136,4500,669,18,1,2,17
2137,2600,650,5,1,2,115
2138,2400,875,2,1,3,85
2139,3380,594,12,1,4,18
2140,5495,820,23,1,1,76
2141,9100,1565,7,2,2,1
2142,4800,1001,6,1,2,57
2143,2595,500,9,1,5,64
2144,3750,667,18,1,4,20
2145,3100,700,3,1,6,115
2146,5995,1065,14,2,5,30
2147,3615,661,7,1,6,14
2148,3100,1000,5,1,4,91
2149,2395,463,10,1,3,51
2150,1950,400,1,1,6,96
2151,10000,1404,35,2,43,10
2152,3555,411,2,1,5,13
2153,5995,1380,7,2,16,35
2154,5100,875,39,1,2,38
2156,2350,925,1,1,8,106
2157,8000,1100,23,2,13,9
2158,7750,1342,15,2,2,28
2161,3300,596,5,1,2,120
2162,3995,872,19,1,3,85
2164,4175,885,6,1,6,60
2165,3100,594,9,1,4,18
2166,6100,912,3,2,2,124
2167,1600,550,1,1,5,11
2168,7200,1500,9,2,2,48
2169,2750,400,4,1,6,106
2170,3650,750,1,1,4,89
2171,5795,940,9,1,43,8
2172,2350,400,25,1,4,42
2173,3425,681,15,1,1,19
2175,6650,1117,5,2,1,74
2176,7500,942,15,1,3,75
2177,4584,994,5,2,5,52
2178,10000,1850,24,3,5,10
2181,5650,1200,10,2,7,38
2182,3150,694,4,1,5,18
2184,4800,1100,15,1,10,53
2185,2400,550,16,1,4,55
2186,4650,704,6,1,2,32
2187,2800,544,8,1,3,31
2188,5000,1200,5,1,3,106
2189,6495,1600,3,2,8,86
2190,2760,412,9,1,6,14
2191,6750,1456,4,2,6,31
2192,1650,300,1,1,5,96
2193,4180,973,15,1,7,39
2194,6750,1160,33,2,6,37
2195,3840,618,31,1,4,43
2196,3800,670,28,1,2,9
2197,3500,700,8,1,3,11
2198,5995,1372,7,2,10,27
2199,7090,1439,6,2,7,39
2200,7500,1550,6,3,8,29
2201,3100,500,5,1,6,59
2202,3350,638,23,1,2,28
2203,2695,480,10,1,3,31
2204,2500,400,4,1,2,28
2205,3200,850,15,1,3,52
2206,3395,800,3,1,3,126
2207,3700,704,4,1,10,9
2208,3595,700,28,1,3,29
2209,4320,704,3,1,2,0
2211,3950,750,7,1,2,91
2212,3200,900,2,1,11,106
2213,3800,600,9,1,1,31
2214,2600,700,3,1,9,96
2215,1625,550,6,1,4,96
2216,3310,617,28,1,7,39
2217,2650,590,7,1,2,53
2218,2450,1400,4,1,5,101
2219,4300,520,4,1,2,106
2220,5700,1250,5,2,3,96
2222,2000,632,1,1,5,58
2223,9999,2760,17,4,9,59
2224,2100,500,1,1,6,96
2225,3800,850,2,1,6,56
2227,3500,675,4,1,2,105
2228,9500,1430,12,2,4,58
2229,2800,432,8,1,4,111
2230,2000,500,2,1,2,116
2232,5460,1109,12,2,7,7
2233,3800,633,25,1,6,28
2234,3250,500,3,1,6,11
2235,3995,1000,6,1,2,91
2236,3900,700,10,1,2,57
2237,3375,600,19,1,1,88
2238,3750,657,22,1,9,28
2239,6600,1190,32,2,43,10
2240,3300,606,8,1,6,37
2241,4395,788,9,1,3,10
2242,2700,511,30,1,3,30
2243,6700,1250,6,2,4,106
2244,3800,680,3,1,12,8
2245,4685,664,19,1,2,13
2246,3410,850,6,1,3,66
2247,3500,681,3,1,3,15
2248,4250,1021,9,1,7,53
2249,4895,910,11,2,10,16
2250,2900,497,30,1,15,43
2251,3300,1000,4,2,2,109
2252,3495,640,9,1,2,90
2253,3170,574,8,1,1,19
2254,3400,800,1,1,2,106
2255,2150,500,4,1,5,93
2257,3200,561,5,1,5,17
2258,2200,850,2,1,8,116
2259,3500,665,15,1,5,37
2260,2300,500,9,1,3,106
2261,5200,850,29,1,1,51
2262,2595,750,2,1,10,106
2263,5200,1060,18,1,2,57
2264,4262,739,11,1,1,29
2265,2975,650,2,1,1,89
2266,2700,550,4,1,5,1
2267,3620,660,8,1,10,16
2268,2795,1000,3,1,6,106
2269,2100,700,45,1,3,90
2270,2950,737,3,1,7,12
2271,2700,750,2,1,1,9
2273,1995,400,4,1,5,106
2274,5000,747,46,1,2,6
2275,1790,550,3,1,7,106
2276,2900,400,2,1,2,116
2277,2950,520,14,1,2,14
2279,3900,723,27,1,0,87
2280,5075,717,4,1,3,11
2281,3050,497,32,1,3,15
2282,3000,550,2,1,5,30
2283,7000,2000,7,2,9,116
2284,3700,845,32,1,7,41
2285,5200,850,26,1,2,22
2286,6080,1140,30,2,5,17
2287,6895,1200,3,1,1,101
2288,2550,700,6,1,4,43
2289,6295,1200,1,2,8,40
2290,4200,1000,3,1,0,96
2291,2377,720,12,1,5,7
2292,3300,730,9,1,9,57
2293,4134,831,11,1,4,57
2294,10000,1721,3,3,1,90
2295,2992,950,5,1,4,106
2296,4800,800,5,1,1,103
2297,4700,749,5,1,4,4
2298,6500,1200,3,1,4,93
2299,3750,684,7,1,5,15
2300,2200,400,3,1,8,54
2301,3750,642,14,1,7,9
2302,3375,620,20,1,10,29
2303,2895,540,15,1,7,52
2304,8000,1940,9,2,1,104
2305,6853,1127,16,2,2,42
2306,2290,342,2,1,2,89
2307,5200,850,19,1,6,36
2308,5000,664,4,1,1,1
2309,6000,1200,4,1,6,91
2310,4595,850,3,1,5,116
2311,6495,950,18,2,4,19
2312,3387,750,2,1,6,106
2313,3400,800,5,1,3,95
2314,3475,585,4,1,6,113
2315,4245,641,19,1,4,16
2317,3800,700,21,1,13,9
2318,2900,425,3,1,2,28
2319,2550,355,22,1,4,85
2320,4900,1011,24,2,3,29
2321,6935,1098,4,2,5,13
2322,4650,677,1,1,4,29
2323,3900,606,51,1,2,6
2324,5515,1028,12,1,7,39
2325,3460,538,12,1,3,54
2326,6000,1200,23,2,2,31
2327,2995,439,2,1,6,106
2328,3000,600,4,1,6,106
2329,5380,850,15,1,2,11
2330,4564,607,2,1,3,16
2331,2200,400,10,1,8,54
2332,8095,1241,8,2,43,8
2333,3500,560,35,1,4,12
2334,6996,1104,4,1,1,3
2335,3600,685,10,1,5,17
2337,4050,594,15,1,2,0
2338,4750,850,7,1,1,30
2340,7700,1165,15,2,1,9
2343,2700,600,2,1,3,106
2344,2595,550,5,1,4,116
2345,3500,704,5,1,6,30
2346,4995,1260,19,1,7,52
2347,3900,1054,12,2,1,11
2348,2500,600,3,1,5,116
2349,3750,685,9,1,5,15
2351,2800,630,17,1,5,46
2352,3778,943,17,1,4,47
2353,3345,665,17,1,5,17
2354,3900,650,3,1,5,30
2355,4600,1100,6,2,1,96
2356,6500,1162,15,2,3,15
2357,3100,704,5,1,1,30
2358,5827,1385,7,2,2,116
2359,4300,931,2,1,2,84
2360,2600,448,6,1,1,103
2361,3705,809,21,1,7,39
2362,2500,480,7,1,4,20
2363,3650,850,10,1,6,59
2364,8995,868,6,2,3,115
2365,10000,2010,22,3,4,31
2366,3800,986,3,0,3,25
2367,3250,700,9,1,6,87
2368,6113,1004,9,2,4,19
2369,3500,800,2,1,2,116
2370,4000,740,30,1,15,43
2371,6495,950,1,1,3,116
2372,2995,999,4,1,4,106
2373,3250,727,19,1,12,32
2374,7500,1343,5,2,2,27
2375,2095,700,1,1,5,77
2376,5900,986,30,1,5,3
2377,6400,1293,10,2,4,57
2378,8650,1860,6,3,17,15
2379,4600,1045,26,1,1,88
2380,2000,600,2,1,3,116
2381,3795,1110,5,2,4,13
2382,4745,863,4,1,3,52
2383,3910,623,25,1,8,16
2384,4335,542,28,1,2,8
2386,2795,442,10,1,4,108
2388,3495,400,1,1,4,81
2389,3200,700,12,1,6,53
2390,3000,450,7,1,1,29
2391,2935,506,15,1,5,44
2392,3985,1187,3,2,7,11
2393,6650,949,9,2,3,103
2394,6100,850,4,1,1,86
2395,4375,750,2,1,4,180
2397,3500,686,24,1,10,29
2398,3230,483,7,1,8,16
2399,5900,888,7,2,2,124
2401,1300,275,2,1,2,104
2403,9785,1638,40,2,2,29
2405,5505,1139,6,2,3,30
2406,3140,522,11,1,5,17
2407,3550,645,10,1,2,30
2408,7125,1021,35,2,2,8
2409,4412,668,14,1,2,16
2410,2500,650,4,1,4,96
2411,2200,575,9,1,7,60
2412,3450,625,9,1,1,51
2413,3800,750,7,1,7,32
2414,5295,700,6,1,2,4
2415,3990,880,6,1,2,116
2417,3500,650,4,2,8,116
2418,2500,400,15,1,5,30
2419,3100,610,8,1,2,30
2420,2550,400,12,1,2,86
2422,2590,750,4,2,3,106
2423,2450,590,5,1,3,26
2424,6500,1100,4,2,3,54
2425,4290,732,45,1,2,6
2426,4100,1217,5,2,2,113
2427,3400,721,11,1,7,12
2428,2800,650,2,1,4,106
2429,3375,496,5,1,1,52
2430,9500,1600,8,3,8,46
2431,3950,746,4,1,1,29
2432,5295,590,3,1,3,2
2434,3650,650,20,1,43,14
2436,4100,850,5,1,4,86
2437,4500,698,13,1,3,52
2438,5100,750,20,1,5,3
2439,6750,1387,11,2,1,88
2440,4500,861,21,1,4,37
2441,6000,2200,18,2,6,57
2442,4650,1200,6,2,2,13
2443,4500,778,4,1,6,2
2444,6495,1080,28,2,3,13
2445,3775,682,12,1,4,7
2446,4650,1100,3,1,4,106
2447,6250,1341,16,2,4,9
2448,5250,973,34,1,2,34
2449,5900,861,10,1,2,106
2450,3800,684,10,1,5,15
2451,3495,712,5,1,8,12
2452,4825,710,26,1,2,17
2453,6000,1200,5,2,3,53
2454,7004,1331,32,2,2,10
2456,5000,635,11,1,8,10
2457,7995,1372,7,2,5,10
2458,4000,893,1,2,1,77
2459,1450,500,1,1,3,79
2460,4000,890,3,2,9,106
2461,3100,600,5,1,3,116
2462,2670,600,1,1,10,4
2463,4500,1200,4,2,4,116
2465,4040,630,5,1,4,16
2466,2350,500,3,1,10,105
2467,4400,800,34,1,2,8
2468,3645,681,6,1,1,19
2470,5200,1100,8,2,5,59
2471,3000,550,18,1,7,16
2472,4660,744,4,1,4,2
2474,10000,2042,1,3,6,86
2475,6000,982,41,1,7,6
2476,5900,1198,35,2,13,50
2477,2353,550,21,1,12,17
2478,4181,586,33,1,2,16
2479,3461,788,6,1,7,29
2480,3600,800,2,1,2,52
2481,3450,661,42,1,2,38
2482,3500,800,18,1,1,29
2483,3295,900,3,1,15,16
2484,6600,1295,26,2,10,30
2485,8000,1481,20,2,6,28
2486,3595,625,2,1,8,106
2487,2900,419,5,1,2,29
2490,2595,305,6,1,2,89
2491,6350,1126,3,2,10,29
2492,2500,599,5,1,8,29
2493,5400,1500,11,2,3,32
2494,7700,1309,4,2,3,52
2495,6200,1210,38,2,12,27
2496,8795,1200,3,1,1,101
2497,3575,650,28,1,12,36
2498,2150,400,2,1,2,116
2499,7500,1450,8,2,4,61
2500,3450,746,12,1,2,90
2501,3200,520,29,1,2,14
2502,6075,1035,4,2,2,0
2503,4232,556,5,1,3,16
2504,3250,600,4,1,10,105
2505,3670,687,8,1,10,7
2506,5500,1100,7,1,4,31
2507,2675,445,16,1,1,103
2508,5650,850,6,1,2,85
2509,3500,600,16,1,2,89
2511,2750,480,5,1,1,103
2512,8995,1537,17,2,9,11
2513,4569,920,6,1,4,57
2514,4870,1038,10,2,7,39
2515,3500,950,4,1,3,136
2516,3275,708,8,1,14,30
2518,2600,700,4,1,10,36
2519,3000,500,5,1,3,115
2520,3795,600,3,1,4,116
2521,7495,1209,18,2,2,30
2522,4700,1300,8,2,7,53
2523,3610,525,28,1,4,16
2524,7895,1100,23,2,4,24
2525,5510,839,5,1,1,1
2526,4995,840,14,1,4,51
2527,2400,400,2,1,5,76
2528,4400,767,9,1,3,11
2529,2850,488,14,1,1,103
2530,3350,700,1,1,3,53
2532,2200,575,2,1,8,115
2533,2500,395,1,1,12,8
2534,2750,400,4,1,5,96
2535,3600,763,10,1,10,27
2536,2300,443,6,1,2,9
2537,2850,750,2,1,1,96
2538,5897,962,18,2,12,4
2539,3125,612,15,1,8,18
2540,4010,709,14,1,8,16
2541,1775,550,4,1,8,96
2542,1795,400,4,1,6,96
2543,3700,808,51,1,2,30
2544,3195,800,11,1,5,116
2545,3795,766,19,1,4,47
2546,1799,400,1,1,11,106
2547,6600,1166,15,2,3,15
2548,9300,1342,6,2,1,3
2549,3540,604,4,1,2,89
2550,8400,1300,19,2,7,14
2551,2199,500,3,1,5,96
2552,2995,350,4,1,1,116
2553,2450,550,6,1,3,60
2554,3450,639,16,1,3,30
2555,4995,785,5,1,4,52
2556,2849,436,3,1,6,106
2557,6830,950,8,1,1,116
2558,9250,1600,4,3,2,30
2559,2999,900,4,1,6,115
2560,3750,761,12,1,8,31
2561,4695,950,28,1,2,29
2562,5250,1170,7,2,3,89
2563,2995,616,6,1,9,105
2564,7675,1302,5,2,3,27
2566,4500,900,15,1,8,52
2567,4850,700,20,1,4,24
2568,4100,550,5,1,1,116
2569,4000,800,38,1,13,9
2570,2540,450,32,1,3,29
2571,3300,725,18,1,8,32
2572,3295,1086,4,1,11,108
2574,4550,662,11,1,3,11
2575,3325,1200,4,1,6,86
2577,3300,1371,4,2,3,85
2578,2635,852,8,1,4,8
2579,7500,1225,11,2,7,14
2580,5950,900,44,2,1,29
2581,6250,1230,25,2,10,30
2582,2550,400,3,1,5,82
2583,4750,991,38,2,10,29
2584,6815,1209,18,2,4,18
2585,5550,813,9,1,2,9
2586,2500,418,10,1,5,56
2587,4300,1000,22,1,11,43
2588,5195,1100,15,1,9,86
2589,3795,900,4,1,7,53
2590,4550,800,17,1,4,51
2591,3286,618,14,1,4,47
2592,3195,750,13,1,2,91
2594,3645,666,6,1,1,19
2595,3650,1000,6,1,9,104
2597,6900,1194,30,2,15,43
2598,3600,1100,2,1,3,106
2599,4800,1200,4,2,2,30
2600,3230,534,9,1,5,17
2601,3450,450,3,1,3,116
2602,4700,1150,1,2,14,116
2603,3300,700,5,1,7,116
2604,3194,470,4,1,4,19
2605,3950,642,34,1,6,37
2606,2150,700,2,1,10,106
2607,3700,795,8,1,1,104
2608,7550,1150,28,2,2,17
2609,3235,532,27,1,5,44
2610,3895,900,4,1,10,17
2611,4500,760,3,1,1,64
2612,2599,500,3,1,5,116
2614,3040,473,4,1,6,14
2615,3922,779,4,1,2,116
2616,5200,700,28,1,4,24
2617,7500,860,10,1,8,7
2618,3995,712,25,1,2,16
2619,4095,595,46,1,3,13
2620,2700,424,40,1,43,43
2621,2850,600,15,1,4,56
2622,5200,900,22,1,9,15
2623,3850,676,7,1,2,86
2624,5695,1350,8,2,2,89
2625,4795,700,23,1,4,24
2626,6225,1207,28,2,5,17
2627,3700,850,10,1,5,86
2628,3595,775,12,1,4,53
2629,2900,800,5,1,5,115
2630,6100,1035,5,2,2,0
2631,2700,531,14,1,3,53
2632,6000,948,23,1,6,28
2633,3250,585,31,1,5,30
2636,4850,948,23,2,14,30
2637,2100,467,8,1,11,50
2638,3197,468,9,1,2,16
2640,4600,1500,2,2,3,106
2642,3950,649,10,1,2,27
2643,6800,1040,9,2,4,37
2645,3300,725,6,1,1,29
2646,7995,1531,4,2,2,106
2647,3600,700,12,1,6,37
2648,3400,750,4,1,2,116
2649,6900,1097,2,2,2,96
2650,5830,1097,23,2,1,19
2651,3400,429,9,1,2,13
2652,4800,900,3,1,4,33
2653,2700,625,4,1,1,116
2654,2395,550,2,1,2,86
2655,5400,722,8,1,6,13
2656,8900,1700,24,2,2,43
2657,3400,900,2,1,3,52
2658,7505,1447,5,2,5,17
2659,3000,636,24,1,7,33
2660,6000,1198,20,2,3,11
2661,5150,977,50,1,10,27
2662,2250,600,5,1,14,96
2663,3395,600,29,1,12,36
2664,3300,500,14,1,1,51
2665,2495,435,24,1,8,28
2666,4500,1400,4,2,4,116
2667,4250,1250,3,2,5,76
2668,10000,2900,6,2,2,92
2669,5850,1144,5,2,3,18
2670,3221,597,5,1,3,44
2672,4000,1000,10,2,5,12
2673,4600,799,34,1,2,6
2674,3750,920,11,1,9,30
2675,2750,549,4,1,5,56
2676,3195,520,30,1,2,14
2677,1895,500,3,1,4,3
2678,3550,569,29,1,2,38
2679,4500,704,34,1,2,6
2680,8000,972,4,2,3,8
2681,3200,557,15,1,3,44
2682,2995,375,5,1,5,86
2683,5650,1077,29,2,11,12
2684,6450,1216,12,2,2,101
2686,3450,662,19,1,1,19
2687,3600,825,6,1,6,30
2688,4040,953,21,2,8,18
2689,3895,828,16,1,5,86
2690,2500,600,1,1,2,59
2691,6600,1207,48,2,2,9
2692,2275,550,3,1,5,116
2693,2400,450,3,1,7,55
2694,4500,886,7,1,1,180
2695,3150,500,5,1,8,32
2696,2995,750,3,1,3,51
2697,6050,1200,25,2,12,36
2698,5400,2000,1,2,9,104
2699,6800,1284,18,2,4,47
2700,5244,888,4,1,0,4
2701,7700,1164,17,2,2,0
2702,5995,968,12,2,2,28
2703,6795,1400,21,2,8,9
2704,3190,785,2,1,10,6
2705,3800,446,4,1,1,11
2706,4302,510,14,1,3,16
2708,4000,800,36,1,2,9
2709,2800,700,4,1,1,96
2710,5190,972,11,2,4,28
2711,3250,500,4,1,10,48
2712,3990,684,19,1,8,16
2713,2950,500,11,1,7,88
2714,2699,800,4,1,13,106
2715,8000,1100,36,2,3,29
2717,5200,1400,10,2,8,86
2718,3450,800,7,1,3,89
2719,5995,950,4,1,3,116
2720,2700,600,10,1,10,27
2721,3900,667,19,1,6,8
2723,4995,1050,24,2,2,34
2724,5700,1400,9,2,3,32
2725,2790,487,4,1,4,47
2726,3200,725,5,1,2,116
2727,8975,1600,17,3,8,31
2728,6200,958,5,1,3,116
2729,2700,417,19,1,2,28
2730,4250,759,2,1,3,11
2731,2800,570,10,1,4,51
2732,2100,550,3,1,3,116
2733,3195,1700,2,1,7,96
2734,6500,1150,19,2,6,11
2735,2995,500,11,1,6,58
2736,4850,675,21,1,2,42
2737,1395,500,5,1,5,111
2738,6600,1550,12,2,4,33
2739,6250,1800,2,3,2,92
2741,2870,585,4,1,2,120
2744,8000,1100,22,2,5,30
2745,6000,1200,6,1,1,106
2746,7900,1324,7,2,8,1
2747,4800,1100,6,2,6,59
2748,3810,707,12,1,4,28
2749,4500,500,1,1,6,116
2750,4500,900,14,1,43,14
2751,3125,627,18,1,2,120
2752,2150,500,11,1,3,86
2753,4000,868,7,1,2,58
2754,2350,400,2,1,1,101
2755,2495,450,5,1,2,116
2756,3410,788,11,1,7,29
2757,4665,941,14,1,7,39
2758,3900,682,30,1,15,43
2759,5735,1115,4,2,4,28
2760,2385,800,5,1,9,106
2762,3055,578,22,1,4,47
2763,3000,640,46,1,5,13
2764,4865,729,16,1,2,13
2765,4500,1100,6,1,1,180
2766,3000,573,9,1,11,31
2767,4395,800,6,1,4,7
2768,3400,760,7,1,12,27
2769,2700,750,5,1,1,9
2770,4700,708,47,1,2,6
2771,3600,768,3,1,2,26
2772,3500,750,29,1,7,49
2773,3975,741,12,1,1,29
2774,3525,633,26,1,2,41
2775,1900,650,5,1,5,94
2776,6150,1126,9,2,10,29
2777,4395,1000,2,1,4,76
2778,3345,1500,2,1,3,94
2779,4695,800,10,1,2,116
2780,3500,707,10,1,12,27
2781,5995,1500,8,2,3,89
2782,5400,714,6,1,1,1
2783,2670,265,3,1,9,0
2784,5850,1100,37,1,2,30
2785,5800,1031,2,1,1,19
2787,7115,1413,15,2,5,17
2789,2695,375,21,1,4,108
2790,3430,900,4,1,6,53
2791,3695,785,40,1,3,11
2792,2700,525,3,1,11,12
2793,6700,1355,13,2,15,60
2794,2910,800,23,1,10,4
2795,1875,450,5,1,3,116
2796,2925,580,12,1,6,33
2797,9200,1500,4,2,2,106
2798,2600,600,2,1,9,96
2799,8150,860,10,1,8,7
2800,3365,614,3,1,6,14
2801,2750,1236,1,1,4,6
2802,3250,722,7,1,12,32
2803,2950,600,8,1,4,85
2804,4500,850,6,1,2,30
2805,4375,693,6,1,2,8
2806,6995,1446,35,2,3,11
2807,3500,700,9,1,11,31
2808,2500,550,3,1,1,54
2809,4995,850,4,1,1,77
2810,6995,1350,4,2,6,104
2811,6800,800,8,1,2,121
2812,4950,810,14,1,2,30
2813,3800,700,3,1,4,116
2814,4273,723,7,1,9,9
2815,10000,1770,10,3,5,10
2816,2825,505,23,1,2,41
2817,2575,600,9,1,4,8
2818,7865,1421,5,2,4,28
2819,3210,576,10,1,5,44
2820,3150,700,12,1,12,27
2821,8400,1447,7,2,5,2
2822,3300,900,3,1,1,86
2823,5295,1015,18,2,8,29
2824,6995,1000,6,1,1,109
2826,2600,525,2,1,5,101
2827,6200,1500,1,2,4,116
2828,3895,474,3,1,5,13
2829,2695,750,5,1,3,90
2830,2695,440,19,1,3,37
2831,3195,625,3,1,4,30
2833,3150,730,9,1,9,57
2834,3800,700,9,1,10,9
2836,5454,1200,18,2,1,51
2837,3400,795,26,1,0,48
2838,3395,775,3,1,4,106
2839,3525,642,15,1,4,18
2840,2295,585,2,1,6,96
2841,2600,513,19,1,2,31
2842,4700,1000,7,2,4,30
2843,3350,667,14,1,2,9
2844,7350,1090,30,2,2,17
2845,3100,750,3,1,3,90
2846,6840,1285,10,2,7,33
2847,7300,1333,18,2,43,8
2848,2700,700,2,1,6,101
2849,3495,1000,1,1,4,91
2850,7800,1425,9,2,3,54
