customer_id,InvoiceNo,InvoiceDate,TotalSales
12701,567578,2011-09-21 10:47,16
12520,567666,2011-09-21 15:23,20.1
12520,567666,2011-09-21 15:23,23.8
12609,567904,2011-09-22 16:34,25.2
12609,567904,2011-09-22 16:34,42.1
12517,568472,2011-09-27 11:50,13.6
13812,569860,2011-10-06 14:37,11.4
12627,569893,2011-10-06 15:51,17.7
12627,569893,2011-10-06 15:51,8
12627,569893,2011-10-06 15:51,27.4
12627,569893,2011-10-06 15:51,32.7
12627,569893,2011-10-06 15:51,42.2
12627,569893,2011-10-06 15:51,36.5
12524,570082,2011-10-07 11:19,9.7
12427,570452,2011-10-10 15:15,17.6
12530,570637,2011-10-11 12:34,22.1
12633,570754,2011-10-12 11:40,9
12613,571065,2011-10-13 14:59,28.6
12613,571065,2011-10-13 14:59,29.9
12613,571065,2011-10-13 14:59,9.6
12613,571065,2011-10-13 14:59,7.8
12613,571065,2011-10-13 14:59,14.9
12613,571065,2011-10-13 14:59,40.6
12475,571308,2011-10-17 10:10,44.9
12473,571328,2011-10-17 11:27,30.2
12662,571556,2011-10-18 9:24,39
12662,571556,2011-10-18 9:24,37.7
12642,572054,2011-10-20 12:31,47.6
13815,576787,2011-11-16 13:54,21.4
12668,579094,2011-11-28 10:56,32.6
12572,579927,2011-12-01 9:20,10.2
12560,580511,2011-12-04 13:54,21.4
12601,543550,2011-02-10 9:43,16.4
12709,548320,2011-03-30 12:54,38.4
12476,560901,2011-07-21 17:39,11.7
12647,537197,2010-12-05 14:02,16.9
12501,540458,2011-01-07 12:28,47.5
12520,546365,2011-03-11 11:35,28.6
12701,549680,2011-04-11 13:02,42.1
12701,549680,2011-04-11 13:02,19.3
12426,554985,2011-05-29 12:26,34.4
12528,559899,2011-07-13 12:24,33.4
12560,560590,2011-07-19 15:55,35
12642,564216,2011-08-24 9:23,23
12627,569893,2011-10-06 15:51,37.3
12738,536840,2010-12-02 18:27,31.5
12647,537197,2010-12-05 14:02,38.2
12647,537197,2010-12-05 14:02,8.4
12708,537250,2010-12-06 10:43,33.5
12647,537594,2010-12-07 12:28,45.7
12647,537594,2010-12-07 12:28,37.8
12481,537892,2010-12-09 10:13,40.6
12647,539403,2010-12-17 12:21,38.1
12481,540414,2011-01-07 10:32,32.5
12481,540414,2011-01-07 10:32,40.1
12501,540458,2011-01-07 12:28,27.6
12501,540458,2011-01-07 12:28,27.1
12501,540458,2011-01-07 12:28,13.7
12480,540480,2011-01-07 15:27,26.9
12524,540562,2011-01-10 10:35,17.4
12524,540562,2011-01-10 10:35,8.7
12708,541122,2011-01-14 9:23,27.7
12626,541269,2011-01-17 11:01,7.1
12626,541269,2011-01-17 11:01,24.9
12559,541877,2011-01-24 10:12,23.9
12693,541962,2011-01-24 12:58,38.1
13815,542080,2011-01-25 12:16,10.5
12609,542128,2011-01-25 15:13,27.7
12528,542621,2011-01-31 9:05,17.9
12476,542648,2011-01-31 11:46,18
12476,542648,2011-01-31 11:46,26.8
12668,542713,2011-01-31 13:27,39.7
12477,543737,2011-02-11 12:45,37.4
12476,543833,2011-02-14 10:24,39.7
12614,545718,2011-03-07 10:22,9
12614,545718,2011-03-07 10:22,41.4
12614,545718,2011-03-07 10:22,9.9
12623,545994,2011-03-08 13:50,28.1
12613,547383,2011-03-22 15:42,45.6
12668,547822,2011-03-25 14:53,17.7
12668,547822,2011-03-25 14:53,18.9
12668,547822,2011-03-25 14:53,21.3
12668,547822,2011-03-25 14:53,17.4
12481,547925,2011-03-28 13:57,25.2
12580,549193,2011-04-07 10:24,7.1
12477,550137,2011-04-14 13:59,41
12662,550178,2011-04-14 17:25,6.4
12476,550527,2011-04-19 10:48,31.7
12530,550665,2011-04-20 9:31,17.1
12645,551820,2011-05-04 12:11,37.7
12645,551820,2011-05-04 12:11,44.9
12592,552649,2011-05-10 13:44,29.1
12712,552656,2011-05-10 14:46,41.6
12481,553731,2011-05-19 8:26,45.1
12481,553731,2011-05-19 8:26,7.7
12710,554106,2011-05-22 14:05,28.5
12710,554106,2011-05-22 14:05,39.7
12633,554861,2011-05-27 10:29,45.2
12709,555282,2011-06-02 9:04,18.5
12516,556469,2011-06-12 11:37,20.2
12516,556469,2011-06-12 11:37,35.5
12708,556509,2011-06-13 10:33,39.2
12481,556517,2011-06-13 10:52,31.1
13815,557466,2011-06-20 13:08,25.5
13815,557466,2011-06-20 13:08,27.9
12528,559899,2011-07-13 12:24,34.3
12662,560566,2011-07-19 13:45,9.5
12480,560569,2011-07-19 14:04,34.3
12560,560590,2011-07-19 15:55,13.9
12560,560590,2011-07-19 15:55,38.6
12476,560901,2011-07-21 17:39,18.2
12476,560901,2011-07-21 17:39,14.1
12476,560901,2011-07-21 17:39,37.9
12644,562045,2011-08-02 10:33,9.8
12644,562045,2011-08-02 10:33,27.9
12693,562435,2011-08-04 17:51,40.2
12517,562537,2011-08-05 15:02,11.3
12473,563540,2011-08-17 12:04,17
12473,563540,2011-08-17 12:04,18.3
12600,563776,2011-08-19 11:23,36.4
12662,564328,2011-08-24 13:42,36.7
12662,564328,2011-08-24 13:42,17
12649,564337,2011-08-24 14:40,44
12712,564367,2011-08-25 9:18,13.2
12708,564749,2011-08-30 8:15,13.2
12477,564856,2011-08-31 9:11,20.1
12477,564856,2011-08-31 9:11,30.4
12477,564856,2011-08-31 9:11,25.8
14335,565430,2011-09-04 13:07,42.8
14335,565430,2011-09-04 13:07,12.5
12627,565442,2011-09-04 14:09,45.5
12592,566054,2011-09-08 15:04,14.7
12635,566233,2011-09-11 11:04,19.1
12566,566739,2011-09-14 14:30,25.8
12516,567959,2011-09-23 9:13,29.2
12708,568674,2011-09-28 13:30,45.2
12481,569563,2011-10-05 9:46,30.4
12481,569563,2011-10-05 9:46,20.9
12481,569563,2011-10-05 9:46,36.2
12628,569721,2011-10-06 9:28,38.5
12626,569844,2011-10-06 13:30,11
12627,569893,2011-10-06 15:51,25.7
12530,570637,2011-10-11 12:34,34.7
12530,570637,2011-10-11 12:34,42.5
12569,570784,2011-10-12 11:49,47.3
12569,570784,2011-10-12 11:49,8.7
12709,570792,2011-10-12 12:01,8.6
12709,570792,2011-10-12 12:01,41.2
12498,570881,2011-10-13 9:30,29.4
12613,571065,2011-10-13 14:59,47.3
12613,571065,2011-10-13 14:59,20.6
12613,571065,2011-10-13 14:59,39.8
12473,571328,2011-10-17 11:27,44
12473,571328,2011-10-17 11:27,33.2
12662,571556,2011-10-18 9:24,17.5
12572,571724,2011-10-19 8:20,25.6
12572,571724,2011-10-19 8:20,40.9
12642,572054,2011-10-20 12:31,30.8
12500,572134,2011-10-21 10:13,36.5
12712,572241,2011-10-21 15:20,9.7
12569,572894,2011-10-26 14:39,20.7
12569,572894,2011-10-26 14:39,34.4
13812,573284,2011-10-28 14:27,34.5
12645,574679,2011-11-06 12:38,10.4
12645,574679,2011-11-06 12:38,44.5
12708,574869,2011-11-07 12:44,10.6
13817,575713,2011-11-10 17:49,16.2
12712,575732,2011-11-11 8:19,15.1
13815,576787,2011-11-16 13:54,29.7
13815,576787,2011-11-16 13:54,27.4
13815,576787,2011-11-16 13:54,11.9
12477,576910,2011-11-17 9:51,15.1
12702,577406,2011-11-20 10:36,6.9
12702,577406,2011-11-20 10:36,47.2
12702,577406,2011-11-20 10:36,32.9
12658,577615,2011-11-21 10:22,8.4
12658,577615,2011-11-21 10:22,31.4
12658,577615,2011-11-21 10:22,41.5
12658,577615,2011-11-21 10:22,21.8
12476,578472,2011-11-24 12:40,40.6
12668,579094,2011-11-28 10:56,16.6
12479,579152,2011-11-28 13:26,35.5
12479,579152,2011-11-28 13:26,28.7
12572,579927,2011-12-01 9:20,7.8
12569,580154,2011-12-02 10:24,12.1
12569,580154,2011-12-02 10:24,11.1
12569,580548,2011-12-05 9:41,40.4
12569,580548,2011-12-05 9:41,41.8
12569,580548,2011-12-05 9:41,39.8
12475,571308,2011-10-17 10:10,14.7
12668,547822,2011-03-25 14:53,24.8
12708,556509,2011-06-13 10:33,10.3
13815,557466,2011-06-20 13:08,33.4
12560,560590,2011-07-19 15:55,46.8
13814,561194,2011-07-25 13:54,33.5
12517,562537,2011-08-05 15:02,9.6
12627,564079,2011-08-22 15:55,31.1
12642,564216,2011-08-24 9:23,30.2
13812,564638,2011-08-26 12:54,24.4
12477,564856,2011-08-31 9:11,6.1
12635,566233,2011-09-11 11:04,28
12609,567904,2011-09-22 16:34,37.5
13813,569017,2011-09-30 9:22,15
13813,569017,2011-09-30 9:22,11.7
12626,569844,2011-10-06 13:30,18.8
13816,569861,2011-10-06 14:37,21.6
12477,570002,2011-10-07 9:16,20.6
12519,570007,2011-10-07 9:26,40.3
12613,571065,2011-10-13 14:59,29.5
12526,571304,2011-10-17 9:37,10.4
12572,571724,2011-10-19 8:20,13.5
13812,573284,2011-10-28 14:27,21
13813,573430,2011-10-31 10:38,15
12522,573629,2011-10-31 15:30,43.5
12628,574713,2011-11-06 14:26,38.2
12628,574713,2011-11-06 14:26,21.4
12628,574713,2011-11-06 14:26,21
12480,575896,2011-11-11 14:52,7.2
12480,575896,2011-11-11 14:52,33.1
12480,575896,2011-11-11 14:52,24
12480,575896,2011-11-11 14:52,25.7
12480,575896,2011-11-11 14:52,42.9
12626,576863,2011-11-16 16:06,17.5
12662,576890,2011-11-16 17:25,7.9
12658,577615,2011-11-21 10:22,20.1
12479,579152,2011-11-28 13:26,10.1
12572,579927,2011-12-01 9:20,42.6
12560,580511,2011-12-04 13:54,18.3
12560,580511,2011-12-04 13:54,36.5
12628,580648,2011-12-05 13:15,45.6
12662,536527,2010-12-01 13:04,44.2
12662,536527,2010-12-01 13:04,45.1
12738,536840,2010-12-02 18:27,43.2
12647,537197,2010-12-05 14:02,18.4
12668,539466,2010-12-19 12:46,23.7
12585,539957,2010-12-23 12:58,44
12585,539957,2010-12-23 12:58,33.1
12585,539957,2010-12-23 12:58,28.4
12585,539957,2010-12-23 12:58,39.7
12585,539957,2010-12-23 12:58,22.9
12585,539957,2010-12-23 12:58,39.4
12585,539957,2010-12-23 12:58,37.3
12481,540414,2011-01-07 10:32,23.8
12501,540458,2011-01-07 12:28,42.5
12601,540769,2011-01-11 10:38,26.2
12626,541269,2011-01-17 11:01,10.5
12528,542621,2011-01-31 9:05,7.3
12668,542713,2011-01-31 13:27,29.9
12668,542713,2011-01-31 13:27,46.5
12520,546365,2011-03-11 11:35,33.7
12520,546365,2011-03-11 11:35,36.4
12520,546365,2011-03-11 11:35,36.5
12693,547071,2011-03-20 13:59,29.6
12613,547383,2011-03-22 15:42,6.7
12668,547822,2011-03-25 14:53,33.5
12668,547822,2011-03-25 14:53,11.7
12668,547822,2011-03-25 14:53,20.2
12481,547925,2011-03-28 13:57,37
12481,547926,2011-03-28 13:59,36.4
12601,548412,2011-03-31 10:38,21.2
12647,549434,2011-04-08 12:30,31.7
12569,550004,2011-04-14 9:56,9.5
12477,550137,2011-04-14 13:59,25.8
12477,550137,2011-04-14 13:59,36
12476,550527,2011-04-19 10:48,14.7
12476,550527,2011-04-19 10:48,43.7
12619,550625,2011-04-19 14:02,46.9
12619,550625,2011-04-19 14:02,27.9
12649,552844,2011-05-11 14:37,13.3
12649,552844,2011-05-11 14:37,38.2
12520,553741,2011-05-19 9:37,41.8
12709,555282,2011-06-02 9:04,46.1
12517,555383,2011-06-02 15:13,24.7
12601,555417,2011-06-03 10:17,24.4
12468,555523,2011-06-05 11:36,33.3
12609,555719,2011-06-06 15:31,15.4
12647,559316,2011-07-07 13:54,36.3
12647,559316,2011-07-07 13:54,46.7
12528,559899,2011-07-13 12:24,34.8
12619,559987,2011-07-14 12:12,34.3
12619,559987,2011-07-14 12:12,43
12619,559987,2011-07-14 12:12,18
12619,559987,2011-07-14 12:12,35
12560,560590,2011-07-19 15:55,42.2
12560,560590,2011-07-19 15:55,35.4
12560,560590,2011-07-19 15:55,43.8
12560,560590,2011-07-19 15:55,7
12521,560635,2011-07-20 10:51,34.6
12521,560635,2011-07-20 10:51,34.2
12626,560876,2011-07-21 15:14,47.1
12626,560876,2011-07-21 15:14,27.5
12627,560997,2011-07-22 13:59,19.3
13814,561194,2011-07-25 13:54,18.8
13814,561194,2011-07-25 13:54,29.7
13814,561194,2011-07-25 13:54,41.3
13814,561194,2011-07-25 13:54,12.4
13814,561194,2011-07-25 13:54,7
12644,562045,2011-08-02 10:33,42.3
12644,562045,2011-08-02 10:33,43.7
12644,562045,2011-08-02 10:33,23.3
12626,562370,2011-08-04 14:20,29.4
12626,562370,2011-08-04 14:20,36.8
12517,562537,2011-08-05 15:02,8.3
12530,562605,2011-08-08 10:59,35.6
12530,562605,2011-08-08 10:59,27.6
12619,563345,2011-08-15 13:22,24.6
12619,563345,2011-08-15 13:22,36.1
12645,564039,2011-08-22 12:40,29.2
12642,564216,2011-08-24 9:23,20.4
12709,565440,2011-09-04 14:06,13.2
12627,565442,2011-09-04 14:09,23.1
12526,565765,2011-09-06 14:19,13.9
13814,566041,2011-09-08 13:48,30.1
13814,566041,2011-09-08 13:48,37.4
13814,566041,2011-09-08 13:48,38
13814,566041,2011-09-08 13:48,35.6
12635,566233,2011-09-11 11:04,12.5
12635,566233,2011-09-11 11:04,26.2
12635,566233,2011-09-11 11:04,44.8
12635,566233,2011-09-11 11:04,39.2
12600,567134,2011-09-16 14:20,10.7
12520,567666,2011-09-21 15:23,27.2
12520,567666,2011-09-21 15:23,33.8
12609,567904,2011-09-22 16:34,8.4
12619,567958,2011-09-23 9:00,44.7
12708,568674,2011-09-28 13:30,38.2
12708,568674,2011-09-28 13:30,23.8
12709,568987,2011-09-29 15:58,24.3
12709,568987,2011-09-29 15:58,13.5
12481,569563,2011-10-05 9:46,29.5
12481,569563,2011-10-05 9:46,38
12626,569844,2011-10-06 13:30,42.6
12626,569844,2011-10-06 13:30,16
12626,569844,2011-10-06 13:30,35.2
12626,569844,2011-10-06 13:30,14.8
12626,569844,2011-10-06 13:30,39
12626,569844,2011-10-06 13:30,39.6
12626,569844,2011-10-06 13:30,25.5
12626,569844,2011-10-06 13:30,34.5
12569,569867,2011-10-06 14:54,35.2
12627,569893,2011-10-06 15:51,9.9
12519,570007,2011-10-07 9:26,29.4
12427,570452,2011-10-10 15:15,23.6
12709,570792,2011-10-12 12:01,14.4
12709,570792,2011-10-12 12:01,19.9
12613,571065,2011-10-13 14:59,23.1
12613,571065,2011-10-13 14:59,33.3
12613,571065,2011-10-13 14:59,12.2
12613,571065,2011-10-13 14:59,19.8
12613,571065,2011-10-13 14:59,26.2
13810,571215,2011-10-14 12:57,42.5
13810,571215,2011-10-14 12:57,11.9
13810,571215,2011-10-14 12:57,37
13810,571215,2011-10-14 12:57,17.9
12477,571227,2011-10-14 13:54,18.6
12475,571308,2011-10-17 10:10,36.4
12475,571308,2011-10-17 10:10,35.7
12473,571328,2011-10-17 11:27,23.1
12473,571328,2011-10-17 11:27,14.4
12476,572559,2011-10-25 8:44,18.1
13813,573430,2011-10-31 10:38,43.4
12708,574869,2011-11-07 12:44,32.8
12708,574869,2011-11-07 12:44,35.7
13810,575733,2011-11-11 8:33,44.4
12480,575896,2011-11-11 14:52,11
12476,576327,2011-11-14 15:19,8.9
12481,576893,2011-11-17 8:29,20
12481,576893,2011-11-17 8:29,42.1
12658,577615,2011-11-21 10:22,45.6
12619,578298,2011-11-23 14:52,14.4
12619,578298,2011-11-23 14:52,33
12619,578298,2011-11-23 14:52,16.8
12619,578298,2011-11-23 14:52,11.7
12668,579094,2011-11-28 10:56,9.3
12479,579152,2011-11-28 13:26,28.5
12479,579152,2011-11-28 13:26,36
12627,579393,2011-11-29 12:07,13.9
12627,579393,2011-11-29 12:07,13.7
12627,579393,2011-11-29 12:07,8.8
12627,579393,2011-11-29 12:07,35
12627,579393,2011-11-29 12:07,45.2
12627,579393,2011-11-29 12:07,14.8
12627,579393,2011-11-29 12:07,24.6
12627,579393,2011-11-29 12:07,36
12662,536527,2010-12-01 13:04,35.7
12427,536861,2010-12-03 10:44,20
12712,536983,2010-12-03 14:30,40.8
12708,537250,2010-12-06 10:43,46.5
12708,537250,2010-12-06 10:43,9.8
12647,537594,2010-12-07 12:28,12.6
12481,537892,2010-12-09 10:13,30.1
12481,537892,2010-12-09 10:13,22.3
12712,537995,2010-12-09 11:39,42.9
12712,537995,2010-12-09 11:39,11.6
12600,539327,2010-12-17 9:24,30.3
12647,539403,2010-12-17 12:21,7.7
12668,539466,2010-12-19 12:46,20.5
12668,539466,2010-12-19 12:46,42.7
13817,539946,2010-12-23 11:46,16.7
12585,539957,2010-12-23 12:58,40.6
12530,540410,2011-01-07 10:04,29.7
12530,540410,2011-01-07 10:04,6.7
12481,540414,2011-01-07 10:32,41.1
12501,540458,2011-01-07 12:28,19
12501,540458,2011-01-07 12:28,23
12501,540458,2011-01-07 12:28,28.3
12501,540458,2011-01-07 12:28,38.2
12501,540458,2011-01-07 12:28,42.6
12501,540458,2011-01-07 12:28,31.1
12501,540458,2011-01-07 12:28,28.7
12501,540458,2011-01-07 12:28,23.7
12501,540458,2011-01-07 12:28,7.5
12501,540458,2011-01-07 12:28,27.2
12501,540458,2011-01-07 12:28,41.5
12501,540458,2011-01-07 12:28,35.5
12480,540480,2011-01-07 15:27,17.2
12708,541122,2011-01-14 9:23,41.4
12708,541122,2011-01-14 9:23,8.7
12626,541269,2011-01-17 11:01,31.7
12626,541269,2011-01-17 11:01,20.4
12626,541269,2011-01-17 11:01,29.6
12626,541269,2011-01-17 11:01,39
12626,541269,2011-01-17 11:01,7.1
12626,541269,2011-01-17 11:01,29.5
12626,541269,2011-01-17 11:01,39.7
12626,541269,2011-01-17 11:01,46.9
12527,541480,2011-01-18 12:05,13.8
12527,541480,2011-01-18 12:05,21
12559,541877,2011-01-24 10:12,31
12693,541962,2011-01-24 12:58,12.8
12693,541962,2011-01-24 12:58,19.9
12693,541962,2011-01-24 12:58,43.8
12625,541965,2011-01-24 13:27,19.9
12625,541965,2011-01-24 13:27,43.2
13815,542080,2011-01-25 12:16,16.8
13815,542080,2011-01-25 12:16,44.5
13815,542080,2011-01-25 12:16,21.8
12528,542621,2011-01-31 9:05,40.4
12476,542648,2011-01-31 11:46,25.4
12668,542713,2011-01-31 13:27,33
12668,542713,2011-01-31 13:27,45.9
12668,542713,2011-01-31 13:27,40.4
12668,542713,2011-01-31 13:27,37.7
12662,543121,2011-02-03 13:58,47.5
12662,543121,2011-02-03 13:58,41.7
12662,543121,2011-02-03 13:58,47
12662,543121,2011-02-03 13:58,16.1
12601,543550,2011-02-10 9:43,11
12561,543587,2011-02-10 11:39,14.9
12477,543737,2011-02-11 12:45,39.8
12476,543833,2011-02-14 10:24,17.3
12654,544302,2011-02-17 13:16,33.6
12633,544933,2011-02-25 8:44,28.1
12633,544933,2011-02-25 8:44,40.2
12633,544933,2011-02-25 8:44,28.6
12633,544933,2011-02-25 8:44,29.9
12712,545706,2011-03-07 9:10,29.7
12708,545709,2011-03-07 9:49,21.3
12708,545709,2011-03-07 9:49,11.4
12662,545988,2011-03-08 12:52,42
12623,545994,2011-03-08 13:50,21.1
12520,546365,2011-03-11 11:35,14.8
12520,546365,2011-03-11 11:35,26.8
12520,546365,2011-03-11 11:35,11.8
12480,546851,2011-03-17 13:23,12.9
12480,546851,2011-03-17 13:23,44.1
12480,546851,2011-03-17 13:23,42.4
12613,547383,2011-03-22 15:42,20.5
12613,547383,2011-03-22 15:42,8.2
12613,547383,2011-03-22 15:42,22.7
12613,547383,2011-03-22 15:42,39.4
12520,547715,2011-03-25 8:50,43.3
12668,547822,2011-03-25 14:53,8.9
12668,547822,2011-03-25 14:53,30.7
12668,547822,2011-03-25 14:53,15.6
12481,547925,2011-03-28 13:57,22.7
12569,548654,2011-04-01 13:47,11.9
12580,549193,2011-04-07 10:24,26.8
12580,549193,2011-04-07 10:24,46.4
12701,549680,2011-04-11 13:02,14.4
12701,549680,2011-04-11 13:02,43.1
12477,550137,2011-04-14 13:59,25.5
12477,550137,2011-04-14 13:59,6.2
12477,550137,2011-04-14 13:59,45.1
12477,550137,2011-04-14 13:59,23.7
12662,550178,2011-04-14 17:25,40.1
12662,550178,2011-04-14 17:25,38.9
12662,550178,2011-04-14 17:25,23.3
12662,550178,2011-04-14 17:25,28.3
12622,550960,2011-04-21 16:39,6.2
12569,551886,2011-05-05 9:23,32.6
12569,551886,2011-05-05 9:23,31
12569,551886,2011-05-05 9:23,23
12649,552844,2011-05-11 14:37,6.8
12693,552871,2011-05-12 8:52,10.3
12481,553731,2011-05-19 8:26,42.6
12481,553731,2011-05-19 8:26,44.7
12520,553741,2011-05-19 9:37,6.7
12520,553741,2011-05-19 9:37,25.8
12524,553842,2011-05-19 12:24,18.6
12710,554106,2011-05-22 14:05,35.2
12708,554137,2011-05-23 10:13,40.8
12613,554699,2011-05-26 9:17,7.3
12613,554700,2011-05-26 9:18,7.2
12633,554861,2011-05-27 10:29,14.1
12633,554861,2011-05-27 10:29,23
12633,554861,2011-05-27 10:29,40.2
12633,554861,2011-05-27 10:29,17.2
12426,554985,2011-05-29 12:26,25.5
12426,554985,2011-05-29 12:26,39.6
12426,554985,2011-05-29 12:26,20.1
12426,554985,2011-05-29 12:26,45
12473,555162,2011-06-01 10:15,32
12473,555162,2011-06-01 10:15,30.8
12601,555417,2011-06-03 10:17,44.8
12468,555523,2011-06-05 11:36,46.3
12468,555523,2011-06-05 11:36,12
12468,555523,2011-06-05 11:36,12
12662,555553,2011-06-05 13:45,18.3
12662,555553,2011-06-05 13:45,37.3
12609,555719,2011-06-06 15:31,46.6
12609,555719,2011-06-06 15:31,7.3
12609,555719,2011-06-06 15:31,34.2
12569,556114,2011-06-09 9:36,22.6
12569,556114,2011-06-09 9:36,13.5
13815,557466,2011-06-20 13:08,16.1
12626,558628,2011-06-30 17:59,11.6
12635,559362,2011-07-08 8:43,14
12648,559421,2011-07-08 11:55,42.4
12569,560544,2011-07-19 12:37,28.4
12662,560566,2011-07-19 13:45,28.2
12662,560566,2011-07-19 13:45,11.3
12480,560569,2011-07-19 14:04,36.6
12480,560569,2011-07-19 14:04,16.2
12480,560569,2011-07-19 14:04,24
12480,560569,2011-07-19 14:04,27.1
12560,560590,2011-07-19 15:55,44.3
12560,560590,2011-07-19 15:55,36.3
12560,560590,2011-07-19 15:55,35
12520,560728,2011-07-20 14:38,40
12626,560876,2011-07-21 15:14,36.5
12476,560901,2011-07-21 17:39,15.6
12627,560997,2011-07-22 13:59,15.6
12627,560997,2011-07-22 13:59,8.6
13814,561194,2011-07-25 13:54,16.4
13814,561194,2011-07-25 13:54,12.1
13814,561194,2011-07-25 13:54,7.1
13813,561583,2011-07-28 10:33,21.7
12627,562035,2011-08-02 9:29,11.4
12627,562035,2011-08-02 9:29,13.2
12517,562537,2011-08-05 15:02,10.6
12517,562537,2011-08-05 15:02,15.2
12517,562537,2011-08-05 15:02,31.5
12569,563373,2011-08-16 10:02,24.2
12473,563540,2011-08-17 12:04,33.1
12473,563540,2011-08-17 12:04,17
12626,563808,2011-08-19 11:46,45.4
12626,563808,2011-08-19 11:46,42.3
12626,563808,2011-08-19 11:46,9.9
12627,564079,2011-08-22 15:55,44.1
12627,564079,2011-08-22 15:55,20.3
12627,564079,2011-08-22 15:55,18.7
12627,564079,2011-08-22 15:55,34.7
12662,564328,2011-08-24 13:42,23.2
12662,564328,2011-08-24 13:42,12.7
12649,564337,2011-08-24 14:40,11.3
12712,564367,2011-08-25 9:18,10.5
13812,564638,2011-08-26 12:54,9.9
13812,564638,2011-08-26 12:54,35.4
13812,564638,2011-08-26 12:54,12.1
12492,564666,2011-08-26 14:51,33
12492,564666,2011-08-26 14:51,30
12477,564856,2011-08-31 9:11,25.9
12477,564856,2011-08-31 9:11,37.8
12710,565416,2011-09-04 12:00,15.2
12710,565416,2011-09-04 12:00,11.3
12569,565423,2011-09-04 12:23,30
12627,565442,2011-09-04 14:09,14.6
12627,565442,2011-09-04 14:09,30.8
12526,565765,2011-09-06 14:19,8.8
12526,565765,2011-09-06 14:19,47.5
12526,565765,2011-09-06 14:19,38.3
12635,566233,2011-09-11 11:04,16.4
12635,566233,2011-09-11 11:04,11.6
12635,566233,2011-09-11 11:04,39.2
12701,567578,2011-09-21 10:47,36.1
12520,567666,2011-09-21 15:23,14.3
12703,569001,2011-09-29 17:52,12.1
12703,569001,2011-09-29 17:52,18.9
12628,569721,2011-10-06 9:28,15.5
13816,569861,2011-10-06 14:37,8.8
13816,569861,2011-10-06 14:37,17.6
12627,569893,2011-10-06 15:51,41.4
12627,569893,2011-10-06 15:51,44.7
12477,570002,2011-10-07 9:16,22.1
12519,570007,2011-10-07 9:26,23.1
12519,570007,2011-10-07 9:26,40.9
12528,570095,2011-10-07 11:57,45.6
12492,570189,2011-10-07 15:15,27.4
12530,570637,2011-10-11 12:34,26.6
12530,570637,2011-10-11 12:34,6.2
12633,570754,2011-10-12 11:40,9.7
12633,570754,2011-10-12 11:40,46.8
12633,570754,2011-10-12 11:40,21.9
12498,570881,2011-10-13 9:30,33.4
12498,570881,2011-10-13 9:30,23.8
12498,570881,2011-10-13 9:30,32
12498,570881,2011-10-13 9:30,47.4
12498,570881,2011-10-13 9:30,23.5
12613,571065,2011-10-13 14:59,18.8
13810,571215,2011-10-14 12:57,20.7
13810,571215,2011-10-14 12:57,21.3
12477,571227,2011-10-14 13:54,26.7
12526,571304,2011-10-17 9:37,12.1
12526,571304,2011-10-17 9:37,36.9
12526,571304,2011-10-17 9:37,7.3
12475,571308,2011-10-17 10:10,12.4
12475,571308,2011-10-17 10:10,14.8
12473,571328,2011-10-17 11:27,20
12473,571328,2011-10-17 11:27,47.4
12473,571328,2011-10-17 11:27,38.7
12473,571328,2011-10-17 11:27,31.2
12473,571328,2011-10-17 11:27,14.7
12662,571556,2011-10-18 9:24,34.1
12662,571556,2011-10-18 9:24,8.2
12662,571556,2011-10-18 9:24,19.8
12572,571724,2011-10-19 8:20,18.5
12572,571724,2011-10-19 8:20,43.2
12522,571904,2011-10-19 14:41,12.8
12642,572054,2011-10-20 12:31,8.3
12500,572134,2011-10-21 10:13,37.5
12712,572241,2011-10-21 15:20,27.7
12581,573417,2011-10-31 8:56,13.5
12708,574869,2011-11-07 12:44,20
13817,575713,2011-11-10 17:49,39.9
12569,576390,2011-11-15 10:13,20.2
13816,576630,2011-11-16 8:38,25.6
13816,576630,2011-11-16 8:38,19.9
13816,576630,2011-11-16 8:38,7.4
13815,576787,2011-11-16 13:54,6.3
12662,576890,2011-11-16 17:25,13.8
12477,576910,2011-11-17 9:51,15.2
12498,577301,2011-11-18 12:53,25.1
12702,577406,2011-11-20 10:36,45.9
12569,578295,2011-11-23 14:39,16.2
12476,578472,2011-11-24 12:40,16.8
12668,579094,2011-11-28 10:56,40.1
12668,579094,2011-11-28 10:56,33.1
12668,579094,2011-11-28 10:56,25
12668,579094,2011-11-28 10:56,11.8
12668,579094,2011-11-28 10:56,39.1
12572,579927,2011-12-01 9:20,40.1
12572,579927,2011-12-01 9:20,10.2
12572,579927,2011-12-01 9:20,27.8
12673,580512,2011-12-04 13:55,16.8
12569,581184,2011-12-07 16:24,18.3
12569,581184,2011-12-07 16:24,46.6
12662,581570,2011-12-09 11:59,17.4
12662,581570,2011-12-09 11:59,46.7
12526,581574,2011-12-09 12:09,31.1
12526,581574,2011-12-09 12:09,34.8
12668,539466,2010-12-19 12:46,12.8
12501,540458,2011-01-07 12:28,44.1
12501,540458,2011-01-07 12:28,23.8
12501,540458,2011-01-07 12:28,34.5
12501,540458,2011-01-07 12:28,17.3
12501,540458,2011-01-07 12:28,20.2
12501,540458,2011-01-07 12:28,20.4
12480,540480,2011-01-07 15:27,46.4
12480,540480,2011-01-07 15:27,25.9
12712,540900,2011-01-12 11:46,12.3
