brand,sic,city,gu,dong,address,zip,lon,lat,sales
CoffeeBean,I56220,서울특별시,마포구,상암동,서울특별시 마포구 상암산로 82,3926,126.8927528,37.57970364,2883
CoffeeBean,I56220,서울특별시,마포구,합정동,서울특별시 마포구 월드컵로3길 14,4024,126.9116358,37.55100104,2590
CoffeeBean,I56220,서울특별시,마포구,서교동,서울특별시 마포구 홍익로 7,4040,126.9234867,37.55323614,2721
CoffeeBean,I56220,서울특별시,마포구,서교동,서울특별시 마포구 어울마당로 94,4040,126.9220821,37.55332244,2255
Twosome,I56220,서울특별시,마포구,성산2동,서울특별시 마포구 월드컵로 240,3932,126.8972574,37.56827565,2356
Twosome,I56220,서울특별시,마포구,서교동,서울특별시 마포구 월드컵북로2길 57,3995,126.9233463,37.55748776,2537
Twosome,I56220,서울특별시,마포구,상암동,서울특별시 마포구 월드컵북로56길 19,3923,126.8883436,37.58232926,2773
Twosome,I56220,서울특별시,마포구,합정동,서울특별시 마포구 독막로 5,4046,126.9142904,37.54900715,2677
Twosome,I56220,서울특별시,마포구,아현동,서울특별시 마포구 마포대로 156,4211,126.9542892,37.54784541,2518
Twosome,I56220,서울특별시,마포구,도화동,서울특별시 마포구 마포대로 44,4174,126.9470781,37.53996028,2182
Twosome,I56220,서울특별시,마포구,도화동,서울특별시 마포구 마포대로 92,4168,126.9513151,37.54283627,2494
Twosome,I56220,서울특별시,마포구,상암동,서울특별시 마포구 상암산로 66,3926,126.8914724,37.57824997,2289
Twosome,I56220,서울특별시,마포구,성산2동,서울특별시 마포구 월드컵로 240,3932,126.8972574,37.56827565,2223
Twosome,I56220,서울특별시,마포구,서교동,서울특별시 마포구 와우산로21길 26,4040,126.922547,37.5524797,2358
Twosome,I56220,서울특별시,마포구,서교동,서울특별시 마포구 와우산로 102,4059,126.9248493,37.55292418,2220
Starbucks,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 신촌로 121,3780,126.939278,37.55619932,2622
Starbucks,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 이화여대길 52,3760,126.9503015,37.56428106,2002
Starbucks,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 신촌로 129,3780,126.9403142,37.55655102,2593
Starbucks,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 연세로 35,3788,126.9366956,37.55871702,2491
Starbucks,I56220,서울특별시,서대문구,충현동,서울특별시 서대문구 충정로 53,3736,126.9646165,37.5637407,2772
Starbucks,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 이화여대길 34,3767,126.945924,37.55843936,2505
Starbucks,I56220,서울특별시,서대문구,연희동,서울특별시 서대문구 연희로 97,3708,126.9305022,37.56679745,2143
Starbucks,I56220,서울특별시,서대문구,홍제1동,서울특별시 서대문구 통일로 451,3636,126.9438335,37.5886595,2651
Starbucks,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 신촌로 73,3789,126.9345003,37.55630046,2450
Starbucks,I56220,서울특별시,서대문구,북가좌2동,서울특별시 서대문구 증가로29길 20-14,3678,126.9118591,37.58234114,2935
Starbucks,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 신촌로 1,3785,126.9273453,37.55881265,2607
Starbucks,I56220,서울특별시,서대문구,남가좌2동,서울특별시 서대문구 거북골로 53,3665,126.9223224,37.57828336,2884
Starbucks,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 명물길 24,3777,126.9381235,37.55779279,2483
Starbucks,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 연세로 10-1,3779,126.937101,37.55647708,2082
Starbucks,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 성산로 565,3721,126.9463211,37.56640809,2473
Starbucks,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 연세로 50,3722,126.9429168,37.56380069,2566
Starbucks,I56220,서울특별시,서대문구,연희동,서울특별시 서대문구 연희로 144,3723,126.9338837,37.57018891,2038
Starbucks,I56220,서울특별시,서대문구,충현동,서울특별시 서대문구 서소문로 21,3742,126.9640699,37.55988846,2931
Starbucks,I56220,서울특별시,서대문구,충현동,서울특별시 서대문구 서소문로 21,3742,126.9640699,37.55988846,2179
Ediya,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 신촌로 87-20,3789,126.9364442,37.5564982,2530
Ediya,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 신촌역로 30,3765,126.9423733,37.55981322,2405
Ediya,I56220,서울특별시,서대문구,천연동,서울특별시 서대문구 통일로 141,3735,126.9652177,37.56691763,2459
Ediya,I56220,서울특별시,서대문구,홍제1동,서울특별시 서대문구 통일로 431,3646,126.9453111,37.58745632,2399
Ediya,I56220,서울특별시,서대문구,홍은2동,서울특별시 서대문구 가좌로 140,3655,126.9241453,37.58456219,2910
Ediya,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 신촌로 5,3785,126.9276982,37.55867168,2940
Ediya,I56220,서울특별시,서대문구,북가좌2동,서울특별시 서대문구 증가로 257,3678,126.9115148,37.58343723,2924
Ediya,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 연세로12길 10,3776,126.9375087,37.55885048,2044
Ediya,I56220,서울특별시,서대문구,남가좌2동,서울특별시 서대문구 거북골로 33,3665,126.9240491,37.57945244,2092
Ediya,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 신촌로 87-20,3789,126.9364442,37.5564982,2776
Ediya,I56220,서울특별시,서대문구,연희동,서울특별시 서대문구 연희로10길 86,3726,126.9336705,37.56369951,2617
Ediya,I56220,서울특별시,서대문구,남가좌1동,서울특별시 서대문구 가재울미래로 2,3711,126.9177798,37.57456558,2786
Ediya,I56220,서울특별시,서대문구,남가좌1동,서울특별시 서대문구 수색로 32,3712,126.9151025,37.56948619,2550
Ediya,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 신촌로 177,3766,126.9455815,37.55703969,2935
CoffeeBean,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 신촌로 83,3789,126.9358278,37.55606915,2286
CoffeeBean,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 신촌로 113,3779,126.9385569,37.55596758,2858
CoffeeBean,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 연세로 8-1,3779,126.9372841,37.55633456,2294
CoffeeBean,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 신촌역로 20,3766,126.9431181,37.55836922,2037
CoffeeBean,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 이화여대길 6,3767,126.9459981,37.55719658,2358
CoffeeBean,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 이화여대길 68,3765,126.9446329,37.55930183,2488
CoffeeBean,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 성산로 515,3721,126.9433127,37.56302033,2354
CoffeeBean,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 연세로 50,3722,126.9429168,37.56380069,2747
Twosome,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 신촌역로 31,3777,126.9418993,37.55891695,2853
Twosome,I56220,서울특별시,서대문구,남가좌1동,서울특별시 서대문구 모래내로 151,3712,126.9180517,37.56985565,2099
Twosome,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 이화여대길 7,3766,126.9456242,37.55722928,2805
Twosome,I56220,서울특별시,서대문구,북가좌1동,서울특별시 서대문구 수색로 100,3709,126.9078045,37.57468094,2002
Twosome,I56220,서울특별시,서대문구,충현동,서울특별시 서대문구 충정로 60,3740,126.9661435,37.56381715,2504
Twosome,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 연세로 1,3789,126.9366468,37.55577919,2311
Twosome,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 연세로5길 32,3789,126.9353484,37.55635317,2807
Twosome,I56220,서울특별시,서대문구,충현동,서울특별시 서대문구 충정로 13,3737,126.9626005,37.56056035,2068
Twosome,I56220,서울특별시,서대문구,충현동,서울특별시 서대문구 서소문로 27,3741,126.9648455,37.5602737,2141
Starbucks,I56220,서울특별시,서초구,잠원동,서울특별시 서초구 강남대로 581,6530,127.0197628,37.51366263,2646
Starbucks,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 강남대로 399,6615,127.0268289,37.49825898,2165
Starbucks,I56220,서울특별시,서초구,서초1동,서울특별시 서초구 남부순환로339길 64,6722,127.0215728,37.48591615,2321
Starbucks,I56220,서울특별시,서초구,방배4동,서울특별시 서초구 방배로 184,6586,126.9924576,37.49001452,3235
Starbucks,I56220,서울특별시,서초구,반포1동,서울특별시 서초구 강남대로 483,6541,127.023627,37.50531485,2633
Starbucks,I56220,서울특별시,서초구,반포4동,서울특별시 서초구 서래로 48,6577,126.9985423,37.49925701,2681
Starbucks,I56220,서울특별시,서초구,서초3동,서울특별시 서초구 남부순환로 2395,6711,127.0123471,37.48066733,2897
Starbucks,I56220,서울특별시,서초구,반포4동,서울특별시 서초구 사평대로 205,6545,127.0078261,37.50448036,2150
Starbucks,I56220,서울특별시,서초구,반포3동,서울특별시 서초구 잠원로 69,6511,127.006958,37.51024881,2850
Starbucks,I56220,서울특별시,서초구,잠원동,서울특별시 서초구 강남대로 557,6531,127.0206276,37.51153431,2831
Starbucks,I56220,서울특별시,서초구,서초1동,서울특별시 서초구 서초중앙로 118,6634,127.014217,37.49238766,2124
Starbucks,I56220,서울특별시,서초구,반포4동,서울특별시 서초구 서초중앙로 225,6593,127.0115392,37.50165515,2922
Starbucks,I56220,서울특별시,서초구,양재1동,서울특별시 서초구 강남대로 202,6743,127.0368501,37.48232032,2653
Starbucks,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 서초대로77길 27,6614,127.0254816,37.50011306,2351
Starbucks,I56220,서울특별시,서초구,방배1동,서울특별시 서초구 방배로 84,6665,126.9976309,37.48198508,3048
Starbucks,I56220,서울특별시,서초구,서초1동,서울특별시 서초구 서초중앙로 26,6720,127.0169304,37.4846702,3081
Starbucks,I56220,서울특별시,서초구,양재1동,서울특별시 서초구 논현로 139,6740,127.0425756,37.48198841,2111
Starbucks,I56220,서울특별시,서초구,반포3동,서울특별시 서초구 잠원로 51,6511,127.0074239,37.50923454,2524
Starbucks,I56220,서울특별시,서초구,반포4동,서울특별시 서초구 신반포로 176,6546,127.0023932,37.50393001,2532
Starbucks,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 서초중앙로 164,6605,127.013362,37.49635417,2358
Starbucks,I56220,서울특별시,서초구,잠원동,서울특별시 서초구 나루터로4길 61,6523,127.013448,37.50958236,2655
Starbucks,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 서초대로 411,6615,127.0259036,37.49809817,2687
Starbucks,I56220,서울특별시,서초구,방배4동,서울특별시 서초구 방배로 211,6562,126.9905093,37.49194417,3195
Starbucks,I56220,서울특별시,서초구,잠원동,서울특별시 서초구 신반포로 257,6523,127.0119225,37.50861449,3209
Starbucks,I56220,서울특별시,서초구,반포1동,서울특별시 서초구 강남대로85길 5,6536,127.0225824,37.50736061,2067
Starbucks,I56220,서울특별시,서초구,방배본동,서울특별시 서초구 방배중앙로 162,6557,126.9865526,37.49352318,3331
Starbucks,I56220,서울특별시,서초구,반포4동,서울특별시 서초구 신반포로 194,6545,127.0068163,37.50642716,2421
Starbucks,I56220,서울특별시,서초구,잠원동,서울특별시 서초구 강남대로 595,6526,127.019521,37.51485002,2348
Starbucks,I56220,서울특별시,서초구,서초2동,서울특별시 서초구 강남대로 343,6626,127.0292201,37.49351207,2461
Starbucks,I56220,서울특별시,서초구,양재2동,서울특별시 서초구 언남10길 10,6781,127.0441064,37.47365699,2309
Starbucks,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 강남대로 465,6611,127.0240884,37.50375083,2583
Starbucks,I56220,서울특별시,서초구,방배1동,서울특별시 서초구 방배로 114,6665,126.9960731,37.48433262,2669
Starbucks,I56220,서울특별시,서초구,서초2동,서울특별시 서초구 남부순환로 2557,6734,127.03005,37.48442722,2361
Starbucks,I56220,서울특별시,서초구,서초2동,서울특별시 서초구 서초대로78길 24,6621,127.027735,37.49553624,2653
Starbucks,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 서초대로77길 62,6611,127.0238869,37.50272196,3158
Starbucks,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 서초중앙로 138,6606,127.0139553,37.49423264,3069
Starbucks,I56220,서울특별시,서초구,서초3동,서울특별시 서초구 효령로 274,6716,127.0141978,37.48438612,3271
Starbucks,I56220,서울특별시,서초구,방배본동,서울특별시 서초구 방배중앙로 204,6552,126.9856769,37.49723701,2297
Starbucks,I56220,서울특별시,서초구,방배본동,서울특별시 서초구 방배중앙로 204,6552,126.9856769,37.49723701,2866
Starbucks,I56220,서울특별시,서초구,방배2동,서울특별시 서초구 방배천로 5-4,6693,126.9821471,37.47733842,3119
Starbucks,I56220,서울특별시,서초구,서초1동,서울특별시 서초구 서초중앙로 64,6640,127.0151529,37.48743065,2542
Starbucks,I56220,서울특별시,서초구,서초2동,서울특별시 서초구 서초대로74길 29,6621,127.0274035,37.49493882,3313
Starbucks,I56220,서울특별시,서초구,서초3동,서울특별시 서초구 남부순환로323길 1,6719,127.0134831,37.48112734,2365
Starbucks,I56220,서울특별시,서초구,방배4동,서울특별시 서초구 서초대로 3-4,6568,126.9830474,37.48598728,3138
Starbucks,I56220,서울특별시,서초구,방배4동,서울특별시 서초구 동작대로 112,6568,126.9826899,37.4864978,2882
Starbucks,I56220,서울특별시,서초구,내곡동,서울특별시 서초구 청계산로 203,6802,127.0562524,37.4472724,2854
Starbucks,I56220,서울특별시,서초구,잠원동,서울특별시 서초구 강남대로 595,6526,127.019521,37.51485002,3061
Ediya,I56220,서울특별시,서초구,방배본동,서울특별시 서초구 동광로 1,6560,126.9830125,37.49105991,2072
Ediya,I56220,서울특별시,서초구,양재2동,서울특별시 서초구 동산로 60,6784,127.0453977,37.4716851,2583
Ediya,I56220,서울특별시,서초구,잠원동,서울특별시 서초구 신반포로 333,6531,127.0201379,37.51092655,2538
Ediya,I56220,서울특별시,서초구,반포4동,서울특별시 서초구 신반포로 194,6545,127.0068163,37.50642716,2340
Ediya,I56220,서울특별시,서초구,서초3동,서울특별시 서초구 반포대로 32,6716,127.0121072,37.48343156,2293
Ediya,I56220,서울특별시,서초구,서초2동,서울특별시 서초구 남부순환로 2561,6734,127.0305599,37.4843413,2568
Ediya,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 서초대로77길 55,6611,127.0244504,37.50200577,2220
Ediya,I56220,서울특별시,서초구,방배1동,서울특별시 서초구 서초대로 108,6664,126.9941867,37.48756037,3270
Ediya,I56220,서울특별시,서초구,서초3동,서울특별시 서초구 서초중앙로 89,6650,127.0140594,37.48975526,2181
Ediya,I56220,서울특별시,서초구,서초3동,서울특별시 서초구 효령로40길 4,6708,127.0057618,37.48273859,2593
Ediya,I56220,서울특별시,서초구,반포본동,서울특별시 서초구 신반포로 50,6548,126.990128,37.50178041,2808
Ediya,I56220,서울특별시,서초구,반포4동,서울특별시 서초구 신반포로 188,6545,127.0048767,37.50343736,2408
Ediya,I56220,서울특별시,서초구,반포4동,서울특별시 서초구 신반포로 200,6545,127.0050321,37.50621391,3463
Ediya,I56220,서울특별시,서초구,방배본동,서울특별시 서초구 방배로 234,6584,126.9899033,37.49411954,2723
Ediya,I56220,서울특별시,서초구,내곡동,서울특별시 서초구 청계산로 189,6802,127.055336,37.44824723,3053
Ediya,I56220,서울특별시,서초구,반포1동,서울특별시 서초구 강남대로79길 10,6541,127.0231974,37.50529327,3016
Ediya,I56220,서울특별시,서초구,잠원동,서울특별시 서초구 신반포로47길 42,6530,127.0187151,37.51246455,2178
Ediya,I56220,서울특별시,서초구,양재1동,서울특별시 서초구 바우뫼로 20,6763,127.0252738,37.46998,2523
Ediya,I56220,서울특별시,서초구,양재2동,서울특별시 서초구 동산로 3,6779,127.0402645,37.4690755,3242
CoffeeBean,I56220,서울특별시,서초구,서초1동,서울특별시 서초구 서초중앙로 118,6634,127.014217,37.49238766,2910
CoffeeBean,I56220,서울특별시,서초구,서초2동,서울특별시 서초구 서초대로74길 4,6620,127.0256838,37.49673577,3322
CoffeeBean,I56220,서울특별시,서초구,서초2동,서울특별시 서초구 강남대로51길 1,6628,127.0302441,37.49127685,2778
CoffeeBean,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 강남대로 423,6614,127.0257958,37.50030487,3123
CoffeeBean,I56220,서울특별시,서초구,서초2동,서울특별시 서초구 강남대로 369,6621,127.0281972,37.49564817,2008
CoffeeBean,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 서초대로73길 12,6615,127.025717,37.49853815,2837
CoffeeBean,I56220,서울특별시,서초구,서초3동,서울특별시 서초구 서초대로 280,6645,127.0123549,37.49295779,3375
CoffeeBean,I56220,서울특별시,서초구,반포본동,서울특별시 서초구 신반포로 23,6502,126.9872107,37.50173741,2221
CoffeeBean,I56220,서울특별시,서초구,방배4동,서울특별시 서초구 방배로 178,6586,126.992826,37.4895311,2092
CoffeeBean,I56220,서울특별시,서초구,반포1동,서울특별시 서초구 강남대로 503,6536,127.0228039,37.50684884,3372
CoffeeBean,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 서초중앙로24길 27,6601,127.0163934,37.49544236,2990
CoffeeBean,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 강남대로65길 7,6614,127.0253102,37.5002468,3025
CoffeeBean,I56220,서울특별시,서초구,서초2동,서울특별시 서초구 서초대로74길 11,6620,127.0268953,37.49662862,2899
CoffeeBean,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 강남대로 449-3,6611,127.0248644,37.50235159,3211
CoffeeBean,I56220,서울특별시,서초구,서초2동,서울특별시 서초구 강남대로 267,6730,127.0323214,37.48715803,2392
CoffeeBean,I56220,서울특별시,서초구,잠원동,서울특별시 서초구 신반포로47길 5,6531,127.0194363,37.51094776,3103
CoffeeBean,I56220,서울특별시,서초구,서초2동,서울특별시 서초구 강남대로 365,6621,127.0283372,37.49531593,2317
CoffeeBean,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 서초대로 397,6616,127.0244987,37.49742881,3354
CoffeeBean,I56220,서울특별시,서초구,반포1동,서울특별시 서초구 강남대로 475,6541,127.0238386,37.50469487,3489
CoffeeBean,I56220,서울특별시,서초구,서초3동,서울특별시 서초구 서초중앙로 43,6654,127.0155622,37.48553283,3486
CoffeeBean,I56220,서울특별시,서초구,서초3동,서울특별시 서초구 반포대로 4,6719,127.0131653,37.4812148,2807
CoffeeBean,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 강남대로65길 7,6614,127.0253102,37.5002468,2936
CoffeeBean,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 강남대로 449-3,6611,127.0248644,37.50235159,2880
CoffeeBean,I56220,서울특별시,서초구,양재2동,서울특별시 서초구 동산로 1,6779,127.0401185,37.46900223,2757
CoffeeBean,I56220,서울특별시,서초구,방배1동,서울특별시 서초구 효령로 117,6686,126.9969256,37.48145648,3137
CoffeeBean,I56220,서울특별시,서초구,방배본동,서울특별시 서초구 방배중앙로 187,6554,126.9855167,37.49570384,2938
CoffeeBean,I56220,서울특별시,서초구,서초3동,서울특별시 서초구 서초대로 250,6647,127.0092578,37.49199476,2664
CoffeeBean,I56220,서울특별시,서초구,서초2동,서울특별시 서초구 사임당로 171,6626,127.0283369,37.49272089,2928
CoffeeBean,I56220,서울특별시,서초구,서초2동,서울특별시 서초구 사임당로 171,6626,127.0283369,37.49272089,2005
Twosome,I56220,서울특별시,서초구,서초3동,서울특별시 서초구 효령로 275,6654,127.0141902,37.48496274,2234
Twosome,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 서초대로 353,6607,127.0199046,37.49589503,2289
Twosome,I56220,서울특별시,서초구,방배2동,서울특별시 서초구 과천대로 870-13,6761,126.987969,37.46900861,2145
Twosome,I56220,서울특별시,서초구,방배1동,서울특별시 서초구 방배로 97,6686,126.996274,37.48283857,2999
Twosome,I56220,서울특별시,서초구,반포4동,서울특별시 서초구 반포대로 235,6578,127.0032397,37.50065733,2460
Twosome,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 강남대로 419,6614,127.0261983,37.49979459,3222
Twosome,I56220,서울특별시,서초구,양재2동,서울특별시 서초구 강남대로16길 3,6779,127.0391999,37.47099511,2319
Twosome,I56220,서울특별시,서초구,서초3동,서울특별시 서초구 효령로 275,6654,127.0141902,37.48496274,2942
Twosome,I56220,서울특별시,서초구,서초3동,서울특별시 서초구 반포대로 34,6716,127.0119792,37.48370982,2817
Twosome,I56220,서울특별시,서초구,서초3동,서울특별시 서초구 서초중앙로 15,6718,127.0162349,37.48338491,2857
Twosome,I56220,서울특별시,서초구,서초3동,서울특별시 서초구 반포대로14길 71,6651,127.0145276,37.48682173,2316
Twosome,I56220,서울특별시,서초구,방배본동,서울특별시 서초구 방배중앙로 204,6552,126.9856769,37.49723701,3400
Twosome,I56220,서울특별시,서초구,반포2동,서울특별시 서초구 반포대로 287,6547,127.0010418,37.50434209,3135
Twosome,I56220,서울특별시,서초구,서초2동,서울특별시 서초구 강남대로 263,6730,127.0323811,37.48691524,2751
Twosome,I56220,서울특별시,서초구,서초4동,서울특별시 서초구 서초중앙로 188,6600,127.0137201,37.4975015,3020
Twosome,I56220,서울특별시,서초구,양재1동,서울특별시 서초구 강남대로 213,6749,127.0349336,37.48275521,2172
Twosome,I56220,서울특별시,서초구,반포2동,서울특별시 서초구 반포대로 287,6547,127.0010418,37.50434209,3370
Twosome,I56220,서울특별시,서초구,반포2동,서울특별시 서초구 반포대로 287,6547,127.0010418,37.50434209,2604
Starbucks,I56220,서울특별시,성동구,왕십리도선동,서울특별시 성동구 왕십리로 326,4709,127.0338801,37.56274199,1412
Starbucks,I56220,서울특별시,성동구,성수2가1동,서울특별시 성동구 뚝섬로 377,4781,127.053479,37.53992399,1114
Starbucks,I56220,서울특별시,성동구,성수2가3동,서울특별시 성동구 성수이로 94,4783,127.0569453,37.54322254,1285
Starbucks,I56220,서울특별시,성동구,성수1가2동,서울특별시 성동구 아차산로 42,4779,127.0490964,37.54643942,1169
Starbucks,I56220,서울특별시,성동구,사근동,서울특별시 성동구 왕십리로 241,4765,127.0400086,37.55707033,1036
Starbucks,I56220,서울특별시,성동구,왕십리도선동,서울특별시 성동구 왕십리로 410,4701,127.0240621,37.56654474,1269
Ediya,I56220,서울특별시,성동구,사근동,서울특별시 성동구 사근동길 4,4762,127.0415675,37.55995734,1074
Ediya,I56220,서울특별시,성동구,성수2가3동,서울특별시 성동구 아차산로15길 19,4798,127.0620525,37.54474094,1038
Ediya,I56220,서울특별시,성동구,금호2.3가동,서울특별시 성동구 장터길 17-1,4724,127.0177912,37.54842677,1214
Ediya,I56220,서울특별시,성동구,성수1가2동,서울특별시 성동구 상원4길 4,4790,127.0488018,37.54735611,1477
Ediya,I56220,서울특별시,성동구,옥수동,서울특별시 성동구 한림말5길 9,4735,127.0166987,37.54200222,1452
Ediya,I56220,서울특별시,성동구,사근동,서울특별시 성동구 사근동길 4,4762,127.0415675,37.55995734,1285
Ediya,I56220,서울특별시,성동구,왕십리도선동,서울특별시 성동구 고산자로 269,4709,127.0357582,37.56368542,1043
Ediya,I56220,서울특별시,성동구,성수2가1동,서울특별시 성동구 성덕정길 106,4776,127.0550869,37.53715262,1297
Ediya,I56220,서울특별시,성동구,마장동,서울특별시 성동구 마장로 293-1,4756,127.0421587,37.56593607,1162
Ediya,I56220,서울특별시,성동구,왕십리2동,서울특별시 성동구 무학봉15길 27,4710,127.030155,37.5637026,1098
Ediya,I56220,서울특별시,성동구,용답동,서울특별시 성동구 천호대로 426,4808,127.0662535,37.56085797,1331
Ediya,I56220,서울특별시,성동구,마장동,서울특별시 성동구 고산자로 339-1,4704,127.0373301,37.56996051,1327
Ediya,I56220,서울특별시,성동구,응봉동,서울특별시 성동구 독서당로 377,4720,127.0311293,37.55052828,1266
Ediya,I56220,서울특별시,성동구,금호1가동,서울특별시 성동구 난계로 35,4727,127.0244663,37.55551928,1096
Ediya,I56220,서울특별시,성동구,금호2.3가동,서울특별시 성동구 무수막길 89-30,4726,127.0196788,37.55378566,1232
Ediya,I56220,서울특별시,성동구,금호2.3가동,서울특별시 성동구 금호산길 64,4726,127.0195983,37.55388411,1124
Ediya,I56220,서울특별시,성동구,금호2.3가동,서울특별시 성동구 금호산길 64,4726,127.0195983,37.55388411,1126
Ediya,I56220,서울특별시,성동구,왕십리도선동,서울특별시 성동구 무학로 33,4702,127.0264842,37.56917777,1055
Twosome,I56220,서울특별시,성동구,성수1가2동,서울특별시 성동구 아차산로 15-8,4789,127.0461802,37.54793867,1342
Twosome,I56220,서울특별시,성동구,금호2.3가동,서울특별시 성동구 금호로 105,4728,127.0247464,37.55225981,1452
Twosome,I56220,서울특별시,성동구,금호2.3가동,서울특별시 성동구 금호로 107,4728,127.0242942,37.55222003,1205
Twosome,I56220,서울특별시,성동구,왕십리도선동,서울특별시 성동구 왕십리로 410,4701,127.0240621,37.56654474,1093
Twosome,I56220,서울특별시,성동구,옥수동,서울특별시 성동구 매봉길 13,4733,127.0151752,37.54426016,1490
Twosome,I56220,서울특별시,성동구,옥수동,서울특별시 성동구 매봉길 15,4733,127.0136927,37.54598681,1084
Twosome,I56220,서울특별시,성동구,옥수동,서울특별시 성동구 독서당로40길 37,4739,127.0178663,37.54184074,1121
Twosome,I56220,서울특별시,성동구,행당1동,서울특별시 성동구 왕십리광장로 17,4750,127.0383792,37.56143616,1447
Twosome,I56220,서울특별시,성동구,사근동,서울특별시 성동구 왕십리로 220,4763,127.0474999,37.55717606,1321
Starbucks,I56220,서울특별시,성북구,월곡2동,서울특별시 성북구 화랑로 76,2799,127.0404418,37.60181969,1104
Starbucks,I56220,서울특별시,성북구,안암동,서울특별시 성북구 인촌로 102-2,2856,127.0307477,37.5860984,1087
Starbucks,I56220,서울특별시,성북구,안암동,서울특별시 성북구 안암로 145,2841,127.0317018,37.58848499,1009
Starbucks,I56220,서울특별시,성북구,안암동,서울특별시 성북구 인촌로24길 51,2856,127.029689,37.58391819,1496
Starbucks,I56220,서울특별시,성북구,종암동,서울특별시 성북구 종암로28길 40,2797,127.0342762,37.60130987,1389
Starbucks,I56220,서울특별시,성북구,길음2동,서울특별시 성북구 동소문로 315,2730,127.0287256,37.60839154,1140
Starbucks,I56220,서울특별시,성북구,안암동,서울특별시 성북구 인촌로 73,2841,127.0263415,37.58709834,1315
Starbucks,I56220,서울특별시,성북구,월곡1동,서울특별시 성북구 동소문로 314,2733,127.029302,37.60761238,1130
Starbucks,I56220,서울특별시,성북구,안암동,서울특별시 성북구 인촌로 105,2842,127.0309577,37.58648758,1496
Starbucks,I56220,서울특별시,성북구,삼선동,서울특별시 성북구 동소문로 10,2860,127.0073203,37.58872396,1221
Starbucks,I56220,서울특별시,성북구,동선동,서울특별시 성북구 보문로34길 62,2849,127.0188421,37.59082962,1373
Starbucks,I56220,서울특별시,성북구,종암동,서울특별시 성북구 종암로 122,2797,127.0339835,37.60118133,1006
Starbucks,I56220,서울특별시,성북구,성북동,서울특별시 성북구 성북로 11,2880,127.0049043,37.58904601,1258
Ediya,I56220,서울특별시,성북구,종암동,서울특별시 성북구 종암로 105,2804,127.0339369,37.59952304,1153
Ediya,I56220,서울특별시,성북구,석관동,서울특별시 성북구 화랑로40길 61,2781,127.0649241,37.61376579,1402
Ediya,I56220,서울특별시,성북구,정릉1동,서울특별시 성북구 북악산로 851,2818,127.0185842,37.60012621,1165
Ediya,I56220,서울특별시,성북구,월곡2동,서울특별시 성북구 화랑로13길 28,2748,127.0422635,37.60459168,1147
Ediya,I56220,서울특별시,성북구,안암동,서울특별시 성북구 인촌로24길 45,2856,127.0295604,37.5842325,1432
